ma_period_weekly,confirm_offset,vol_sma_period,rsi_period,feature,quantile,horizon_h,n,mean,median,std,win,var_adj
20,1,20,7,vol_ratio,"(1.421, 2.481]",168,577,0.0013482397810072,-0.018602728400165303,0.16914864921008602,0.42980935875216636,-0.2777470314156347
20,1,20,7,vol_ratio,"(1.421, 2.481]",336,576,-0.013656333098419092,-0.02728617385349641,0.2223889118097298,0.4236111111111111,-0.38059803758447325
20,1,20,7,vol_ratio,"(1.421, 2.481]",672,570,-0.0558116255939041,-0.08807669694490855,0.3166780167579582,0.30526315789473685,-0.5783303532445351
20,1,20,7,vol_ratio,"(2.481, 178.916]",1,582,0.002853385554821218,0.0001537291383546524,0.024258509331689212,0.506872852233677,-0.03717315484246598
20,1,20,7,vol_ratio,"(2.481, 178.916]",6,582,0.005828689997170546,0.0019323262634320937,0.0686157859829988,0.5395189003436426,-0.10738735687477748
20,1,20,7,vol_ratio,"(2.481, 178.916]",24,581,0.0010358602878079081,-0.0017556179775281011,0.08358442729374195,0.4784853700516351,-0.1368784447468663
20,1,20,7,vol_ratio,"(2.481, 178.916]",72,577,0.007516849979240719,-0.006797583081570968,0.20841329824725413,0.45753899480069327,-0.33636509212872856
20,1,20,7,vol_ratio,"(2.481, 178.916]",168,576,-0.007732947479638537,-0.015089669614556489,0.1536333962542116,0.4409722222222222,-0.26122805129908766
20,1,20,7,vol_ratio,"(2.481, 178.916]",336,574,-0.01611369689336753,-0.024301631751615094,0.21608814293393216,0.42334494773519166,-0.3726591327343556
20,1,20,7,vol_ratio,"(2.481, 178.916]",672,571,-0.03111913489611115,-0.07456171231429976,0.39229744631592167,0.3274956217162872,-0.6784099213173819
20,1,20,7,rsi,"(-0.00014800000000000002, 17.109]",1,584,0.0023697425299172674,0.000723729619974911,0.02656604305529355,0.5393835616438356,-0.04146422851131709
20,1,20,7,rsi,"(-0.00014800000000000002, 17.109]",6,583,0.008190061270486788,0.00454250486696961,0.07184428781383631,0.58147512864494,-0.11035301362234312
20,1,20,7,rsi,"(-0.00014800000000000002, 17.109]",24,582,0.004976780283834304,0.0024426018033306685,0.08920762681462177,0.5171821305841925,-0.1422158039602916
20,1,20,7,rsi,"(-0.00014800000000000002, 17.109]",72,582,0.022513930630809666,0.007477817497574368,0.225938334816174,0.5292096219931272,-0.35028432181587743
20,1,20,7,rsi,"(-0.00014800000000000002, 17.109]",168,582,0.012049183728526232,-0.00978402265666406,0.19211248189512173,0.46048109965635736,-0.3049364113984246
20,1,20,7,rsi,"(-0.00014800000000000002, 17.109]",336,580,0.02033865829110836,-0.020102482728387494,0.3919911590063852,0.4603448275862069,-0.6264467540694272
20,1,20,7,rsi,"(-0.00014800000000000002, 17.109]",672,574,0.01704859159513896,-0.08558941262297937,0.8189358080635987,0.3240418118466899,-1.3341954917097987
20,1,20,7,rsi,"(17.109, 26.92]",1,584,0.0014061743052557688,0.0005710498681762433,0.017609723624940718,0.5205479452054794,-0.027649869675896416
20,1,20,7,rsi,"(17.109, 26.92]",6,584,0.0037104863203991536,0.0006069231916736584,0.03776148276074127,0.511986301369863,-0.05859596023482394
20,1,20,7,rsi,"(17.109, 26.92]",24,584,0.0020862908759128906,-0.0004727439976792147,0.0700440510862614,0.4828767123287671,-0.1134863934164184
20,1,20,7,rsi,"(17.109, 26.92]",72,578,0.01208762633874061,0.0028690408491726105,0.12236844220260808,0.5224913494809689,-0.1898203032955627
20,1,20,7,rsi,"(17.109, 26.92]",168,577,0.002113024489134219,-0.0039333350142457535,0.15630158702091954,0.48353552859618715,-0.255784594095383
20,1,20,7,rsi,"(17.109, 26.92]",336,577,-0.00905327365656615,-0.023953974895397412,0.2235550015689626,0.42114384748700173,-0.37791902624535445
20,1,20,7,rsi,"(17.109, 26.92]",672,575,-0.031129008204738143,-0.08684611477907567,0.3967766435707275,0.3443478260869565,-0.6858104700964386
20,1,20,7,rsi,"(26.92, 40.941]",1,583,0.0033259459648014526,0.0004516711833784104,0.020851859368345306,0.516295025728988,-0.0310796219929683
20,1,20,7,rsi,"(26.92, 40.941]",6,583,0.004652124986420989,0.0027372262773721623,0.039654589678170676,0.5608919382504288,-0.06077794798256062
20,1,20,7,rsi,"(26.92, 40.941]",24,582,0.002051826606218152,-0.0005269442250660505,0.06793026044769097,0.48625429553264604,-0.11003310313247194
20,1,20,7,rsi,"(26.92, 40.941]",72,580,0.006388109015249354,0.0007636954894275627,0.09637336325190085,0.5086206896551724,-0.15262794035038704
20,1,20,7,rsi,"(26.92, 40.941]",168,577,0.0052213326506627715,-0.00039996000399955545,0.14703218057096376,0.48873483535528595,-0.23738176529142743
20,1,20,7,rsi,"(26.92, 40.941]",336,575,-0.00875686791683634,-0.01599558742415874,0.2285184543929573,0.46260869565217394,-0.38581231766521584
20,1,20,7,rsi,"(26.92, 40.941]",672,572,-0.04549098977971157,-0.07783966465036535,0.3326290678551865,0.32867132867132864,-0.5943289517407692
20,1,20,7,rsi,"(40.941, 65.341]",1,584,0.00127506846482219,0.0,0.015380809065394083,0.4828767123287671,-0.02410326649307805
20,1,20,7,rsi,"(40.941, 65.341]",6,584,0.0039614917156357305,0.0006306283605037599,0.03755962548363323,0.5256849315068494,-0.058011890332359095
20,1,20,7,rsi,"(40.941, 65.341]",24,582,0.00010771968115920256,-4.998500449865384e-05,0.06863743341422071,0.49140893470790376,-0.11314404545230496
20,1,20,7,rsi,"(40.941, 65.341]",72,581,0.007331939834705367,-0.0003996403237086499,0.10554469135258622,0.4802065404475043,-0.16681680089706188
20,1,20,7,rsi,"(40.941, 65.341]",168,579,0.0004713841642734386,-0.0066979236436705,0.16127390836867156,0.4473229706390328,-0.2656305646440346
20,1,20,7,rsi,"(40.941, 65.341]",336,577,-0.015273484472222026,-0.031028468849086832,0.22031541986040998,0.3934142114384749,-0.3787939272418985
20,1,20,7,rsi,"(40.941, 65.341]",672,571,-0.03380733625431556,-0.06864496372717,0.34747640082351366,0.3397548161120841,-0.6071433976131131
20,1,20,7,rsi,"(65.341, 99.359]",1,584,0.0002883184841144435,-0.0009437514093353916,0.02493316885636639,0.4400684931506849,-0.0408514101288901
20,1,20,7,rsi,"(65.341, 99.359]",6,584,-0.00019105442041486318,-0.0008732997412576604,0.04387107989766773,0.4674657534246575,-0.07257833625156662
20,1,20,7,rsi,"(65.341, 99.359]",24,584,-0.005124629454164263,-0.008087343668144342,0.08683604775898135,0.410958904109589,-0.14840410825648348
20,1,20,7,rsi,"(65.341, 99.359]",72,583,-0.007794097500022996,-0.017836542727837412,0.124355199863184,0.3893653516295026,-0.21298017727427657
20,1,20,7,rsi,"(65.341, 99.359]",168,581,-0.02730751911353641,-0.03698690130190707,0.1607001338206786,0.3132530120481928,-0.2924627399176561
20,1,20,7,rsi,"(65.341, 99.359]",336,580,-0.030414446645851394,-0.04465477386233352,0.3136169436985672,0.33275862068965517,-0.5478824037484872
20,1,20,7,rsi,"(65.341, 99.359]",672,569,-0.06479003697381912,-0.09290347195726811,0.352638753790856,0.29701230228471004,-0.6466439807287315
20,1,20,7,up_wick_ratio,"(-0.001, 0.0537]",1,585,0.002776994965900612,0.000400962309542896,0.02491085473003092,0.517948717948718,-0.0383259153386504
20,1,20,7,up_wick_ratio,"(-0.001, 0.0537]",6,585,0.007233632907528167,0.0037014188772364065,0.04105919547019408,0.5709401709401709,-0.06051403961829206
20,1,20,7,up_wick_ratio,"(-0.001, 0.0537]",24,585,0.0038312320990257264,0.0007048044167743406,0.06273296494178013,0.517948717948718,-0.09967816005491148
20,1,20,7,up_wick_ratio,"(-0.001, 0.0537]",72,584,0.021018713001054685,0.002116232399438034,0.14255843694587958,0.5308219178082192,-0.2142027079596466
20,1,20,7,up_wick_ratio,"(-0.001, 0.0537]",168,583,-0.002230419400716923,-0.0039333350142457535,0.14871347599951815,0.451114922813036,-0.24760765479992183
20,1,20,7,up_wick_ratio,"(-0.001, 0.0537]",336,581,-0.014865266780029288,-0.010680576254346819,0.1890507963245634,0.4440619621342513,-0.3267990807155589
20,1,20,7,up_wick_ratio,"(-0.001, 0.0537]",672,574,-0.039910586857613894,-0.07400836262664917,0.3330733820120367,0.3205574912891986,-0.5894816671774743
20,1,20,7,up_wick_ratio,"(0.0537, 0.163]",1,584,0.0005387201826523101,4.1337687569753534e-05,0.02075061366119682,0.5,-0.03369979235832244
20,1,20,7,up_wick_ratio,"(0.0537, 0.163]",6,584,0.005791644186872023,0.0025411756724241785,0.03647450689649434,0.5428082191780822,-0.054391292192343635
20,1,20,7,up_wick_ratio,"(0.0537, 0.163]",24,584,0.005133663457112168,-0.0008852887956786737,0.08388058922000845,0.4863013698630137,-0.13326930875590176
20,1,20,7,up_wick_ratio,"(0.0537, 0.163]",72,584,0.009134654113182376,0.00039662507760662713,0.09652479031934648,0.5017123287671232,-0.1501312499137393
20,1,20,7,up_wick_ratio,"(0.0537, 0.163]",168,583,0.002068096078536802,-0.01490923832259794,0.1446556952875212,0.45797598627787306,-0.23661380114587316
20,1,20,7,up_wick_ratio,"(0.0537, 0.163]",336,582,-0.000492223169821115,-0.023037558144215542,0.23801445241095207,0.44329896907216493,-0.393216069647892
20,1,20,7,up_wick_ratio,"(0.0537, 0.163]",672,579,-0.03072648872281255,-0.06846030900372935,0.33362523713966674,0.35751295336787564,-0.5812081300032627
20,1,20,7,up_wick_ratio,"(0.163, 0.295]",1,584,0.001861265498295107,0.0002993425246999859,0.022390773115030977,0.5171232876712328,-0.035083510141506
20,1,20,7,up_wick_ratio,"(0.163, 0.295]",6,583,0.0021237292590285794,0.0001254193710220619,0.04383396845680472,0.5042881646655232,-0.0702023186946992
20,1,20,7,up_wick_ratio,"(0.163, 0.295]",24,582,0.0007813920478096538,-0.0028069081562999143,0.07723780510480091,0.4587628865979381,-0.12666098637511183
20,1,20,7,up_wick_ratio,"(0.163, 0.295]",72,578,0.005743994738427282,-0.006741067775699883,0.12509451594349869,0.4619377162629758,-0.2006619565683455
20,1,20,7,up_wick_ratio,"(0.163, 0.295]",168,575,-0.0010656774875327716,-0.02351573724795908,0.19931069282716155,0.4017391304347826,-0.32992832065234934
20,1,20,7,up_wick_ratio,"(0.163, 0.295]",336,574,0.0028415311621435534,-0.04189644363954781,0.43932656348266336,0.39372822299651566,-0.7220472985842509
20,1,20,7,up_wick_ratio,"(0.163, 0.295]",672,569,-0.015514758708198838,-0.09721175584024122,0.8207882421534934,0.30755711775043937,-1.369815358261463
20,1,20,7,up_wick_ratio,"(0.295, 0.465]",1,584,0.0016535400085125906,-0.0003600483589790149,0.021444328686877217,0.4691780821917808,-0.033729602324834816
20,1,20,7,up_wick_ratio,"(0.295, 0.465]",6,584,0.0027987519524642866,-0.00033109644776052605,0.07069731567378995,0.4863013698630137,-0.11385181890928912
20,1,20,7,up_wick_ratio,"(0.295, 0.465]",24,583,0.00034492413857356764,-0.001968934587617599,0.09158373995091687,0.4614065180102916,-0.15076824678043926
20,1,20,7,up_wick_ratio,"(0.295, 0.465]",72,580,0.009790902821522982,-0.0013835971149307458,0.21843017504502527,0.4827586206896552,-0.35061888600276864
20,1,20,7,up_wick_ratio,"(0.295, 0.465]",168,580,2.8005144153895628e-05,-0.010857581096832936,0.17316884936047375,0.4586206896551724,-0.2857005963006278
20,1,20,7,up_wick_ratio,"(0.295, 0.465]",336,577,-0.0035253375441227403,-0.030111306385471437,0.2504522927615307,0.4038128249566724,-0.4167716206006484
20,1,20,7,up_wick_ratio,"(0.295, 0.465]",672,568,-0.011274701749586854,-0.07330461497361923,0.38694041947673874,0.3538732394366197,-0.6497263938862058
20,1,20,7,up_wick_ratio,"(0.465, 1.0]",1,584,0.0018262342990128066,0.0,0.017249710259827553,0.4948630136986301,-0.026635787629702656
20,1,20,7,up_wick_ratio,"(0.465, 1.0]",6,584,0.0023956590137635325,0.0023160446218790653,0.03954941620473881,0.5428082191780822,-0.0628608777240555
20,1,20,7,up_wick_ratio,"(0.465, 1.0]",24,582,-0.006096441143200706,-0.0014662392008079617,0.06622394471647353,0.4639175257731959,-0.11536594992538202
20,1,20,7,up_wick_ratio,"(0.465, 1.0]",72,580,-0.005366717215477819,-0.007059213913995999,0.09550649828046104,0.4517241379310345,-0.16295243937823853
20,1,20,7,up_wick_ratio,"(0.465, 1.0]",168,577,-0.006271783753797712,-0.017303102625298217,0.15193479639116375,0.42287694974003465,-0.2569641977992179
20,1,20,7,up_wick_ratio,"(0.465, 1.0]",336,577,-0.0269454900800376,-0.03207739307535651,0.23831546918407115,0.3847487001733102,-0.420166014233755
20,1,20,7,up_wick_ratio,"(0.465, 1.0]",672,573,-0.06044995291989332,-0.09408037589435092,0.38107415049483306,0.2931937172774869,-0.6892223012363679
20,1,20,7,low_wick_ratio,"(-0.001, 0.0748]",1,585,0.002150700118860781,0.0,0.017972249296769494,0.49743589743589745,-0.027503511220808883
20,1,20,7,low_wick_ratio,"(-0.001, 0.0748]",6,584,0.0038627791829660466,6.687271844674214e-05,0.04077300354977749,0.5017123287671232,-0.0634126766741668
20,1,20,7,low_wick_ratio,"(-0.001, 0.0748]",24,583,-0.0025004620803737005,-0.001994017946161608,0.0659746654088561,0.44939965694682676,-0.11135866000498627
20,1,20,7,low_wick_ratio,"(-0.001, 0.0748]",72,582,0.002341526823136806,-0.0031378648041112123,0.1039682989570531,0.45532646048109965,-0.16920616645600078
20,1,20,7,low_wick_ratio,"(-0.001, 0.0748]",168,581,-0.0028577026874673055,-0.011015098281264901,0.1614476928491505,0.42168674698795183,-0.26924639588856564
20,1,20,7,low_wick_ratio,"(-0.001, 0.0748]",336,579,-0.011249537091383717,-0.03217224525150042,0.34214096016401724,0.3747841105354059,-0.5757821213620122
20,1,20,7,low_wick_ratio,"(-0.001, 0.0748]",672,569,-0.015757712497739794,-0.08563829787234045,0.7378948125595229,0.3286467486818981,-1.2332841532209524
20,1,20,7,low_wick_ratio,"(0.0748, 0.173]",1,584,0.00347507525465128,0.0009512858417183301,0.02136045785372375,0.5393835616438356,-0.03176968020399291
20,1,20,7,low_wick_ratio,"(0.0748, 0.173]",6,584,0.004161172266052383,0.0031868785401905075,0.045516175244311195,0.5547945205479452,-0.07094051688706109
20,1,20,7,low_wick_ratio,"(0.0748, 0.173]",24,583,0.003071235474267545,-0.001445120940039346,0.08873799087198461,0.46826758147512865,-0.14334644946450706
20,1,20,7,low_wick_ratio,"(0.0748, 0.173]",72,581,0.008966242742573407,0.005275056518462495,0.10986604861501613,0.5197934595524957,-0.1723127374722032
20,1,20,7,low_wick_ratio,"(0.0748, 0.173]",168,579,-0.0016227226861493958,-0.015451174289246028,0.1557011429737017,0.43350604490500866,-0.25852960859275714
20,1,20,7,low_wick_ratio,"(0.0748, 0.173]",336,579,-0.009234683398146929,-0.03498817966903078,0.22102970070017222,0.40932642487046633,-0.3739336895534311
20,1,20,7,low_wick_ratio,"(0.0748, 0.173]",672,574,-0.0353761100796603,-0.09906876020335975,0.47399045162455644,0.3240418118466899,-0.8174603552601785
20,1,20,7,low_wick_ratio,"(0.173, 0.297]",1,584,0.00046251027394402964,-0.00044848506629735496,0.024433879706208476,0.4691780821917808,-0.039853391241299954
20,1,20,7,low_wick_ratio,"(0.173, 0.297]",6,584,0.0022682016813791502,-0.0008912373655102779,0.07140029074519942,0.4777397260273973,-0.11554227804819989
20,1,20,7,low_wick_ratio,"(0.173, 0.297]",24,583,0.0011788909685510973,-0.0025329956005866183,0.09155747946970519,0.4734133790737564,-0.14989095015646248
20,1,20,7,low_wick_ratio,"(0.173, 0.297]",72,580,0.011446326499846624,-0.006882193901242062,0.22986351824390192,0.4672413793103448,-0.36782847860259155
20,1,20,7,low_wick_ratio,"(0.173, 0.297]",168,579,-0.0022553671680078016,-0.022813174946004322,0.17390404522970868,0.43350604490500866,-0.2891970417970271
20,1,20,7,low_wick_ratio,"(0.173, 0.297]",336,577,-0.008313948206097758,-0.02848885218827424,0.27576299565453144,0.42980935875216636,-0.4633228910360746
20,1,20,7,low_wick_ratio,"(0.173, 0.297]",672,573,-0.036778941157242354,-0.08320084790673032,0.39288358192854506,0.3333333333333333,-0.6850368513393417
20,1,20,7,low_wick_ratio,"(0.297, 0.465]",1,584,0.0005305612176099943,0.0,0.018143345262710088,0.4845890410958904,-0.029405958465861647
20,1,20,7,low_wick_ratio,"(0.297, 0.465]",6,584,0.002441402811942719,0.0015676237754707056,0.0344100051307132,0.5308219178082192,-0.054335105653734055
20,1,20,7,low_wick_ratio,"(0.297, 0.465]",24,584,-0.0011995554609746677,0.0008121523093193028,0.06929085524424063,0.5085616438356164,-0.11552946661397169
20,1,20,7,low_wick_ratio,"(0.297, 0.465]",72,581,-0.002475814500234432,-0.005627250900360203,0.10546833495545192,0.4612736660929432,-0.1764985671767301
20,1,20,7,low_wick_ratio,"(0.297, 0.465]",168,577,-0.007430120866443227,-0.019013031403546266,0.1545030523898336,0.42980935875216636,-0.26236015730966866
20,1,20,7,low_wick_ratio,"(0.297, 0.465]",336,576,-0.015626038189595515,-0.031860004341314974,0.24368507442995796,0.3958333333333333,-0.4177064109990261
20,1,20,7,low_wick_ratio,"(0.297, 0.465]",672,572,-0.052932012917266645,-0.08513050026545549,0.35787547303272305,0.30244755244755245,-0.6434265434212597
20,1,20,7,low_wick_ratio,"(0.465, 1.0]",1,584,0.002038980511990629,0.0001338182487319317,0.024517767273571477,0.5085616438356164,-0.03841533548940231
20,1,20,7,low_wick_ratio,"(0.465, 1.0]",6,584,0.007618611212330842,0.004283917695473205,0.03854827208915896,0.5821917808219178,-0.05598603773478143
20,1,20,7,low_wick_ratio,"(0.465, 1.0]",24,583,0.003477784737664079,-0.00016670058410162003,0.06593312104821074,0.4888507718696398,-0.10531186499188364
20,1,20,7,low_wick_ratio,"(0.465, 1.0]",72,582,0.02014269109150516,0.003397404020093253,0.1239253365978931,0.5257731958762887,-0.18433411429501845
20,1,20,7,low_wick_ratio,"(0.465, 1.0]",168,582,0.006671724626149293,-0.0009882120946537731,0.17656373323509514,0.4742268041237113,-0.28465843521175765
20,1,20,7,low_wick_ratio,"(0.465, 1.0]",336,580,0.001352219378380424,-0.009289216189049931,0.32054118507242235,0.4603448275862069,-0.5275407359911165
20,1,20,7,low_wick_ratio,"(0.465, 1.0]",672,575,-0.017296686747639713,-0.05018450184501844,0.3720290958155891,0.3443478260869565,-0.6311446948433617
20,1,20,7,touch_depth,"(-0.00099676, 0.00319]",1,585,0.0005359313450507591,0.0,0.013877051626263164,0.4735042735042735,-0.02236120383828346
20,1,20,7,touch_depth,"(-0.00099676, 0.00319]",6,585,0.0017442122918629056,0.0002001200720433971,0.028889969974243555,0.5333333333333333,-0.04592423816563896
20,1,20,7,touch_depth,"(-0.00099676, 0.00319]",24,584,0.0012919272596125235,0.0,0.05494215462479438,0.4845890410958904,-0.0893626278712982
20,1,20,7,touch_depth,"(-0.00099676, 0.00319]",72,580,0.008099865944982973,0.00016818421813036277,0.08745022472257673,0.5120689655172413,-0.13619300484726862
20,1,20,7,touch_depth,"(-0.00099676, 0.00319]",168,577,0.005944910517562404,-0.0010999999999999899,0.1538189035928939,0.43327556325823224,-0.2478562804107125
20,1,20,7,touch_depth,"(-0.00099676, 0.00319]",336,575,0.0012822793924367692,-0.010680576254346819,0.3149191601800217,0.4295652173913043,-0.518334334904599
20,1,20,7,touch_depth,"(-0.00099676, 0.00319]",672,571,-0.0012494461537541626,-0.03809523809523807,0.4554442333704985,0.35376532399299476,-0.7527324312150766
20,1,20,7,touch_depth,"(0.00319, 0.00736]",1,584,6.686931745836974e-05,0.0,0.014283370530270562,0.488013698630137,-0.023500692057488056
20,1,20,7,touch_depth,"(0.00319, 0.00736]",6,583,0.0040505743810482445,0.0016217013121038182,0.030697923504172758,0.5351629502572899,-0.046600999400836805
20,1,20,7,touch_depth,"(0.00319, 0.00736]",24,583,0.004686959604293005,0.0017532874139010168,0.05740022071935611,0.5111492281303602,-0.09002340458264457
20,1,20,7,touch_depth,"(0.00319, 0.00736]",72,580,0.009266670027307614,-0.0008825460296618681,0.11831527117009961,0.4982758620689655,-0.18595352740335674
20,1,20,7,touch_depth,"(0.00319, 0.00736]",168,578,0.006157441744168778,-0.011429644873836964,0.15416776296261203,0.4429065743944637,-0.24821936714414106
20,1,20,7,touch_depth,"(0.00319, 0.00736]",336,577,0.0001262795857475322,-0.023161682032831088,0.204778406503686,0.43327556325823224,-0.3377580911453344
20,1,20,7,touch_depth,"(0.00319, 0.00736]",672,571,-0.031832083282149114,-0.0632015919412734,0.2789506909023317,0.3555166374781086,-0.4921007232709964
20,1,20,7,touch_depth,"(0.00736, 0.0139]",1,584,0.0008394581325379476,4.3066322136131596e-05,0.014944878983869616,0.5,-0.02381959219084692
20,1,20,7,touch_depth,"(0.00736, 0.0139]",6,584,0.002313413795952869,0.0018457488160021907,0.03539328651409035,0.5154109589041096,-0.056085508952296206
20,1,20,7,touch_depth,"(0.00736, 0.0139]",24,582,-0.0005519871606565644,-0.0017701974402076215,0.0591007535976751,0.46563573883161513,-0.09806823059682047
20,1,20,7,touch_depth,"(0.00736, 0.0139]",72,581,0.0035569381410504594,0.003990610328638677,0.08601245367753328,0.5232358003442341,-0.13836361042687945
20,1,20,7,touch_depth,"(0.00736, 0.0139]",168,580,-0.005028947550553227,-0.005324044735546984,0.13992189172995625,0.4793103448275862,-0.23590006890498103
20,1,20,7,touch_depth,"(0.00736, 0.0139]",336,579,-0.016241088557758382,-0.03182795698924723,0.19053216493726435,0.41450777202072536,-0.3306191607042446
20,1,20,7,touch_depth,"(0.00736, 0.0139]",672,578,-0.030897860547926603,-0.0856781605500016,0.4454061884007408,0.31833910034602075,-0.7658180714091489
20,1,20,7,touch_depth,"(0.0139, 0.0275]",1,584,0.0019990397525080856,0.00036565293831591905,0.023388920706354944,0.511986301369863,-0.03659267941297757
20,1,20,7,touch_depth,"(0.0139, 0.0275]",6,584,0.0039988472736232775,0.00415911387091894,0.04243253315586484,0.535958904109589,-0.06601483243355372
20,1,20,7,touch_depth,"(0.0139, 0.0275]",24,583,-0.0016764580709275243,-0.006349303723698019,0.07369281728173363,0.451114922813036,-0.123269606585788
20,1,20,7,touch_depth,"(0.0139, 0.0275]",72,582,0.0023697438602739234,-0.00793705087885238,0.0958165673112954,0.4518900343642612,-0.1557275922033635
20,1,20,7,touch_depth,"(0.0139, 0.0275]",168,582,-0.009221479376797336,-0.015273192802242208,0.132402063687205,0.4518900343642612,-0.22768488446068558
20,1,20,7,touch_depth,"(0.0139, 0.0275]",336,580,-0.02627310754634964,-0.03648779040325573,0.20778054871081747,0.4068965517241379,-0.36911101291919846
20,1,20,7,touch_depth,"(0.0139, 0.0275]",672,578,-0.0565926295322688,-0.10568504882484853,0.3906692397226182,0.2975778546712803,-0.7011968750745888
20,1,20,7,touch_depth,"(0.0275, 0.85]",1,584,0.005219293844525199,0.0011902425271331785,0.033599738946208775,0.5256849315068494,-0.05022027541671928
20,1,20,7,touch_depth,"(0.0275, 0.85]",6,584,0.00824906866233656,0.0015974773779968698,0.08163775076163603,0.5273972602739726,-0.12645322009436286
20,1,20,7,touch_depth,"(0.0275, 0.85]",24,584,0.00027176549673062423,-0.003553790201010487,0.12045424968555463,0.476027397260274,-0.19847774648443448
20,1,20,7,touch_depth,"(0.0275, 0.85]",72,583,0.017113653781257857,-0.01318441841460083,0.252773755944487,0.444253859348199,-0.3999630435271456
20,1,20,7,touch_depth,"(0.0275, 0.85]",168,581,-0.005190188321240125,-0.033880903490759784,0.22573475028932366,0.3855421686746988,-0.37765252629862417
20,1,20,7,touch_depth,"(0.0275, 0.85]",336,580,-0.0017965583722510284,-0.04508834390342492,0.4279208398874737,0.38620689655172413,-0.7078659441865826
20,1,20,7,touch_depth,"(0.0275, 0.85]",672,565,-0.03736284703425569,-0.12020802377414563,0.7454225589772011,0.30796460176991153,-1.2673100693466375
20,1,20,21,body_ret,"(-0.00231, 0.00271]",1,584,-0.00045231742556683463,0.0,0.012106302272871903,0.4726027397260274,-0.020427716175805476
20,1,20,21,body_ret,"(-0.00231, 0.00271]",6,584,-0.0004794330493722962,9.999999999998899e-05,0.026416274434518956,0.5068493150684932,-0.044066285866328575
20,1,20,21,body_ret,"(-0.00231, 0.00271]",24,582,-0.0036567169952277934,-0.000200100058037056,0.050306211062431425,0.4484536082474227,-0.08666196524823964
20,1,20,21,body_ret,"(-0.00231, 0.00271]",72,578,0.0010678566851143967,0.0,0.0827864894122473,0.49480968858131485,-0.13552985084509364
20,1,20,21,body_ret,"(-0.00231, 0.00271]",168,575,-0.0006286824785394436,-0.0003996403237086499,0.14033849106413243,0.4591304347826087,-0.23218719273435795
20,1,20,21,body_ret,"(-0.00231, 0.00271]",336,572,0.0031287690064200234,-0.000639540541487793,0.3282585261054417,0.45454545454545453,-0.5384977990675588
20,1,20,21,body_ret,"(-0.00231, 0.00271]",672,569,0.0086699957169006,-0.027912254160363137,0.44251416260635645,0.3532513181019332,-0.7214783725835875
20,1,20,21,body_ret,"(-0.0109, -0.00231]",1,584,0.0003111344004394067,-0.0006453569197707454,0.01747180906673271,0.4623287671232877,-0.028517350559669565
20,1,20,21,body_ret,"(-0.0109, -0.00231]",6,584,-0.000137132961021916,0.0,0.03377384625498196,0.4948630136986301,-0.055863979281742145
20,1,20,21,body_ret,"(-0.0109, -0.00231]",24,584,-0.0054817418285554595,-0.0028727889301098375,0.060146058591337724,0.4657534246575342,-0.1047227385042627
20,1,20,21,body_ret,"(-0.0109, -0.00231]",72,583,-0.004408616576074919,-0.005918882204541065,0.09167049523798582,0.4614065180102916,-0.1556649337187515
20,1,20,21,body_ret,"(-0.0109, -0.00231]",168,582,-0.010383114044370938,-0.021698028752096088,0.14371292728438217,0.39690721649484534,-0.24750944406360154
20,1,20,21,body_ret,"(-0.0109, -0.00231]",336,581,-0.024361435445011514,-0.04421629021218343,0.20662239943899105,0.3717728055077453,-0.36528839451934675
20,1,20,21,body_ret,"(-0.0109, -0.00231]",672,579,-0.07305418107767332,-0.10713183081197908,0.28715929620542235,0.2918825561312608,-0.5468670198166202
20,1,20,21,body_ret,"(-0.331, -0.0109]",1,585,0.0020323859856808753,0.0005665722379604166,0.0291721475401275,0.5162393162393163,-0.0461016574555295
20,1,20,21,body_ret,"(-0.331, -0.0109]",6,585,0.01300203825940124,0.007842624665054476,0.05744483839045633,0.5982905982905983,-0.0817819450848517
20,1,20,21,body_ret,"(-0.331, -0.0109]",24,584,0.018493462170620097,0.005621179482555472,0.10705752947590301,0.5325342465753424,-0.15815146146461986
20,1,20,21,body_ret,"(-0.331, -0.0109]",72,583,0.02699706230791109,0.009239051360395711,0.1632315541548277,0.5317324185248714,-0.2423350020475546
20,1,20,21,body_ret,"(-0.331, -0.0109]",168,582,0.012429617497030313,-0.010350414271282582,0.2013634092051493,0.4742268041237113,-0.319820007691466
20,1,20,21,body_ret,"(-0.331, -0.0109]",336,582,0.021909904455915303,-0.005797131626513741,0.37108862750699545,0.48625429553264604,-0.5903863309306271
20,1,20,21,body_ret,"(-0.331, -0.0109]",672,578,0.0047407255752528665,-0.08345072660783953,0.7955623620645461,0.3391003460207612,-1.307937171831248
20,1,20,21,body_ret,"(0.00271, 0.0103]",1,584,0.0011768455665902313,-0.0003118181712111756,0.014229842543697009,0.4726027397260274,-0.02230239463050983
20,1,20,21,body_ret,"(0.00271, 0.0103]",6,584,0.0005104837827641628,0.0009142186479628167,0.02904105319393011,0.5102739726027398,-0.04740725398722051
20,1,20,21,body_ret,"(0.00271, 0.0103]",24,583,-0.0012895892058088863,-0.0009471490812653638,0.05582098945717662,0.483704974271012,-0.09339422181015031
20,1,20,21,body_ret,"(0.00271, 0.0103]",72,579,0.0006057778057672855,-0.006804704967434572,0.0901359852843475,0.4525043177892919,-0.1481185979134061
