Symbol,entry_date,entry_close,bars_held,ret_pct,exit_reason,close_ma_atr,ma60_slope,ma20_slope_atr,dd_from_high,rsi14,vol_dist,Name
000815,2026-01-28,372000,3,-2.0161290322580627,STOP,0.3737704918032787,2.6685882981938103,-0.28524590163934427,1.3114754098360655,58.13953488372093,0.7166327813752336,삼성화재우
000815,2026-02-03,374500,10,20.694259012016026,TIMEOUT,0.7666666666666667,2.5819861431870725,-0.1696969696969697,0.6060606060606061,61.20689655172414,1.0606774590652177,삼성화재우
000815,2026-04-20,376500,1,-1.0624169986719778,STOP,0.18636363636363637,0.42056679463399904,-0.7090909090909091,2.772727272727273,75.0,0.9792628933827928,삼성화재우
000815,2026-04-28,378000,1,-1.851851851851849,STOP,0.7591463414634146,0.22603005123347825,-0.7042682926829268,1.2195121951219512,51.388888888888886,1.8011150935882119,삼성화재우
000850,2025-12-24,37000,3,-1.756756756756761,STOP,0.5055555555555555,5.0166077924816745,1.1622222222222223,2.3333333333333335,47.43589743589743,0.41840504572175047,화천기공
000850,2026-01-02,37200,1,-0.6720430107526876,STOP,0.27146464646464646,5.353397651006715,1.1351010101010102,2.5505050505050506,55.55555555555556,0.6378562296078417,화천기공
000850,2026-01-06,36900,1,-1.7615176151761558,STOP,0.07680491551459294,5.182076479941614,1.1551459293394777,1.2596006144393241,43.99999999999999,0.4911095430060574,화천기공
000860,2026-02-05,17110,1,-4.55873758036236,STOP,0.6580035440047254,12.01890161227532,2.2073242764323684,0.5788541051388069,61.86440677966102,0.756262998326482,강남제비스코
000860,2026-02-10,17030,1,9.219025249559598,T_star,0.38028985507246377,11.984444032910924,1.615072463768116,0.7884057971014493,53.11778290993072,0.3138011449852065,강남제비스코
000880,2025-09-04,84800,10,8.60849056603774,TIMEOUT,0.5872534142640364,6.37377826044032,-1.5918057663125948,1.9119878603945373,52.11267605633803,0.40560120894237245,한화
000880,2025-12-22,82000,3,-1.4634146341463428,STOP,0.33691756272401435,-2.2493730791711393,-0.9175627240143369,1.5053763440860215,53.49794238683128,1.192126012024918,한화
000880,2026-02-03,117500,2,0.8510638297872353,STOP,0.5497109826589596,8.19773748644041,1.9179190751445088,2.4739884393063583,41.56441717791411,1.5070346903545044,한화
000880,2026-02-19,119800,3,10.183639398998334,T_star,0.4060693641618497,8.86316613543589,0.846820809248555,0.9104046242774566,55.01672240802676,0.5507435021241963,한화
000880,2026-03-11,129600,2,-5.7870370370370345,STOP,0.4008662175168431,14.812256464753803,0.6934552454282964,1.8190567853705486,56.629213483146074,0.3802487474612564,한화
000880,2026-04-13,122500,10,7.59183673469388,TIMEOUT,0.8614938361131255,9.730588769486907,-0.6990572878897752,0.9427121102248006,58.75831485587583,0.7678460375892132,한화
000880,2026-05-22,140500,4,-4.839857651245549,STOP,0.3973509933774834,4.964012966320528,0.4981078524124882,2.3651844843897822,53.44325897187197,0.9487002013579456,한화
00088K,2025-09-05,36100,10,9.833795013850422,TIMEOUT,0.5846702317290553,5.985205110961654,-1.5739750445632799,1.7112299465240641,52.906976744186046,1.2224900111194463,한화3우B
00088K,2025-12-12,38700,2,-6.0723514211886265,STOP,0.6861788617886179,2.0529479360028224,-0.7430894308943089,1.5609756097560976,66.12021857923497,0.4331775102459016,한화3우B
00088K,2026-01-09,40600,10,23.029556650246306,TIMEOUT,2.434622467771639,-0.2885846334107295,0.10681399631675875,1.2154696132596685,68.34170854271356,0.41123674738183386,한화3우B
00088K,2026-02-03,49000,2,-2.7551020408163263,STOP,0.5539940828402367,7.0650156151040715,1.717455621301775,1.9230769230769231,46.0352422907489,2.990018518200008,한화3우B
