ma,K_days,X_dist_low,Y_dist_now,H_hold,count_dedup,count_raw,win_rate,mean_short,mean_capped,median_short,std,max_loss,sharpe_like
ma100,60,0.4,0.05,10,473,1854,0.6131078224101479,0.022722829588115813,0.022722829588115813,0.03826530612244905,0.1631297554029849,-0.705984736912572,0.13929297896623977
ma100,60,0.4,0.05,20,463,1797,0.7019438444924406,0.06438111988176737,0.065229272556618,0.09745596868884554,0.22700651008035436,-1.2234970169802661,0.2836091346410204
ma100,60,0.4,0.05,40,412,1562,0.6480582524271845,0.07375770334973308,0.07547231989912295,0.1231621702215871,0.2989257391316131,-1.7064220183486238,0.24674256410304812
ma100,60,0.4,0.05,60,390,1497,0.6897435897435897,0.04425484569029264,0.058576116405318526,0.14701287174522137,0.4219551835556405,-3.1960244648318046,0.1048804408974799
ma100,60,0.5,0.03,10,133,326,0.6541353383458647,0.039153953608330835,0.039153953608330835,0.05062940932355786,0.14293727979859622,-0.4706525701786366,0.27392401522891835
ma100,60,0.5,0.03,20,130,319,0.7538461538461538,0.10241099497674346,0.10241099497674346,0.1456913059025735,0.24103609292655642,-0.9807130333138516,0.4248782567511499
ma100,60,0.5,0.03,40,120,296,0.7666666666666667,0.1538266071009102,0.1604969880798501,0.2199098311580333,0.31653150636408806,-1.7064220183486238,0.48597565805652304
ma100,60,0.5,0.03,60,120,296,0.7833333333333333,0.1086977325729779,0.13440017308060276,0.1943341173780529,0.4443469007458805,-3.1960244648318046,0.24462358664034325
ma100,60,0.5,0.05,10,165,535,0.6484848484848484,0.03541181248373934,0.03541181248373934,0.04879735542676944,0.15636425605299542,-0.705984736912572,0.2264699962614056
ma100,60,0.5,0.05,20,162,525,0.7407407407407407,0.09604453766995542,0.09604453766995542,0.15861745362536117,0.2509456399715944,-0.9807130333138516,0.38273044983298815
ma100,60,0.5,0.05,40,152,490,0.7631578947368421,0.14074328797598995,0.14600937822252144,0.2045699468087564,0.297193701236356,-1.7064220183486238,0.47357426281406223
ma100,60,0.5,0.05,60,151,489,0.7947019867549668,0.11250318016187157,0.13426235486875637,0.19497071994488457,0.421891240245687,-3.1960244648318046,0.2666639394938745
ma20,20,0.2,0.03,10,1017,2268,0.7472959685349065,0.06450017523437139,0.06466858719267772,0.08007812500000011,0.15619112494702536,-1.1712749615975424,0.4129567237334876
ma20,20,0.2,0.03,20,1011,2249,0.6805143422354105,0.058721722003228116,0.061950901992307204,0.07407407407407407,0.24050400018459014,-2.2234332425068115,0.2441611031756577
ma20,20,0.2,0.03,40,998,2210,0.7535070140280561,0.09311840685498586,0.10313807615445338,0.13154897180068692,0.3345983401896452,-3.2246010120669517,0.2782990698704835
