symbol,score,verdict,s_1m,s_1w,s_1d,m_1w,m_1d,v_1w,acc_w,acc_d,ret_30d,ret_90d,last_close,dist_ma10,dist_ma20,risk_flags,cut,Name,Marcap
010955,57.0,watch,B4,B5,A4,bounce_ma20,pullback_ma10,accumulation_suspect,0.0,0.0,0.005,0.172,55000.0,-0.005,-0.032,,False,S-Oil우,220803792300
034830,55.0,watch,B3,B5,A4,bounce_ma20,pullback_ma10,accumulation_suspect,0.0,0.0,-0.078,0.193,1411.0,-0.03,-0.07,,False,한국토지신탁,335305697440
006400,54.0,watch,B4,B5,A4,bounce_ma10,breaking,normal,0.0,0.0,0.372,1.387,647000.0,0.036,-0.006,parabolic,False,삼성SDI,51574739200000
005490,54.0,watch,B4,B5,A4,bounce_ma10,pullback_ma50,accumulation_suspect,0.0,0.0,0.234,0.489,447500.0,-0.036,-0.043,drawdown_deep,False,POSCO홀딩스,35302100278500
021240,53.0,watch,A2,B4,B5,bounce_ma20,bounce_ma20,normal,0.0,0.0,0.205,0.186,94200.0,0.012,0.055,,False,코웨이,6843210094200
267290,53.0,watch,B4,B5,A3,riding,pullback_ma20,normal,0.0,1.0,0.013,0.123,22750.0,0.022,0.006,"drawdown_deep,accumulation_suspect",False,경동도시가스,133825716200
002420,52.0,watch,B3,B5,B5,bounce_ma10,pullback_ma10,accumulation_suspect,0.0,0.0,0.316,0.281,6660.0,0.184,0.196,"drawdown_deep,accumulation_suspect",False,세기상사,38267366680
004000,51.0,watch,B4,B5,A4,bounce_ma20,breaking,normal,0.0,0.0,0.067,0.287,54000.0,-0.034,-0.101,drawdown_deep,False,롯데정밀화학,1393200000000
021050,51.0,watch,B4,B5,A4,bounce_ma10,pullback_ma20,normal,0.0,0.0,0.246,0.384,1538.0,0.007,-0.016,drawdown_deep,False,서원,71686630900
011790,49.0,watch,B3,B5,A4,bounce_ma10,pullback_ma20,normal,0.0,0.0,0.479,0.45,142100.0,0.018,0.04,drawdown_deep,False,SKC,5827931062200
000430,49.0,watch,B3,B5,A4,bounce_ma20,pullback_ma50,normal,0.0,0.0,0.118,0.129,4550.0,0.059,0.052,drawdown_deep,False,대원강업,282100000000
004080,48.0,watch,B3,B3,B3,riding,riding,normal,0.6,1.0,-0.009,-0.007,13900.0,0.004,-0.001,,False,신흥,129344000000
004370,47.8,watch,B3,B3,B5,riding,bounce_ma10,normal,0.0,0.6,0.077,-0.014,400000.0,0.039,0.047,drawdown_deep,False,농심,2384395664000
126720,47.0,watch,B4,B5,A4,pullback_ma20,breaking,accumulation_suspect,0.0,0.0,0.024,0.407,29400.0,-0.014,-0.077,"low_history,accumulation_suspect",False,수산인더스트리,406436700000
002170,47.0,watch,B5,B5,A4,pullback_ma50,breaking,normal,0.0,0.0,-0.062,0.033,56400.0,-0.03,-0.044,,False,SYTS,168300000000
019180,47.0,watch,A3,A4,A5,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.016,-0.007,7450.0,-0.026,-0.019,parabolic,False,티에이치엔,174240000000
026960,46.8,watch,B4,B3,B4,riding,bounce_ma10,normal,0.0,0.6,-0.051,0.05,26150.0,0.038,0.019,,False,동서,2517425000000
003350,45.0,skip,A3,A5,A5,breaking,breaking,distribution_suspect,0.0,0.0,0.085,-0.025,9630.0,0.005,-0.018,drawdown_deep,False,한국화장품제조,213910400000
443060,45.0,skip,A3,A4,A4,pullback_ma10,pullback_ma10,normal,0.0,0.0,0.389,0.334,245500.0,0.062,-0.003,,False,HD현대마린솔루션,11432532300000
031430,45.0,watch,B3,B5,A3,bounce_ma10,pullback_ma20,normal,0.0,0.0,0.209,0.393,14830.0,-0.028,-0.013,drawdown_deep,False,신세계인터내셔날,489104280000
214320,44.4,pass,B5,B5,A1,bounce_ma20,pullback_ma10,accumulation_suspect,0.0,0.3,0.179,0.173,21050.0,0.022,0.05,,False,이노션,810000000000
031820,44.0,watch,B4,B5,A4,pullback_ma10,pullback_ma20,accumulation_suspect,0.0,0.0,0.114,0.358,7810.0,-0.021,0.001,"drawdown_deep,accumulation_suspect",False,아이티센씨티에스,93693830040
00104K,44.0,watch,A2,A4,A5,pullback_ma50,breaking,normal,0.0,0.0,-0.081,0.02,155900.0,-0.081,-0.132,,False,CJ4우(전환),656799964800
306200,44.0,skip,A3,A4,A5,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.106,0.392,156900.0,0.003,-0.042,drawdown_deep,False,세아제강,445582730000
062040,43.0,skip,A3,A3,A5,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.922,1.077,282500.0,0.008,0.031,parabolic,False,산일전기,8388742900000
006125,42.8,watch,A2,A3,A4,pullback_ma10,pullback_ma20,normal,0.0,0.6,0.037,0.041,41500.0,0.018,-0.004,,False,SK디스커버리우,50561490250
005305,42.8,watch,A2,A3,A4,pullback_ma10,pullback_ma10,normal,0.0,0.6,-0.026,0.021,77400.0,-0.013,-0.03,,False,롯데칠성우,59233684000
000590,42.8,watch,A2,A3,A4,pullback_ma10,pullback_ma10,normal,0.0,0.6,0.003,0.029,77000.0,-0.001,-0.017,accumulation_suspect,False,CS홀딩스,88433321200
000815,42.4,watch,A2,A3,A3,pullback_ma10,pullback_ma20,accumulation_suspect,0.3,0.3,0.042,0.077,393000.0,0.029,0.041,"parabolic,accumulation_suspect",False,삼성화재우,1193786940000
009180,42.0,watch,A1,B5,A4,pullback_ma20,breaking,normal,0.0,0.0,0.008,0.142,3060.0,-0.007,-0.039,,False,한솔로지스틱스,84467475000
329180,42.0,watch,A2,A3,A3,riding,pullback_ma10,normal,0.0,0.0,0.404,0.168,680000.0,0.024,0.019,,False,HD현대중공업,77776267725000
000860,42.0,watch,A1,A4,A4,pullback_ma10,pullback_ma10,normal,0.0,0.0,0.083,0.043,15420.0,0.027,-0.025,,False,강남제비스코,191100000000
064400,42.0,watch,B4,B4,B4,bounce_ma50,bounce_ma20,accumulation_suspect,0.0,0.0,0.355,0.371,83200.0,0.064,0.144,"low_history,accumulation_suspect",False,LG씨엔에스,8012467899600
015230,42.0,skip,A3,A4,A4,pullback_ma50,breaking,normal,0.0,0.0,-0.049,0.07,6610.0,-0.014,-0.041,drawdown_deep,False,대창단조,175619221400
007590,42.0,watch,B3,B4,B4,bounce_ma10,pullback_ma10,accumulation_suspect,0.0,0.0,0.015,0.015,6000.0,0.001,-0.004,accumulation_suspect,False,동방아그로,81977813540
023450,41.8,watch,B3,B3,B3,riding,riding,accumulation_suspect,0.3,0.6,-0.021,-0.122,29600.0,-0.015,-0.024,"drawdown_deep,accumulation_suspect",False,동남합성,102900000000
033530,41.0,watch,A4,A5,B4,breaking,pullback_ma10,normal,0.0,0.0,0.157,-0.057,8700.0,0.066,0.073,drawdown_deep,False,SJG세종,235921749280
003925,41.0,skip,A3,A3,A4,pullback_ma20,pullback_ma50,normal,0.0,0.0,-0.043,0.104,36750.0,0.018,-0.006,,False,남양유업우,73300000000
007980,41.0,watch,B4,B5,A4,pullback_ma10,breaking,normal,0.0,0.0,0.057,0.054,1935.0,-0.015,-0.059,drawdown_deep,False,TP,89620835850
072130,41.0,watch,B3,A4,A5,pullback_ma20,breaking,normal,0.0,0.0,-0.093,0.083,4900.0,0.012,-0.029,drawdown_deep,False,유엔젤,61192088280
008770,41.0,watch,B4,B5,A4,pullback_ma10,breaking,normal,0.0,0.0,0.225,0.316,58300.0,-0.038,-0.069,drawdown_deep,False,호텔신라,2225368460700
055490,41.0,watch,B4,B5,A4,pullback_ma10,pullback_ma10,normal,0.0,0.0,0.112,0.352,18140.0,-0.023,-0.069,drawdown_deep,False,테이팩스,85281342000
034590,41.0,watch,B5,B5,B4,pullback_ma10,pullback_ma10,normal,0.0,0.0,-0.006,0.054,26500.0,0.001,-0.006,,False,인천도시가스,115930981000
009540,40.4,watch,A2,A3,A4,pullback_ma10,pullback_ma50,normal,0.0,0.3,0.081,-0.008,421000.0,-0.021,-0.06,,False,HD한국조선해양,31706355968000
181710,40.4,watch,A2,A3,A4,pullback_ma10,pullback_ma10,normal,0.0,0.3,0.077,0.236,40000.0,0.045,0.012,,False,NHN,1277372421000
047050,40.0,skip,A2,A3,A5,pullback_ma20,breaking,normal,0.0,0.0,-0.042,0.469,70300.0,-0.018,-0.09,,False,포스코인터내셔널,12173856929600
005940,40.0,watch,A2,A3,A5,pullback_ma20,breaking,normal,0.0,0.0,-0.029,0.579,32850.0,-0.004,-0.044,,False,NH투자증권,11474288681800
003230,40.0,watch,A2,A3,A2,riding,bounce_ma10,normal,0.0,0.0,0.123,0.115,1315000.0,-0.031,-0.015,parabolic,False,삼양식품,9743954902500
454910,40.0,watch,B4,A3,A4,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.202,0.283,106600.0,-0.005,0.023,low_history,False,두산로보틱스,6987593844000
000157,40.0,skip,A2,A3,A5,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.184,0.181,506000.0,-0.061,-0.089,parabolic,False,두산2우B,499208242000
005387,40.0,skip,A2,A3,A5,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.067,0.166,263000.0,-0.023,0.005,,False,현대차2우B,9650044680000
244920,40.0,watch,A2,A3,B4,pullback_ma10,bounce_ma10,normal,0.0,0.0,0.057,0.231,11610.0,0.055,0.073,,False,에이플러스에셋,260214546430
088980,39.4,watch,B3,B3,B3,riding,riding,normal,0.3,0.3,-0.012,0.004,11170.0,0.001,-0.007,,False,맥쿼리인프라,5301666462510
067830,39.4,watch,B4,B4,A4,pullback_ma50,breaking,accumulation_suspect,0.0,0.3,-0.082,-0.044,2800.0,-0.024,-0.076,drawdown_deep,False,세이브존I&C,111426029925
001530,39.0,watch,A3,B4,B4,bounce_ma10,pullback_ma10,normal,0.0,0.0,0.291,0.466,28400.0,0.008,-0.03,drawdown_deep,False,DI동일,569679577500
031440,39.0,watch,B3,B5,A4,pullback_ma10,breaking,normal,0.0,0.0,-0.047,-0.017,45700.0,-0.092,-0.11,drawdown_deep,False,신세계푸드,180844816000
001290,39.0,skip,B4,A3,A5,pullback_ma10,breaking,normal,0.0,0.0,-0.005,0.776,1126.0,-0.033,-0.103,drawdown_deep,False,상상인증권,122204271360
030720,39.0,watch,B3,B5,A4,pullback_ma20,breaking,normal,0.0,0.0,0.051,0.082,6340.0,0.003,-0.05,drawdown_deep,False,동원수산,28667438800
082640,39.0,watch,A1,A4,A5,pullback_ma50,pullback_ma50,normal,0.0,0.0,-0.101,0.272,7800.0,0.011,-0.032,,False,동양생명,1207924376940
009160,39.0,watch,B3,B5,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.064,0.174,5690.0,-0.059,-0.057,drawdown_deep,False,SIMPAC,368038549840
009770,39.0,watch,A1,A4,A5,pullback_ma50,breaking,normal,0.0,0.0,-0.104,-0.066,28400.0,-0.027,-0.062,,False,삼정펄프,70624180750
009680,38.8,watch,A2,A3,A3,pullback_ma10,pullback_ma10,normal,0.0,0.6,-0.015,0.055,10520.0,-0.002,-0.024,,False,모토닉,222764213500
194370,38.0,watch,A2,A3,A4,pullback_ma10,breaking,normal,0.0,0.0,0.046,0.054,12200.0,-0.053,-0.113,,False,제이에스코퍼레이션,350812604220
005385,38.0,skip,A2,A3,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.074,0.227,267500.0,-0.005,0.021,,False,현대차우,6535468800000
018670,38.0,watch,A2,A3,A4,pullback_ma20,pullback_ma50,normal,0.0,0.0,0.07,0.176,260000.0,-0.006,-0.014,,False,SK가스,2332825488000
032350,38.0,watch,A2,A5,B3,pullback_ma10,riding,normal,0.0,0.0,0.138,-0.081,19350.0,0.012,-0.032,drawdown_deep,False,롯데관광개발,1509243947040
005720,38.0,watch,A1,A3,A4,pullback_ma10,breaking,normal,0.0,0.0,0.066,0.242,6970.0,0.009,-0.011,,False,넥센,365706079920
014680,38.0,watch,A1,A3,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.092,0.258,297500.0,-0.025,-0.003,,False,한솔케미칼,3519075352500
060980,38.0,watch,A2,A3,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.126,0.088,47000.0,0.035,0.06,,False,HL홀딩스,417626962000
004970,38.0,skip,B3,B3,A4,riding,breaking,normal,0.0,0.0,-0.044,0.027,9160.0,-0.008,-0.031,,False,신라교역,147360000000
004365,38.0,watch,A2,A3,A4,pullback_ma10,breaking,normal,0.0,0.0,0.02,0.056,9500.0,-0.036,-0.052,,False,세방우,34752735000
227840,38.0,watch,B4,B5,B4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.068,0.121,12970.0,0.005,-0.026,,False,현대코퍼레이션홀딩스,115489608840
134380,38.0,watch,A2,A3,A4,pullback_ma10,breaking,normal,0.0,0.0,-0.049,0.175,11280.0,-0.073,-0.091,parabolic,False,미원화학,241039772800
014790,38.0,watch,B4,B5,A5,pullback_ma50,breaking,normal,0.0,0.0,-0.155,0.183,2970.0,0.01,-0.079,drawdown_deep,False,HL D&I,110925700930
000850,37.4,watch,B3,A4,B3,pullback_ma50,pullback_ma10,accumulation_suspect,0.0,0.3,-0.03,-0.026,35050.0,0.003,-0.044,accumulation_suspect,False,화천기공,77440000000
018260,37.0,watch,B4,B4,A4,pullback_ma10,breaking,normal,0.0,0.0,0.264,0.109,194700.0,0.079,0.106,,False,삼성에스디에스,15289853280000
010780,37.0,watch,B4,B5,A3,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.131,0.493,32400.0,0.135,0.167,"drawdown_deep,accumulation_suspect",False,아이에스동서,984095417600
011780,37.0,watch,B4,B4,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.091,0.215,141700.0,-0.002,0.004,,False,금호석유화학,3705673972500
003545,37.0,watch,A2,A3,A5,pullback_ma10,breaking,normal,0.0,0.0,-0.098,0.031,21650.0,-0.016,-0.058,drawdown_deep,False,대신증권우,536582507100
003547,37.0,watch,A2,A3,A5,pullback_ma10,breaking,normal,0.0,0.0,-0.09,0.037,20800.0,-0.013,-0.055,drawdown_deep,False,대신증권2우B,199007659900
005257,37.0,watch,B4,B4,A2,riding,riding,accumulation_suspect,0.0,0.0,0.07,-0.035,24500.0,-0.017,0.022,drawdown_deep,False,녹십자홀딩스2우,20811354000
204320,37.0,watch,A1,A3,A5,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.238,0.111,63000.0,0.05,0.079,drawdown_deep,False,HL만도,3019342816000
415640,37.0,watch,A3,A3,B3,pullback_ma10,riding,normal,0.0,0.0,0.009,0.012,10030.0,0.011,0.008,low_history,False,KB발해인프라,1229131846440
058650,37.0,watch,A2,A3,A3,pullback_ma20,pullback_ma50,accumulation_suspect,0.0,0.0,-0.028,0.211,156300.0,0.044,0.018,accumulation_suspect,False,세아홀딩스,668152170000
005180,36.4,watch,A3,B3,B3,riding,riding,normal,0.0,0.3,0.014,-0.001,73300.0,0.002,-0.006,drawdown_deep,False,빙그레,675712359900
031210,36.0,skip,B3,A3,A4,pullback_ma10,pullback_ma10,dry,0.0,0.0,-0.054,-0.008,45600.0,-0.002,-0.024,low_history,False,서울보증보험,3124516510500
013870,36.0,skip,B3,A4,A5,pullback_ma50,breaking,normal,0.0,0.0,-0.109,0.085,4475.0,0.012,-0.036,drawdown_deep,False,지엠비코리아,82487611000
001060,36.0,watch,B4,B4,A5,pullback_ma10,breaking,normal,0.0,0.0,0.026,0.06,29950.0,0.014,-0.014,drawdown_deep,False,JW중외제약,683442045500
248070,36.0,watch,B3,B4,B4,bounce_ma10,pullback_ma50,normal,0.0,0.0,0.171,0.26,19900.0,-0.031,-0.037,drawdown_deep,False,솔루엠,1037612321200
020000,36.0,watch,A1,B5,B4,pullback_ma10,pullback_ma50,accumulation_suspect,0.0,0.0,0.107,0.663,24900.0,-0.037,-0.036,drawdown_deep,False,한섬,493970862000
003280,36.0,skip,B4,A4,A5,pullback_ma20,breaking,pump_dump_trace,0.0,0.0,-0.161,0.6,2510.0,-0.059,-0.104,"drawdown_deep,pump_dump_trace",False,흥아해운,574615508610
001275,35.0,watch,A2,A3,A5,pullback_ma20,breaking,normal,0.0,0.0,-0.106,0.148,32200.0,-0.04,-0.079,parabolic,False,부국증권우,95850000000
077970,35.0,watch,A2,A3,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.424,0.445,49850.0,0.055,-0.059,drawdown_deep,False,STX엔진,1927107024000
105840,35.0,watch,A2,A3,A4,pullback_ma10,breaking,normal,0.0,0.0,-0.092,0.221,22100.0,-0.012,-0.126,"drawdown_deep,parabolic",False,우진,445358623500
077500,35.0,watch,A2,A3,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.259,0.227,7670.0,0.034,0.022,drawdown_deep,False,유니퀘스트,171504809880
025820,35.0,watch,A2,A3,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.165,0.069,5920.0,-0.002,0.003,drawdown_deep,False,이구산업,201989680000
002460,35.0,watch,B4,B5,B4,bounce_ma50,pullback_ma50,normal,0.0,0.0,-0.018,0.105,12400.0,-0.043,-0.057,drawdown_deep,False,HS화성,121901500000
103590,35.0,watch,A2,A3,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.354,0.75,108300.0,-0.106,-0.111,"drawdown_deep,parabolic",False,일진전기,5068956957000
014915,34.0,pass,A1,B5,A1,bounce_ma20,acceleration,accumulation_suspect,0.0,0.0,0.199,-0.205,5300.0,-0.066,0.046,"drawdown_deep,accumulation_suspect",False,성문전자우,3078000000
018500,34.0,watch,B4,B4,A4,pullback_ma20,breaking,normal,0.0,0.0,0.067,0.25,1718.0,-0.014,-0.034,drawdown_deep,False,동원금속,79904180497
111770,34.0,watch,A1,A3,B3,pullback_ma20,riding,normal,0.0,0.0,0.041,0.026,86100.0,0.028,0.029,,False,영원무역,3726594458800
010960,34.0,watch,B3,A4,A5,pullback_ma50,breaking,dry,0.0,0.0,-0.103,-0.021,3500.0,-0.031,-0.077,drawdown_deep,False,삼호개발,82249200000
000670,34.0,skip,B3,B4,A5,pullback_ma20,breaking,normal,0.0,0.0,-0.089,0.171,55400.0,-0.068,-0.127,drawdown_deep,False,영풍,1012587565000
014440,34.0,watch,A1,A3,A3,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.014,0.03,4665.0,-0.004,-0.012,,False,영보화학,92200000000
036570,33.0,watch,B4,B5,A1,bounce_ma10,pullback_ma10,normal,0.0,0.0,0.266,0.216,276000.0,0.048,0.044,drawdown_deep,False,NC,5892290017000
085310,33.0,watch,B4,A3,B3,pullback_ma10,riding,normal,0.0,0.0,0.043,-0.042,1169.0,0.0,0.001,"drawdown_deep,accumulation_suspect",False,엔케이,86717288567
002355,33.0,watch,A2,A2,A4,pullback_ma20,breaking,normal,0.0,1.0,-0.025,0.157,4155.0,-0.014,-0.029,,False,넥센타이어1우B,26650000000
192400,32.4,skip,A3,A5,B2,breaking,breaking,normal,0.0,0.3,-0.057,-0.042,26350.0,-0.035,-0.067,,False,쿠쿠홀딩스,917504373000
008350,32.0,watch,B4,B4,A4,pullback_ma10,breaking,accumulation_suspect,0.0,0.0,-0.17,0.389,1710.0,-0.06,-0.141,"drawdown_deep,accumulation_suspect",False,남선알미늄,212335103050
003650,32.0,watch,A2,A3,A3,pullback_ma20,riding,normal,0.0,0.0,0.096,0.068,130000.0,0.065,0.069,"zombie,drawdown_deep",False,미창석유,228070999200
000215,32.0,watch,B3,B4,A4,pullback_ma50,breaking,normal,0.0,0.0,-0.082,0.207,26500.0,0.015,-0.053,drawdown_deep,False,DL우,44091907250
005250,32.0,watch,B3,B4,B4,bounce_ma50,acceleration,accumulation_suspect,0.0,0.0,0.097,-0.039,14970.0,-0.02,0.025,accumulation_suspect,False,녹십자홀딩스,685201019700
000680,32.0,watch,B3,B4,A4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.241,0.19,3945.0,0.043,-0.009,drawdown_deep,False,LS네트웍스,306149717160
000810,32.0,pass,A2,A3,A2,pullback_ma20,bounce_ma10,normal,0.0,0.0,0.216,0.207,569000.0,0.058,0.126,,False,삼성화재,26163419178000
001230,32.0,skip,B4,A1,A3,riding,riding,accumulation_suspect,0.0,0.0,0.02,0.655,11400.0,0.0,0.0,"drawdown_deep,pump_dump_trace",False,동국홀딩스,362525506200
003470,32.0,watch,A2,A2,A5,riding,breaking,normal,0.0,0.0,0.173,0.526,5730.0,-0.072,-0.062,drawdown_deep,False,유안타증권,1129716620160
001550,32.0,watch,B3,B4,A5,pullback_ma50,breaking,accumulation_suspect,0.0,0.0,-0.116,0.172,12900.0,-0.012,-0.08,"drawdown_deep,accumulation_suspect",False,조비,65214521840
006345,32.0,skip,A5,A5,A5,breaking,pullback_ma20,distribution_suspect,0.0,0.0,3.407,3.688,16900.0,-0.074,0.166,"parabolic,drawdown_deep,distribution_suspect",False,대원전선우,43328436000
003490,32.0,watch,B3,B3,B4,riding,pullback_ma50,normal,0.0,0.0,0.074,0.238,26800.0,0.034,0.051,,False,대한항공,10126068177500
003010,32.0,watch,B3,B4,A4,pullback_ma20,breaking,normal,0.0,0.0,0.017,0.18,6090.0,-0.022,-0.093,drawdown_deep,False,혜인,76022227060
004255,31.4,skip,B3,B3,B3,riding,riding,dry,0.0,0.3,-0.036,-0.05,2290.0,-0.015,-0.03,drawdown_deep,False,NPC우,12117600000
089860,31.4,watch,B3,B4,B4,pullback_ma20,pullback_ma50,normal,0.0,0.3,0.014,0.081,31900.0,-0.001,-0.021,accumulation_suspect,False,롯데렌탈,1143745722000
003480,31.0,watch,A1,A2,A3,bounce_ma10,pullback_ma10,normal,0.0,0.0,0.15,0.193,5570.0,-0.019,-0.062,,False,한진중공업홀딩스,162413966000
217590,31.0,watch,,A3,A3,pullback_ma10,pullback_ma10,normal,0.0,0.0,0.234,0.899,26850.0,-0.016,-0.072,"drawdown_deep,low_history",False,티엠씨,651748786250
005960,31.0,skip,B4,B4,A5,pullback_ma20,breaking,normal,0.0,0.0,-0.15,0.448,7690.0,-0.022,-0.113,drawdown_deep,False,동부건설,171641039240
011210,31.0,watch,A2,A3,A3,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.134,0.08,90500.0,0.007,0.037,drawdown_deep,False,현대위아,2518264685800
200880,31.0,watch,B3,B3,B3,riding,riding,normal,0.0,0.0,0.07,0.154,14450.0,0.044,0.027,drawdown_deep,False,서연이화,384344374140
002995,31.0,skip,A4,A5,B3,pullback_ma10,riding,normal,0.0,0.0,-0.209,-0.123,14740.0,0.013,-0.007,drawdown_deep,False,금호건설우,4261238280
323410,31.0,watch,B3,B3,B3,riding,riding,normal,0.0,0.0,-0.083,0.07,22800.0,0.011,-0.033,drawdown_deep,False,카카오뱅크,10759065854350
271560,30.4,watch,A3,A2,A4,pullback_ma10,pullback_ma50,normal,0.0,0.3,0.053,0.31,136900.0,-0.009,-0.023,,False,오리온,5463893442400
072710,30.4,watch,A1,B4,B3,pullback_ma50,riding,normal,0.0,0.3,0.016,0.108,96300.0,0.018,0.006,drawdown_deep,False,농심홀딩스,443836503000
161390,30.4,watch,A2,A3,B3,pullback_ma10,pullback_ma50,normal,0.0,0.3,0.029,0.126,63300.0,0.04,0.031,,False,한국타이어앤테크놀로지,7903229402200
000270,30.0,skip,A2,A4,B2,pullback_ma10,riding,normal,0.0,0.0,0.035,0.32,164800.0,-0.013,0.021,,False,기아,65628424963800
000700,30.0,skip,B3,B3,A4,pullback_ma50,breaking,normal,0.0,0.0,-0.054,0.011,5730.0,-0.012,-0.045,,False,유수홀딩스,148177910280
003550,30.0,watch,A1,A2,A4,riding,pullback_ma20,normal,0.0,0.0,0.291,0.456,118500.0,0.044,0.108,"drawdown_deep,accumulation_suspect",False,LG,19123476540000
192080,30.0,pass,A3,A2,A2,riding,bounce_ma10,normal,0.0,0.0,0.417,0.3,69300.0,0.146,0.159,,False,더블유게임즈,1422857049600
180640,29.0,skip,A2,A4,B3,breaking,pullback_ma10,normal,0.0,0.0,0.026,0.026,117700.0,0.032,0.034,drawdown_deep,False,한진칼,7871272694100
417310,29.0,watch,A2,A2,A3,riding,pullback_ma20,normal,0.0,0.0,0.044,0.176,10200.0,0.011,0.001,parabolic,False,코람코더원리츠,406828000000
023530,29.0,watch,A1,A2,A3,riding,pullback_ma10,normal,0.0,0.0,0.524,1.372,163400.0,0.018,0.112,parabolic,False,롯데쇼핑,4551660679500
487570,29.0,watch,B3,B3,B4,riding,pullback_ma50,normal,0.0,0.0,0.084,0.131,59400.0,0.007,-0.025,"drawdown_deep,low_history",False,HS효성,212750431700
128820,29.0,skip,B4,A4,B2,breaking,riding,normal,0.0,0.0,-0.064,0.006,6540.0,-0.042,-0.053,drawdown_deep,False,대성산업,284983511400
281820,29.0,watch,A2,A2,A3,riding,pullback_ma20,normal,0.0,0.0,0.517,0.646,70600.0,-0.01,0.047,parabolic,False,케이씨텍,1423523725900
014710,29.0,watch,A1,A4,B3,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.05,-0.139,7750.0,0.034,0.002,drawdown_deep,False,사조씨푸드,131549668520
000400,29.0,pass,B4,B5,A1,pullback_ma10,riding,normal,0.0,0.0,0.054,0.356,2230.0,0.051,0.048,drawdown_deep,False,롯데손해보험,718428580800
002870,29.0,watch,B3,B3,B4,riding,pullback_ma50,normal,0.0,0.0,0.005,0.097,1173.0,0.034,0.048,drawdown_deep,False,신풍,38559446100
024890,29.0,watch,B3,B4,C1,bounce_ma10,acceleration,accumulation_suspect,0.0,0.0,3.764,3.353,3735.0,1.48,2.097,"drawdown_deep,pump_dump_trace",False,대원화성,30524371000
024070,29.0,skip,A4,A4,A5,pullback_ma50,breaking,pump_dump_trace,0.0,0.0,0.047,0.147,2110.0,-0.009,-0.086,"drawdown_deep,pump_dump_trace,distribution_suspect",False,WISCOM,31802358850
002380,29.0,watch,A2,A3,B4,pullback_ma20,pullback_ma50,normal,0.0,0.0,0.037,0.333,537000.0,-0.013,-0.04,drawdown_deep,False,KCC,5104180224000
084690,29.0,skip,B3,B3,B3,riding,riding,dry,0.0,0.0,0.073,0.07,9520.0,0.021,0.01,drawdown_deep,False,대상홀딩스,353796496260
009450,29.0,watch,A2,A3,B4,pullback_ma10,pullback_ma50,normal,0.0,0.0,0.132,0.373,73600.0,0.035,0.011,drawdown_deep,False,경동나비엔,1041654328000
037710,28.4,watch,B5,A2,A3,pullback_ma20,breaking,normal,0.0,0.3,-0.037,0.15,35550.0,-0.044,-0.057,,False,광주신세계,269239171600
009970,28.0,skip,A2,A4,B2,breaking,riding,distribution_suspect,0.0,0.0,-0.063,0.063,202000.0,0.006,-0.016,,False,영원무역홀딩스,2662049536400
002100,28.0,watch,B3,B4,B3,pullback_ma20,riding,normal,0.0,0.0,-0.021,0.045,9420.0,-0.021,-0.053,drawdown_deep,False,경농,181755173250
108670,28.0,watch,B3,B4,A2,bounce_ma10,pullback_ma10,normal,0.0,0.0,0.352,0.394,38950.0,0.038,0.056,drawdown_deep,False,LX하우시스,337632775500
33626L,28.0,watch,B4,B4,B4,pullback_ma10,pullback_ma20,normal,0.0,0.0,0.305,0.232,12550.0,0.014,0.053,drawdown_deep,False,두산퓨얼셀2우B,36522449000
001390,28.0,watch,B3,B4,B3,pullback_ma20,riding,normal,0.0,0.0,-0.051,0.084,5230.0,-0.027,-0.102,drawdown_deep,False,KG케미칼,348939425700
014285,28.0,watch,A1,B4,B3,pullback_ma10,riding,normal,0.0,0.0,-0.044,-0.096,6980.0,-0.011,-0.02,drawdown_deep,False,금강공업우,4123226250
016610,28.0,skip,A3,A4,B2,breaking,riding,distribution_suspect,0.0,0.0,-0.074,0.016,12190.0,-0.066,-0.115,"drawdown_deep,parabolic",False,DB증권,510205595780
