asset,symbol,entry_dt,ret_1w,ret_2w,ret_4w,ret_8w,ret_13w,ret_26w,ret_52w,peak_8w,trough_8w,peak_13w,trough_13w,peak_26w,trough_26w,peak_52w,trough_52w
kr,051900,2024-04-19,5.660377358490565,16.442048517520224,20.75471698113207,8.086253369272246,-7.681940700808621,-5.92991913746631,-16.307277628032345,25.60646900269541,5.660377358490565,25.60646900269541,-7.681940700808621,25.60646900269541,-9.433962264150942,25.60646900269541,-19.811320754716977
kr,051910,2025-07-25,-5.537459283387625,-9.934853420195445,-6.351791530944628,-5.211726384364823,30.618892508143315,16.612377850162872,,-5.211726384364823,-10.586319218241048,30.618892508143315,-10.586319218241048,32.73615635179152,-10.586319218241048,39.90228013029316,-10.586319218241048
kr,066970,2025-08-15,-8.83977900552486,-27.071823204419886,-27.62430939226519,-21.10497237569061,47.513812154696126,24.972375690607727,,-8.83977900552486,-30.71823204419889,47.62430939226518,-30.71823204419889,47.62430939226518,-30.71823204419889,119.33701657458565,-30.71823204419889
kr,090430,2025-05-09,-1.9123505976095578,7.808764940239055,9.402390438247021,6.4541832669322785,2.6294820717131406,0.7968127490039834,3.107569721115544,15.936254980079688,-1.9123505976095578,15.936254980079688,-1.9123505976095578,15.936254980079688,-6.215139442231077,28.28685258964143,-6.215139442231077
kr,096770,2024-10-04,1.9793459552495785,-3.528399311531838,4.819277108433728,-1.376936316695354,2.4096385542168752,-9.380378657487087,-9.724612736660932,4.819277108433728,-17.297762478485367,4.819277108433728,-17.297762478485367,13.941480206540447,-17.297762478485367,13.941480206540447,-30.206540447504302
kr,096770,2024-12-13,-3.4854771784232352,-7.883817427385898,3.4854771784232463,0.49792531120331773,9.543568464730301,-23.153526970954353,-5.477178423236517,6.887966804979251,-7.883817427385898,9.87551867219918,-7.883817427385898,9.87551867219918,-32.697095435684645,11.86721991701245,-32.697095435684645
kr,097230,2023-07-07,-0.7600434310532034,-8.360477741585237,-10.097719869706845,-18.56677524429967,-24.647122692725297,-14.440825190010854,-28.121606948968513,-0.7600434310532034,-18.56677524429967,-0.7600434310532034,-24.647122692725297,-0.7600434310532034,-27.68729641693811,-0.7600434310532034,-34.31053203040174
kr,097230,2023-12-29,-11.460674157303375,-13.932584269662918,-19.999999999999996,-19.10112359550562,-25.955056179775283,-19.438202247191015,36.17977528089889,-11.460674157303375,-19.999999999999996,-11.460674157303375,-25.955056179775283,-11.460674157303375,-32.02247191011236,36.17977528089889,-50.44943820224719
kr,111770,2024-08-16,-5.078597339782343,-8.222490931076177,-6.16686819830713,2.7811366384522307,-3.1438935912938337,7.1342200725514004,40.26602176541718,2.7811366384522307,-12.575574365175335,3.022974607013307,-12.575574365175335,7.738814993954057,-12.575574365175335,53.80894800483675,-12.575574365175335
kr,112610,2025-05-30,1.0131712259371817,-1.0131712259371817,-3.546099290780147,-2.127659574468088,-15.400202634245186,-16.008105369807502,,1.0131712259371817,-4.964539007092195,1.0131712259371817,-15.400202634245186,1.0131712259371817,-18.743667679837895,55.825734549138794,-19.554204660587637
kr,120110,2023-06-23,-8.011049723756901,-8.011049723756901,-5.7090239410681365,-6.998158379373853,-15.469613259668513,-17.587476979742178,-27.992633517495392,0.7366482504604033,-8.10313075506446,0.7366482504604033,-15.469613259668513,0.7366482504604033,-23.664825046040516,0.7366482504604033,-36.003683241252304
kr,139480,2024-11-29,-1.244167962674958,0.15552099533437946,5.909797822706064,-1.5552099533437058,18.351477449455665,41.99066874027994,21.617418351477458,5.909797822706064,-2.488335925349927,21.461897356143076,-2.488335925349927,45.412130637636075,-2.488335925349927,49.61119751166407,-2.488335925349927
kr,204320,2024-05-24,14.814814814814813,25.79365079365079,13.227513227513231,9.126984126984116,-6.349206349206349,9.523809523809534,-12.037037037037035,25.79365079365079,9.126984126984116,25.79365079365079,-6.349206349206349,25.79365079365079,-15.07936507936508,25.79365079365079,-15.07936507936508
kr,259960,2023-11-24,5.8394160583941535,0.7299270072992803,-13.138686131386857,-5.839416058394164,9.245742092457432,26.520681265206814,50.121654501216554,5.8394160583941535,-13.138686131386857,15.571776155717764,-13.138686131386857,26.520681265206814,-13.138686131386857,69.34306569343065,-13.138686131386857
kr,271560,2024-10-18,-3.1031031031031,-1.1011011011010985,-2.8028028028028062,5.205205205205199,-1.501501501501501,20.920920920920928,0.6006006006006093,5.205205205205199,-3.1031031031031,5.205205205205199,-3.1031031031031,22.022022022022014,-3.1031031031031,27.027027027027017,-3.1031031031031
kr,298020,2025-05-30,2.0576131687242816,2.4691358024691468,1.2345679012345734,4.115226337448563,-9.876543209876543,-8.847736625514402,,9.670781893004122,1.2345679012345734,9.670781893004122,-10.082304526748976,9.670781893004122,-17.695473251028805,118.10699588477367,-17.695473251028805
kr,298020,2025-12-19,-0.4237288135593209,-9.322033898305083,22.033898305084755,71.18644067796612,55.5084745762712,,,71.18644067796612,-9.322033898305083,80.29661016949152,-9.322033898305083,124.57627118644066,-9.322033898305083,124.57627118644066,-9.322033898305083
kr,302440,2023-06-30,-7.547169811320753,-4.402515723270439,-9.182389937106915,-6.91823899371069,-14.842767295597481,-9.433962264150942,-33.83647798742139,6.2893081761006275,-9.182389937106915,6.2893081761006275,-14.842767295597481,6.2893081761006275,-26.54088050314466,6.2893081761006275,-37.35849056603774
kr,302440,2025-06-20,-6.432748538011701,-4.970760233918126,-7.017543859649122,-9.064327485380119,-3.606237816764135,-0.5847953216374324,,-4.970760233918126,-15.49707602339181,2.1442495126705596,-15.49707602339181,6.822612085769975,-15.49707602339181,6.822612085769975,-19.883040935672515
kr,307950,2025-06-06,2.2889842632331847,20.67238912732474,18.884120171673825,6.3662374821173096,18.884120171673825,102.78969957081543,,36.26609442060085,2.2889842632331847,36.26609442060085,2.2889842632331847,102.78969957081543,2.2889842632331847,354.2203147353362,2.2889842632331847
kr,322000,2025-02-28,-5.41012216404887,-9.598603839441534,-17.452006980802793,0.0,68.41186736474694,50.78534031413613,263.00174520069805,0.0,-17.452006980802793,68.41186736474694,-17.452006980802793,78.01047120418849,-17.452006980802793,263.00174520069805,-17.452006980802793
kr,323410,2023-08-04,-3.83275261324042,-10.801393728222997,-10.801393728222997,-18.6411149825784,-26.480836236933804,2.0905923344947785,-25.958188153310104,-3.83275261324042,-18.6411149825784,-3.83275261324042,-34.56445993031358,2.4390243902439046,-34.56445993031358,4.878048780487809,-34.56445993031358
kr,323410,2023-12-15,0.36900369003689537,5.166051660516602,8.487084870848705,7.380073800738018,4.797047970479706,-20.295202952029523,-9.594095940959413,8.487084870848705,-4.4280442804427995,11.070110701107016,-4.4280442804427995,11.070110701107016,-20.295202952029523,11.070110701107016,-25.276752767527675
kr,323410,2023-12-29,-9.122807017543854,3.157894736842115,2.1052631578947434,5.6140350877192935,-3.3333333333333326,-28.771929824561404,-24.210526315789473,5.6140350877192935,-9.122807017543854,5.6140350877192935,-9.122807017543854,5.6140350877192935,-28.771929824561404,5.6140350877192935,-28.947368421052634
kr,326030,2023-05-26,4.149377593361003,2.2130013831258566,16.874135546334724,18.11894882434302,17.150760719225456,20.055325034578143,15.49100968188104,18.672199170124482,2.2130013831258566,33.19502074688796,2.2130013831258566,33.19502074688796,2.2130013831258566,38.86583679114799,2.2130013831258566
kr,336260,2024-06-21,-6.415929203539827,-10.84070796460177,-11.681415929203542,-16.415929203539825,-16.504424778761063,-24.11504424778761,3.761061946902644,-6.415929203539827,-20.353982300884955,-6.415929203539827,-24.247787610619465,-6.415929203539827,-33.62831858407079,3.761061946902644,-38.6283185840708
kr,336260,2025-06-06,1.6438356164383494,28.4931506849315,18.904109589041095,20.547945205479444,37.26027397260274,91.23287671232876,,31.506849315068486,1.6438356164383494,56.71232876712329,1.6438356164383494,133.97260273972603,1.6438356164383494,429.86301369863014,1.6438356164383494
kr,352820,2024-11-15,4.390243902439028,-4.780487804878053,0.24390243902439046,5.1219512195122,20.97560975609756,33.902439024390254,45.12195121951219,5.1219512195122,-7.804878048780484,20.97560975609756,-7.804878048780484,33.902439024390254,-7.804878048780484,66.34146341463413,-7.804878048780484
kr,353200,2025-02-14,-2.493765586034913,-10.97256857855362,-9.576059850374063,-27.880299251870323,-25.13715710723192,16.45885286783042,186.78304239401498,-2.493765586034913,-27.880299251870323,-2.493765586034913,-29.27680798004988,16.957605985037418,-29.27680798004988,215.71072319201994,-29.27680798004988
kr,353200,2025-03-14,2.5923883066740316,-7.501378929950353,-20.242691671263103,-21.235521235521237,-14.009928295642581,43.13292884721456,249.14506343077772,2.5923883066740316,-21.787093215664644,2.5923883066740316,-21.787093215664644,43.13292884721456,-21.787093215664644,267.8985107556536,-21.787093215664644
kr,353200,2025-07-18,-0.24630541871921707,11.822660098522174,15.02463054187193,27.83251231527093,59.11330049261083,155.17241379310346,,27.83251231527093,-0.24630541871921707,74.38423645320198,-0.24630541871921707,155.17241379310346,-0.24630541871921707,519.7044334975369,-0.24630541871921707
kr,375500,2023-06-02,1.2244897959183598,2.857142857142847,-5.442176870748295,-17.41496598639456,-16.19047619047619,3.2653061224489743,-7.482993197278908,2.857142857142847,-17.41496598639456,2.857142857142847,-19.455782312925173,3.809523809523818,-19.455782312925173,10.748299319727895,-19.455782312925173
kr,375500,2023-11-10,-1.0781671159029615,2.8301886792452935,2.42587601078168,-0.40431266846361336,6.873315363881405,-5.660377358490565,-15.633423180592986,2.8301886792452935,-2.8301886792452824,9.703504043126676,-2.8301886792452824,9.703504043126676,-11.590296495956876,9.703504043126676,-20.88948787061995
kr,377300,2023-12-15,-4.229607250755285,-0.7049345417925457,12.990936555891231,-3.8267875125881146,-19.536757301107755,-42.29607250755287,-32.62839879154078,12.990936555891231,-7.150050352467274,12.990936555891231,-19.536757301107755,12.990936555891231,-42.29607250755287,12.990936555891231,-55.89123867069487
kr,377300,2023-12-29,-6.490872210953347,13.793103448275868,4.259634888438124,-5.070993914807298,-21.906693711967552,-45.436105476673426,-46.14604462474645,13.793103448275868,-6.490872210953347,13.793103448275868,-21.906693711967552,13.793103448275868,-45.436105476673426,13.793103448275868,-55.57809330628803
kr,377300,2025-01-03,1.1070110701107083,-5.166051660516602,-0.36900369003689537,26.383763837638384,10.701107011070121,191.8819188191882,87.45387453874538,26.383763837638384,-5.166051660516602,26.383763837638384,-5.166051660516602,210.70110701107012,-5.166051660516602,210.70110701107012,-5.166051660516602
kr,383220,2025-02-07,5.82089552238807,9.701492537313428,8.805970149253728,-5.820895522388058,2.0895522388059806,-3.880597014925369,8.955223880597018,9.701492537313428,-5.820895522388058,9.701492537313428,-11.343283582089548,20.895522388059696,-11.343283582089548,20.895522388059696,-11.343283582089548
kr,395400,2024-04-05,-2.2673031026252954,-4.057279236276845,-0.23866348448687846,8.11455847255369,14.200477326968963,17.183770883054894,17.780429594272086,8.11455847255369,-4.057279236276845,16.109785202863968,-4.057279236276845,28.878281622911683,-4.057279236276845,28.878281622911683,-4.057279236276845
kr,450080,2026-02-13,1.823708206686936,9.27051671732524,-3.495440729483279,11.854103343465038,13.981762917933139,,,11.854103343465038,-5.015197568389063,25.987841945288757,-5.015197568389063,25.987841945288757,-5.015197568389063,25.987841945288757,-5.015197568389063
us,ADBE,2023-06-09,9.070482968233762,6.766520092665895,6.88766277834183,16.052864511632702,23.42730954880232,34.36343827436674,2.5176195321104045,16.49118835180341,6.766520092665895,24.055070919087274,6.766520092665895,36.43832437792538,6.766520092665895,39.814980124586995,-2.0352401397301767
us,ADBE,2025-12-26,-5.794234230442052,-5.610507707974543,-14.90389550256449,-26.905032709358956,-33.62351485571258,,,-5.610507707974543,-26.905032709358956,-5.610507707974543,-33.62351485571258,-5.610507707974543,-36.30581857583826,-5.610507707974543,-36.30581857583826
us,AFRM,2023-06-09,-4.1403067200972865,-14.836107306406854,-21.506612434641227,-4.025295458075185,29.212191500880525,141.92065078430528,72.8004617121959,-0.6900456359773988,-21.506612434641227,29.212191500880525,-21.506612434641227,141.92065078430528,-21.506612434641227,182.57619962252264,-21.506612434641227
us,AKAM,2025-11-28,-6.735923821958634,-4.066129944309338,-1.2287740341490383,6.210908619844013,9.908403797140931,,,6.210908619844013,-6.735923821958634,24.843617434258046,-6.735923821958634,70.92269911148061,-6.735923821958634,70.92269911148061,-6.735923821958634
us,ASTS,2023-11-24,7.024786467598321,13.223137320427458,25.41322273338813,-36.15702857949032,-39.04958771320729,-2.066123518947771,397.9338764810522,25.41322273338813,-36.15702857949032,25.41322273338813,-42.355374506315925,25.41322273338813,-56.81818495291135,578.9256110411837,-56.81818495291135
us,BNTX,2024-09-27,3.772626491642783,1.9455213996060206,-6.547113672685423,-4.305535370265057,-3.6119135750043996,-19.68364408068185,-17.036033819733586,3.772626491642783,-15.648790229212251,3.772626491642783,-15.648790229212251,4.694633196629794,-19.68364408068185,4.694633196629794,-25.520214733056378
us,CG,2023-07-28,-8.730153409656117,-9.32539433677464,-15.022674094225618,-13.718816362543308,-21.76870369489341,15.079364736106848,33.78685486417168,-4.903626990065346,-16.043078616501806,-4.903626990065346,-21.76870369489341,18.594108844302394,-21.76870369489341,34.21201845932935,-21.76870369489341
us,CHTR,2023-07-21,0.5906625510318619,6.182975652238087,6.591122244921532,13.557434233485965,8.918293550058397,-5.924403641561615,-18.799909608491973,13.557434233485965,0.5906625510318619,13.892054560140954,0.5906625510318619,13.892054560140954,-7.496135886813493,13.892054560140954,-35.45516773837028
us,COIN,2023-07-14,-4.263600767126907,-10.018037856750816,-23.07472793249561,-22.049189781609936,-30.272526818434464,24.185739066731806,107.02688189804212,-4.263600767126907,-30.500423380331153,-4.263600767126907,-32.61798430392042,66.63184863327265,-32.78890853651822,151.7519715729521,-32.78890853651822
us,DLTR,2025-02-21,-2.8014921288280648,-7.964249324463724,-10.952506916683369,5.576307839152084,17.622731117680868,51.17396088428918,79.4423641271076,5.576307839152084,-13.874068373665683,17.622731117680868,-13.874068373665683,54.90929050802955,-13.874068373665683,86.6995713147383,-13.874068373665683
us,DLTR,2025-05-02,1.3999291640278244,2.6337658044729872,7.0826920819304195,17.095736002133943,36.10155412819574,17.594022624245586,12.314624677511233,17.107602339922323,1.3999291640278244,36.10155412819574,1.3999291640278244,37.762488415385896,1.3999291640278244,66.03392505416564,1.3999291640278244
us,DXCM,2026-02-20,0.47892510310851844,-6.814454340663945,-8.388074342121332,-12.452110099635217,,,,0.47892510310851844,-14.860427392240027,0.47892510310851844,-18.8149967918543,0.47892510310851844,-18.8149967918543,0.47892510310851844,-18.8149967918543
us,EBAY,2023-07-21,-6.888708772327989,-10.94332002240207,-11.067435782444202,-7.819608538198386,-15.680599518262294,-14.915182171522334,10.8812542509924,-6.702527240876188,-11.067435782444202,-6.702527240876188,-15.680599518262294,-6.702527240876188,-21.410836660013967,12.55688803405861,-21.410836660013967
us,ENTG,2023-05-26,1.091212605507219,1.7347515287962967,-3.432195731466947,-2.5368412513857685,-10.016785806280836,-3.1244156276639234,23.381824081334667,3.3575810792156213,-3.432195731466947,3.3575810792156213,-11.630293861902407,3.3575810792156213,-18.093640463541572,31.281470718409743,-18.093640463541572
us,ERIC,2023-12-08,5.830387501811307,9.893992188632073,6.890465615490626,-4.063604686820755,-1.766782814990553,9.893992188632073,47.17314749601513,11.3074268653095,-4.063604686820755,11.3074268653095,-6.007061570967864,11.3074268653095,-13.604240312454719,50.176682493841554,-13.604240312454719
us,FFIV,2023-06-16,-4.954598625463991,-3.7636540212552805,-3.3688612061592127,3.3688712461575676,4.270302457962272,16.87064094646662,10.264512792514102,4.941446227626245,-5.632318594046826,8.310307433785468,-5.632318594046826,16.87064094646662,-5.632318594046826,26.94433353035157,-5.632318594046826
us,FFIV,2023-06-30,-1.9417451419074694,0.4102325489199865,6.67988830808024,7.541364141635709,10.17366705980358,22.371121598239796,17.756052369801868,9.045543199244266,-1.9417451419074694,12.546155334812337,-1.9417451419074694,22.377965414731626,-1.9417451419074694,31.90892925048212,-1.9417451419074694
us,FFIV,2023-07-14,1.3346089511925507,6.244040671956097,6.9726307031230395,9.321804701423453,2.4853560406611575,19.944159855919462,20.155253970106024,12.086340682439634,1.3346089511925507,12.086340682439634,1.3346089511925507,21.877982261527904,1.0213809027413756,31.370006723384414,1.0213809027413756
us,GFS,2025-12-19,-2.238601340194857,0.6551948041804367,12.58531388459161,33.74283442516845,17.60851917788746,,,33.74283442516845,-2.238601340194857,33.74283442516845,-2.238601340194857,104.72289292135714,-2.238601340194857,104.72289292135714,-2.238601340194857
us,HOOD,2023-07-07,14.735868009352892,18.25764850781788,4.541239785454221,2.9657061719698508,-7.970339756419731,10.194628223898693,110.19462822389868,18.25764850781788,-5.004633584449891,18.25764850781788,-10.101947696399238,20.018534337799565,-24.930487394750024,110.47265212939391,-24.930487394750024
us,ILMN,2024-08-23,0.007606748521471474,-5.327650530875561,-0.14460951540367084,11.172850295124427,6.65956316359444,-28.305048035745916,-22.520737099738408,11.172850295124427,-5.327650530875561,14.993528457078487,-5.327650530875561,14.993528457078487,-28.305048035745916,14.993528457078487,-45.81018549433704
us,JD,2026-05-08,1.327585585862745,,,,,,,1.327585585862745,1.327585585862745,1.327585585862745,1.327585585862745,1.327585585862745,1.327585585862745,1.327585585862745,1.327585585862745
us,LI,2025-05-30,4.163727236494141,-2.046576995706517,-3.069868858677316,4.375440241502382,-17.607620833631145,-35.109388529875716,,12.208888729157973,-8.450954286762668,12.208888729157973,-17.607620833631145,12.208888729157973,-36.41495991270077,12.208888729157973,-42.87226377245021
us,LITE,2024-07-05,7.028009596358853,-1.047873590508952,-19.909660247269578,4.083111469799117,24.299918606005512,61.427282632892414,67.57001365296385,7.028009596358853,-21.860883121394213,24.299918606005512,-21.860883121394213,67.87714675798968,-21.860883121394213,72.80940228137511,-21.860883121394213
us,LOGI,2023-05-19,0.6575933769527698,-2.6762502161408963,-12.968343204448407,-3.8538010112944,1.3304828791904866,30.06576517145778,37.57455256791724,0.6575933769527698,-14.665851417802633,9.313356819283335,-14.665851417802633,30.06576517145778,-14.665851417802633,46.75026759468606,-14.665851417802633
us,LOGI,2023-07-21,12.620138620097743,7.59413833641458,4.395778890606472,12.698908781436536,8.98061578480467,49.15707633240935,40.09767836579261,12.698908781436536,4.395778890606472,12.698908781436536,4.395778890606472,51.18953401433322,4.395778890606472,59.35087040246949,4.395778890606472
us,MCHP,2025-05-30,12.422465490595425,13.249487112514768,21.45071804247931,19.245344577444733,11.991728074922658,-7.684353918194853,,28.84217367283175,12.422465490595425,28.84217367283175,6.59889379039067,28.84217367283175,-12.301859540009563,70.72707576643273,-12.301859540009563
us,MKSI,2023-06-30,-2.8399627550033446,-0.6197947996324005,0.22201467822127174,-12.395931281244966,-19.944493860242897,-4.838108974433619,20.795563065909995,0.22201467822127174,-14.995374017838948,0.22201467822127174,-21.84088893951627,0.22201467822127174,-37.86309054849277,23.74653668888367,-37.86309054849277
us,MSTR,2026-05-08,4.451200099431452,,,,,,,4.451200099431452,4.451200099431452,4.451200099431452,4.451200099431452,4.451200099431452,4.451200099431452,4.451200099431452,4.451200099431452
us,NTRS,2023-12-15,-1.8841435551211982,-1.252193953233638,-1.9192503782554882,-6.799295220704238,-4.669394975152907,-4.447039857315582,22.855479351884476,-1.252193953233638,-6.799295220704238,-1.252193953233638,-6.799295220704238,4.060855874348279,-6.799295220704238,30.087779557721884,-6.799295220704238
us,ON,2025-06-27,6.933682501011518,12.847155106469188,7.538253997288136,-2.0404342052291247,-5.233327870381299,3.7785754552592143,,14.717553127929218,-9.956547189455323,14.717553127929218,-9.956547189455323,14.717553127929218,-13.583976167115019,102.60721187504514,-13.583976167115019
us,ONC,2024-08-09,6.5085383180048195,6.051659635483908,4.683745389947824,34.624644715082844,12.426136680047751,22.291533550927213,57.68220690387589,34.624644715082844,4.683745389947824,34.624644715082844,4.683745389947824,34.624644715082844,-3.425254265151445,63.60802076651455,-3.425254265151445
us,PYPL,2024-01-05,1.463740990934248,9.48103936162321,3.825680768335382,0.6986061062949078,8.366604596405725,-0.5988034210703153,45.70858288499113,9.48103936162321,-2.0126398968229653,11.427144134963129,-2.0126398968229653,11.94278816938754,-3.4763808877572244,51.397202694881884,-3.4763808877572244
us,PYPL,2024-01-19,-6.137953409691422,-5.165605502344395,-10.148891425323214,-4.512308165411117,-5.332723089953484,-9.860221655819723,39.486475211596314,-4.512308165411117,-10.498328592297879,1.77757243143426,-10.498328592297879,2.2485617803033486,-11.835309862725374,39.486475211596314,-11.835309862725374
us,REGN,2025-08-29,-1.2605488497232975,-3.5646653645413195,-2.893057936940291,-0.47356637544198055,34.35336422263631,34.60822567220389,,3.3235728237057227,-3.5646653645413195,34.35336422263631,-3.5646653645413195,38.31065369838669,-3.5646653645413195,38.31065369838669,-3.5646653645413195
us,RKLB,2023-06-09,7.279695971538858,6.130271734160897,9.770119719930314,30.842915674816407,18.773947480130193,-8.045969661645657,-14.942524220725184,43.678166694421265,6.130271734160897,43.678166694421265,6.130271734160897,43.678166694421265,-21.64750350616915,43.678166694421265,-31.992335344788447
us,ROKU,2023-11-24,9.06984154921795,8.880227829006081,-3.781738076207952,-8.27978572114575,-32.076263404985994,-40.20857669960575,-27.10418547795026,9.06984154921795,-9.354258111104008,9.06984154921795,-32.076263404985994,9.06984154921795,-40.64047372488129,9.06984154921795,-44.02191170460669
us,RPRX,2024-02-09,2.2556385586102623,6.0492154611008875,3.793576902490625,-0.23923340490996647,-3.9986331754675364,-10.252904909545324,8.44155602882195,6.0492154611008875,-0.23923340490996647,6.0492154611008875,-4.306220844243603,6.0492154611008875,-12.26931006324562,8.44155602882195,-15.10594682747497
us,SBAC,2023-12-01,-2.5501913483880423,-0.8301080617215795,1.2451590477668306,-9.043382288283619,-16.873533464593304,-21.506969339194647,-9.7058732543159,1.2451590477668306,-9.043382288283619,1.2451590477668306,-17.46817376104629,1.2451590477668306,-24.93515151854695,1.2451590477668306,-24.93515151854695
us,SBAC,2024-08-02,-7.3216351274294595,-5.031993110862176,-1.3363479399837286,3.878467691557641,-1.8021152947560681,-14.003394753508413,-0.5049355438529912,5.7545821035848155,-7.3216351274294595,7.72211109697829,-7.3216351274294595,7.72211109697829,-16.092805427354694,7.72211109697829,-16.092805427354694
us,SITM,2023-08-04,-2.8133035672672335,-9.674830034825943,-4.574358411712332,-16.514435583160004,-18.078191004573508,-22.681773591915444,-17.047868775980913,-2.8133035672672335,-21.899895881208685,-2.8133035672672335,-27.69456153813047,-2.8133035672672335,-27.69456153813047,12.093523606020206,-46.3354043361496
us,TEAM,2023-07-07,5.618179075782925,2.9330193627688184,17.34434931776687,20.65506086181319,17.562708941632543,33.43169676926991,10.545890054772244,20.65506086181319,2.809094040337423,21.923877146259695,2.809094040337423,42.10682053025305,2.809094040337423,46.23192549352435,-7.429918303118166
us,TEAM,2023-08-04,-0.5934382908436953,-6.30657489292219,2.8213642696001795,1.3427872752563186,-11.033998614706974,9.329110537819375,-27.740899556433043,3.9026402678253636,-6.30657489292219,3.9026402678253636,-11.255275616678706,24.617782060839023,-11.3407782473695,24.617782060839023,-27.740899556433043
us,TER,2023-06-16,-5.312438345203107,0.2431156837712667,1.8278397478136865,-8.400859361389578,-14.019448979917094,-5.312438345203107,30.614083150922156,3.59265764530472,-8.400859361389578,3.59265764530472,-14.019448979917094,3.59265764530472,-24.509275904082585,30.614083150922156,-24.509275904082585
us,TROW,2023-07-28,-8.857167975269187,-11.404684107626517,-13.47898402388309,-16.838866093506322,-30.28630116617993,-13.171389271274592,-11.601860539675412,-8.857167975269187,-16.838866093506322,-8.857167975269187,-30.28630116617993,-8.857167975269187,-30.28630116617993,-3.840999062557482,-30.28630116617993
us,TSLA,2023-06-09,6.603934145462209,4.991821813301089,12.287233849938662,3.8707066080672536,1.677580280649349,-0.2291315763415791,-27.38134199679615,15.13093776998662,3.8707066080672536,15.13093776998662,-11.828964453888302,15.13093776998662,-15.180029366301973,15.13093776998662,-39.832239474588185
us,VOD,2024-05-31,-6.444905331961448,-9.147610446044984,-7.796257889003211,-1.5592476124188237,1.559257525873381,-6.756752871754301,7.484410349210369,-1.5592476124188237,-9.147610446044984,1.559257525873381,-9.147610446044984,5.717257767959927,-9.25156293046079,8.835762906252121,-16.32016334200793
us,VTRS,2023-08-04,7.176583738727471,6.326723953164604,1.8885722982380004,-6.893300145347525,-12.464586173793856,11.898018987033998,12.086871714146262,7.176583738727471,-8.97072517069779,7.176583738727471,-17.186021422100385,13.125584226821395,-17.186021422100385,27.76203529765624,-17.186021422100385
us,WBD,2024-11-29,1.717560238913629,15.171757843880606,1.2404591614435967,-2.194652216437487,9.351150178595535,-4.866405510344995,129.0076435907805,15.171757843880606,-9.160297007682905,15.171757843880606,-9.160297007682905,15.171757843880606,-23.950380359549793,129.0076435907805,-23.950380359549793
us,ZM,2023-09-15,-3.1781776358211444,-1.6453356193263713,-11.756434451688902,-12.726760173509444,0.6468838145470279,-7.242302744586415,-4.9500833107130155,-1.6453356193263713,-16.622134149023715,2.742226032210615,-16.622134149023715,2.742226032210615,-16.622134149023715,2.742226032210615,-20.71438534074779
us,ZM,2023-12-22,-0.8137880522629315,-7.6413805731411655,-4.772412530307113,-14.317242852572743,-9.020690917968754,-18.78620542328934,18.068963412580818,-0.8137880522629315,-14.317242852572743,-0.8137880522629315,-14.317242852572743,-0.8137880522629315,-20.358618374528557,18.924139614762936,-22.2344812853583
us,ZS,2023-06-02,5.9344033882034575,8.16068204719176,2.7459819361398408,10.604681626688306,11.22972509425162,39.075777532234035,19.362319996065015,10.604681626688306,0.21771020431389232,11.22972509425162,-4.340187304074483,39.075777532234035,-4.340187304074483,79.03644481251,-4.340187304074483
