asset,symbol,interval,entry_dt,entry_close,score,+1w,+2w,+4w,+8w
us,MAR,1w,2022-05-27,172.559998,100.0,1.21,-7.35,-19.22,-12.55
us,MAR,1w,2022-07-29,158.820007,75.0,-1.14,3.31,-1.34,-13.44
us,MAR,1w,2022-08-12,164.070007,75.0,-1.64,-4.5,-1.04,-13.76
us,MAR,1w,2022-09-09,162.360001,75.0,-4.58,-15.32,-12.85,-8.25
us,MAR,1w,2022-10-21,153.490005,65.0,4.01,-2.95,5.36,0.2
us,MAR,1w,2023-01-13,161.779999,80.0,3.17,7.76,5.93,1.7
us,MAR,1w,2023-03-10,164.529999,60.0,-3.5,-4.84,-0.9,7.32
us,MAR,1w,2023-03-31,166.039993,90.0,-1.8,1.24,1.99,3.44
us,MAR,1w,2023-05-26,171.759995,70.0,3.18,4.22,-0.18,13.47
us,MAR,1w,2023-06-30,183.690002,80.0,1.07,3.1,8.67,8.76
us,MAR,1w,2023-09-08,205.449997,60.0,-1.11,-5.4,-4.61,-6.89
us,MAR,1w,2024-02-16,241.630005,60.0,4.08,3.46,1.01,3.9
us,MAR,1w,2024-03-15,244.070007,60.0,4.54,3.38,2.86,-1.48
us,MAR,1w,2024-06-14,239.449997,75.0,1.7,0.97,1.39,-8.97
us,MAR,1w,2024-07-12,242.789993,80.0,0.46,-2.55,-10.22,-6.26
us,MAR,1w,2024-08-30,234.690002,75.0,-3.02,-1.26,7.82,11.69
us,MAR,1w,2024-09-13,231.740005,70.0,5.46,9.19,13.33,21.17
us,MAR,1w,2024-11-08,280.799988,90.0,-0.72,1.24,4.2,-1.97
us,MAR,1w,2024-12-20,283.959991,60.0,-0.11,-3.06,-2.39,-0.15
us,MAR,1w,2025-05-02,249.470001,75.0,3.41,9.52,5.76,9.62
us,MAR,1w,2025-05-30,263.829987,75.0,0.68,-3.35,3.65,5.79
us,MAR,1w,2025-06-20,260.190002,75.0,5.1,7.63,4.76,1.93
us,MAR,1w,2025-07-25,279.109985,80.0,-8.51,-6.88,-1.9,-3.79
us,MAR,1w,2025-08-08,259.920013,85.0,2.03,5.35,1.84,2.94
us,MAR,1w,2025-10-24,271.320007,90.0,-3.96,7.31,9.04,14.32
us,MAR,1w,2025-12-12,298.720001,85.0,3.83,5.64,9.86,11.56
us,MAR,1w,2026-01-30,315.299988,60.0,5.69,12.24,8.38,0.71
us,MAR,1w,2026-03-06,323.799988,70.0,-3.09,-1.25,2.51,9.63
us,MCHP,1w,2020-05-29,48.009998,75.0,14.56,3.76,4.2,4.36
us,MCHP,1w,2020-07-24,50.105,60.0,1.52,-1.24,7.7,1.19
us,MCHP,1w,2020-08-14,50.099998,65.0,7.71,10.3,0.5,13.75
us,MCHP,1w,2020-09-11,50.349998,60.0,0.7,-1.64,13.19,24.41
us,MCHP,1w,2020-10-02,51.880001,65.0,9.85,6.79,1.27,28.19
us,MCHP,1w,2020-10-30,52.540001,60.0,19.22,20.05,26.58,30.16
us,MCHP,1w,2020-11-20,65.489998,75.0,1.55,10.12,5.37,13.42
us,MCHP,1w,2021-01-08,73.699997,80.0,0.79,1.85,-1.33,-1.33
us,MCHP,1w,2021-01-29,68.055,60.0,6.85,17.22,12.14,14.19
us,MCHP,1w,2021-05-21,74.904999,60.0,4.77,3.72,-2.8,-10.71
us,MCHP,1w,2021-07-23,69.610001,70.0,2.8,7.55,4.04,15.72
us,MCHP,1w,2021-08-06,74.864998,80.0,1.23,-3.27,4.74,1.99
us,MCHP,1w,2021-08-27,79.690002,75.0,-1.6,-1.19,3.71,-5.63
us,MCHP,1w,2021-09-10,78.739998,75.0,2.3,4.97,-7.2,8.92
us,MCHP,1w,2021-10-01,76.355003,70.0,-4.3,-4.68,-2.97,4.87
us,MCHP,1w,2021-10-22,75.199997,65.0,-1.48,14.04,9.95,12.18
us,MCHP,1w,2021-11-05,85.760002,90.0,-2.81,-3.59,-0.57,1.52
us,MCHP,1w,2021-12-24,86.93,80.0,0.15,-5.75,-15.64,-17.43
us,MCHP,1w,2022-03-18,77.290001,100.0,-0.17,-4.3,-15.62,-13.27
us,MCHP,1w,2022-05-27,72.790001,65.0,-2.13,-11.87,-16.77,-11.09
us,MCHP,1w,2022-07-22,64.720001,60.0,6.4,10.41,9.46,1.51
us,MCHP,1w,2022-09-09,66.959999,70.0,-1.88,-7.14,-4.69,-4.63
us,MCHP,1w,2022-11-04,63.860001,85.0,18.74,16.14,21.06,10.01
us,MCHP,1w,2023-01-06,72.769997,75.0,2.95,1.14,17.27,13.51
us,MCHP,1w,2023-03-17,80.709999,70.0,-1.59,3.8,-1.46,-8.55
us,MCHP,1w,2023-05-05,75.18,60.0,-1.82,3.58,2.69,19.17
us,MCHP,1w,2023-08-04,83.459999,60.0,-2.02,-4.85,-1.4,-6.48
us,MCHP,1w,2023-09-01,82.290001,70.0,-4.27,-5.66,-5.15,-12.19
us,MCHP,1w,2023-11-03,76.43,60.0,1.48,9.29,10.77,17.99
us,MCHP,1w,2023-12-01,84.660004,75.0,1.68,8.91,6.52,2.67
us,MCHP,1w,2024-01-05,83.989998,70.0,1.69,6.49,0.36,3.58
us,MCHP,1w,2024-04-26,93.599998,90.0,-2.39,-2.24,4.95,-2.16
us,MCHP,1w,2024-05-10,91.5,60.0,3.09,7.36,1.48,0.7
us,MCHP,1w,2024-06-14,91.349998,70.0,0.25,0.16,1.38,-16.7
us,MCHP,1w,2024-09-27,80.589996,65.0,-3.61,-3.24,-5.34,-17.25
us,MCHP,1w,2025-02-21,61.07,65.0,-3.62,-2.13,-15.31,-36.86
us,MCHP,1w,2025-05-09,55.330002,75.0,10.63,1.55,17.93,32.04
us,MCHP,1w,2025-07-25,69.209999,70.0,-4.12,-10.61,-0.1,-5.87
us,MCHP,1w,2025-08-15,65.709999,60.0,5.22,-1.08,-1.54,-8.07
us,MCHP,1w,2025-09-05,65.919998,85.0,-1.85,-1.17,0.94,-5.31
us,MCHP,1w,2025-10-17,65.139999,75.0,-3.02,-4.18,-17.9,3.13
us,MCHP,1w,2025-12-05,65.809998,85.0,2.08,-1.37,-1.19,15.36
us,MCHP,1w,2026-02-27,74.639999,70.0,-13.22,-17.02,-16.93,19.83
us,MCHP,1w,2026-04-10,71.559998,90.0,10.06,24.99,38.47,
us,MDB,1w,2020-06-19,205.940002,80.0,9.02,9.34,1.47,-3.31
us,MDB,1w,2020-07-17,208.970001,60.0,-2.07,9.62,-4.71,-0.76
us,MDB,1w,2020-08-21,216.660004,80.0,4.27,-0.99,-1.07,23.37
us,MDB,1w,2020-09-11,207.380005,60.0,3.36,12.44,24.93,21.71
us,MDB,1w,2020-10-30,228.470001,60.0,10.47,8.05,18.19,65.66
us,MDB,1w,2021-01-29,369.609985,60.0,11.65,14.4,4.42,-28.09
us,MDB,1w,2021-02-26,385.929993,70.0,-20.15,-17.07,-31.14,-20.66
us,MDB,1w,2021-04-09,297.959991,75.0,6.0,2.76,-12.63,5.81
us,MDB,1w,2021-05-28,291.940002,60.0,7.99,14.44,29.9,23.84
us,MDB,1w,2021-07-23,361.540009,80.0,-0.72,3.29,1.69,40.23
us,MDB,1w,2021-10-15,491.809998,90.0,2.66,5.99,15.25,3.24
us,MDB,1w,2021-12-10,507.730011,90.0,-1.95,8.54,-15.38,-20.52
us,MDB,1w,2021-12-24,551.109985,90.0,-3.95,-22.04,-31.85,-29.2
us,MDB,1w,2022-03-18,398.100006,65.0,1.99,14.15,4.62,-28.15
us,MDB,1w,2022-07-08,314.160004,65.0,-11.68,-3.99,13.59,-22.06
us,MDB,1w,2022-08-12,379.100006,65.0,-11.09,-6.73,-29.14,-49.94
us,MDB,1w,2022-12-09,191.75,65.0,5.92,2.98,-11.44,15.77
us,MDB,1w,2023-01-27,224.009995,75.0,-0.91,-5.94,-8.08,-3.22
us,MDB,1w,2023-02-10,210.699997,60.0,1.15,-2.28,-7.89,2.46
us,MDB,1w,2023-02-24,205.899994,60.0,6.39,-5.74,5.29,13.09
us,MDB,1w,2023-03-17,219.770004,80.0,-1.36,6.07,1.51,19.94
us,MDB,1w,2023-08-04,401.570007,70.0,-11.29,-12.64,-2.16,-13.87
us,MDB,1w,2023-08-25,363.459991,65.0,8.09,3.81,-7.62,-4.73
us,MDB,1w,2023-11-10,376.890015,80.0,4.16,8.17,1.3,-3.05
us,MDB,1w,2023-12-15,420.170013,100.0,-3.02,-2.69,-6.8,19.21
us,MDB,1w,2024-01-12,391.589996,90.0,2.42,0.94,27.91,-2.09
us,MDB,1w,2024-04-26,383.799988,90.0,-5.46,-7.9,-8.87,-40.71
us,MDB,1w,2024-05-17,370.820007,65.0,-5.68,-36.34,-38.78,-31.72
us,MDB,1w,2024-08-30,290.790009,65.0,-3.06,-0.24,-7.31,-7.58
us,MDB,1w,2024-10-25,268.73999,60.0,1.16,7.93,23.73,-8.6
us,MDB,1w,2024-12-06,343.399994,80.0,-22.19,-28.47,-28.25,-20.41
us,MDB,1w,2025-01-31,273.320007,65.0,1.66,5.97,-2.15,-34.86
us,MDB,1w,2025-02-14,289.630005,70.0,-5.65,-7.66,-36.0,-43.98
us,MDB,1w,2025-05-16,191.289993,60.0,-2.84,-1.29,7.5,5.87
us,MDB,1w,2025-06-06,220.139999,65.0,-6.59,-8.47,-4.0,0.38
us,MDB,1w,2025-07-25,241.369995,90.0,-8.45,-13.34,-9.24,34.0
us,MDB,1w,2025-11-21,321.179993,70.0,3.48,27.54,34.08,24.47
us,MDB,1w,2026-01-16,399.76001,70.0,-0.27,-7.11,-7.84,-34.84
us,MDB,1w,2026-02-13,368.399994,75.0,-6.47,-10.84,-29.29,-38.67
us,MDB,1w,2026-05-08,299.470001,65.0,1.18,,,
us,MDLZ,1w,2020-05-29,52.119999,65.0,0.79,-2.67,-3.91,5.28
us,MDLZ,1w,2020-06-19,52.560001,60.0,-4.72,-2.04,2.87,6.77
us,MDLZ,1w,2020-07-03,51.490002,65.0,-0.1,5.01,7.77,13.25
us,MDLZ,1w,2020-07-17,54.07,80.0,1.48,2.63,3.79,6.44
us,MDLZ,1w,2020-09-18,56.52,60.0,-0.64,0.6,2.57,2.72
us,MDLZ,1w,2020-10-09,57.299999,65.0,1.17,-1.2,-2.55,3.02
us,MDLZ,1w,2020-11-06,55.84,90.0,3.98,2.33,5.71,4.71
us,MDLZ,1w,2020-11-27,57.459999,65.0,2.73,-0.1,0.68,-2.11
us,MDLZ,1w,2020-12-18,58.32,80.0,-0.81,0.26,-1.89,-5.37
us,MDLZ,1w,2021-01-01,58.470001,65.0,-0.48,-2.14,-5.18,-9.08
us,MDLZ,1w,2021-03-05,55.580002,70.0,2.32,4.53,5.15,9.41
us,MDLZ,1w,2021-06-18,62.139999,60.0,1.67,0.74,3.41,1.96
us,MDLZ,1w,2021-10-08,59.540001,65.0,1.02,1.65,4.57,1.21
us,MDLZ,1w,2021-12-10,62.259998,75.0,4.34,4.3,8.5,7.65
us,MDLZ,1w,2022-01-28,66.419998,60.0,0.9,0.42,0.51,-7.38
us,MDLZ,1w,2022-03-18,61.509998,65.0,0.02,3.28,3.59,7.92
us,MDLZ,1w,2022-04-01,63.529999,85.0,-0.2,0.3,1.5,0.36
us,MDLZ,1w,2022-05-27,63.759998,60.0,-2.12,-4.64,-1.74,-2.78
us,MDLZ,1w,2022-07-01,63.34,75.0,-1.42,-4.1,1.11,-0.96
us,MDLZ,1w,2022-07-22,61.990002,65.0,3.31,2.87,5.44,-2.73
us,MDLZ,1w,2022-10-28,61.700001,90.0,2.46,5.02,8.09,8.75
us,MDLZ,1w,2023-01-06,68.019997,80.0,-1.41,-5.85,-3.1,-3.4
us,MDLZ,1w,2023-06-02,74.269997,70.0,-1.75,-0.94,-1.79,1.04
us,MDLZ,1w,2023-09-15,71.940002,70.0,-2.1,-3.53,-14.47,-3.92
us,MDLZ,1w,2023-11-03,68.82,85.0,0.44,2.63,2.91,5.25
us,MDLZ,1w,2023-12-08,71.089996,70.0,-0.55,0.17,2.81,8.13
us,MDLZ,1w,2023-12-29,72.43,65.0,0.91,0.95,3.74,2.14
us,MDLZ,1w,2024-02-09,73.169998,70.0,-1.63,1.11,-1.8,-7.08
us,MDLZ,1w,2024-04-26,70.610001,75.0,-1.02,0.84,-3.27,-5.81
us,MDLZ,1w,2024-05-10,71.199997,65.0,0.04,-4.07,-4.76,-5.93
us,MDLZ,1w,2024-08-02,70.68,75.0,-1.36,-0.79,1.6,4.98
us,MDLZ,1w,2024-08-16,70.120003,65.0,1.58,2.41,7.33,0.77
us,MDLZ,1w,2024-10-04,71.510002,70.0,-1.19,0.1,-4.2,-9.17
us,MDLZ,1w,2025-02-14,60.82,70.0,6.33,5.61,5.74,10.24
us,MDLZ,1w,2025-03-07,67.739998,75.0,-5.06,-4.77,-2.11,0.01
us,MDLZ,1w,2025-04-11,67.050003,85.0,0.4,-2.18,-1.01,-1.34
us,MDLZ,1w,2025-09-19,63.709999,60.0,-0.55,-1.63,-1.96,-10.75
us,MDLZ,1w,2025-10-17,62.459999,65.0,-2.71,-8.01,-8.97,-13.48
us,MDLZ,1w,2026-01-16,57.240002,75.0,2.03,2.15,9.35,-4.11
us,MDLZ,1w,2026-03-27,58.27,90.0,-1.25,1.25,-1.13,
us,MDLZ,1w,2026-04-10,59.0,80.0,-2.97,-2.36,4.32,
us,MDLZ,1w,2026-04-24,57.610001,75.0,6.53,6.84,,
us,MELI,1w,2020-09-04,1083.380005,60.0,-4.65,-7.88,-0.37,12.06
us,MELI,1w,2020-09-25,1062.0,70.0,1.63,12.98,23.56,33.43
us,MELI,1w,2020-10-09,1199.839966,80.0,5.96,9.36,23.84,29.8
us,MELI,1w,2021-01-08,1719.0,75.0,7.72,14.31,11.58,-14.47
us,MELI,1w,2021-04-09,1584.72998,60.0,0.45,1.02,-6.53,-16.36
us,MELI,1w,2021-06-18,1468.060059,65.0,5.02,5.72,3.03,26.13
us,MELI,1w,2021-07-23,1613.810059,90.0,-2.8,8.83,10.7,16.38
us,MELI,1w,2021-09-24,1869.619995,70.0,-10.81,-19.17,-19.57,-25.05
us,MELI,1w,2021-11-05,1629.76001,85.0,-2.0,-14.02,-35.39,-17.26
us,MELI,1w,2022-02-25,1111.390015,65.0,-5.0,-19.77,4.94,-11.84
us,MELI,1w,2022-03-18,1185.530029,65.0,-1.62,3.26,-10.56,-32.94
us,MELI,1w,2022-08-05,1024.810059,75.0,5.49,-11.23,-16.48,-19.23
us,MELI,1w,2022-09-09,970.98999,65.0,-5.34,-16.06,-9.17,-3.34
us,MELI,1w,2022-09-30,827.780029,65.0,6.55,-8.57,6.52,14.95
us,MELI,1w,2022-10-21,844.900024,65.0,4.36,11.09,13.87,-0.11
us,MELI,1w,2022-12-02,945.070007,60.0,-5.14,-10.7,-10.46,29.23
us,MELI,1w,2023-01-13,1082.920044,90.0,1.4,12.78,2.03,7.86
us,MELI,1w,2023-03-17,1201.150024,85.0,-1.15,9.73,8.39,6.54
us,MELI,1w,2023-04-28,1277.48999,60.0,-2.65,0.17,0.37,-3.99
us,MELI,1w,2023-06-23,1226.48999,65.0,-3.42,-5.93,-0.45,-2.19
us,MELI,1w,2023-07-21,1221.030029,85.0,0.33,6.15,-1.76,14.38
us,MELI,1w,2023-08-25,1237.839966,70.0,14.85,15.38,3.16,-5.51
us,MELI,1w,2023-11-03,1387.790039,90.0,-0.97,4.34,19.04,13.24
us,MELI,1w,2024-01-05,1538.829956,60.0,7.78,12.18,15.21,4.8
us,MELI,1w,2024-02-16,1768.780029,75.0,-7.88,-8.82,-15.22,-18.35
us,MELI,1w,2024-03-29,1511.959961,60.0,-0.68,-4.49,-7.01,12.01
us,MELI,1w,2024-05-03,1630.560059,100.0,3.89,7.27,5.83,0.79
us,MELI,1w,2024-06-21,1600.050049,60.0,2.71,3.68,3.12,23.62
us,MELI,1w,2024-10-04,1960.0,70.0,6.69,6.11,4.84,1.28
us,MELI,1w,2024-11-22,2005.0,100.0,-0.99,-2.88,-14.2,-8.43
us,MELI,1w,2025-01-17,1836.0,60.0,0.41,4.69,14.92,10.1
us,MELI,1w,2025-01-31,1922.189941,75.0,3.87,9.77,10.39,6.55
us,MELI,1w,2025-03-14,2021.369995,80.0,3.66,1.32,-1.21,21.2
us,MELI,1w,2025-04-11,1996.949951,85.0,5.13,11.46,22.69,24.31
us,MELI,1w,2025-06-13,2371.97998,70.0,1.34,7.93,0.65,-0.77
us,MELI,1w,2025-10-31,2327.26001,80.0,-9.4,-11.96,-10.98,-13.82
us,MELI,1w,2026-01-09,2178.409912,85.0,-4.75,-1.89,-9.56,-17.93
us,MELI,1w,2026-01-23,2137.290039,75.0,0.49,-7.82,-6.57,-23.47
us,META,1w,2020-07-03,233.419998,80.0,4.99,3.69,8.68,25.81
us,META,1w,2020-07-24,230.710007,60.0,9.95,16.35,15.73,9.46
us,META,1w,2020-09-18,252.529999,60.0,0.91,2.93,5.31,9.67
us,META,1w,2020-10-09,264.450012,65.0,0.56,7.69,10.95,5.77
us,META,1w,2020-12-18,276.399994,75.0,-3.26,-1.17,-9.06,-2.13
us,META,1w,2021-01-01,273.160004,75.0,-2.05,-7.98,-5.43,-5.69
us,META,1w,2021-01-22,274.5,75.0,-5.89,-2.33,-4.71,5.69
us,META,1w,2021-02-05,268.100006,65.0,0.9,-2.44,-1.42,11.4
us,META,1w,2021-03-05,264.279999,65.0,1.56,9.77,13.01,23.01
us,META,1w,2021-04-02,298.660004,80.0,4.62,2.52,8.85,10.07
us,META,1w,2021-05-14,315.940002,60.0,0.09,4.05,4.85,10.91
us,META,1w,2021-07-23,369.790009,80.0,-3.65,-1.7,-2.82,-1.37
us,META,1w,2021-09-17,364.720001,70.0,-3.22,-5.95,-10.96,-6.53
us,META,1w,2021-11-05,341.130005,85.0,-0.07,1.22,-10.05,-1.4
us,META,1w,2021-11-19,345.299988,80.0,-3.53,-11.14,-3.33,-3.88
us,META,1w,2021-12-10,329.75,60.0,1.23,1.66,0.62,-28.1
us,META,1w,2022-12-16,119.43,60.0,-1.16,0.76,14.69,45.82
us,META,1w,2023-01-20,139.369995,60.0,8.88,33.84,24.04,40.35
us,META,1w,2023-07-28,325.480011,90.0,-4.53,-7.32,-12.28,-8.11
us,META,1w,2023-12-08,332.75,80.0,0.65,6.2,5.77,42.75
us,META,1w,2024-04-05,527.340027,80.0,-2.93,-8.77,-14.29,-11.47
us,META,1w,2024-05-03,451.959991,85.0,5.36,4.41,3.29,11.56
us,META,1w,2024-07-05,539.909973,80.0,-7.6,-11.69,-9.59,-3.45
us,META,1w,2024-08-02,488.140015,80.0,6.07,8.05,6.8,16.23
us,META,1w,2024-09-06,500.269989,70.0,4.87,12.21,19.12,13.37
us,META,1w,2024-11-08,589.340027,80.0,-5.98,-5.12,5.84,2.59
us,META,1w,2025-02-28,668.200012,70.0,-6.37,-9.07,-13.69,-18.1
us,META,1w,2025-05-02,597.02002,85.0,-0.76,7.26,8.45,22.88
us,META,1w,2025-08-01,750.01001,85.0,2.57,4.7,-1.51,-0.83
us,META,1w,2025-12-05,673.419983,85.0,-4.33,-2.18,-3.42,6.4
us,META,1w,2025-12-19,658.77002,80.0,0.69,-1.27,-5.85,-2.88
us,META,1w,2026-01-09,653.059998,60.0,-5.02,0.87,1.29,-1.26
us,META,1w,2026-01-23,658.76001,65.0,8.76,0.41,-0.47,-9.88
us,META,1w,2026-04-10,629.859985,90.0,9.32,7.17,-3.21,
us,META,1w,2026-05-15,616.630005,60.0,,,,
us,MKSI,1w,2020-05-22,99.540001,60.0,6.12,14.58,11.44,18.61
us,MKSI,1w,2020-06-19,110.93,90.0,-2.11,2.58,6.43,12.14
us,MKSI,1w,2020-07-03,113.790001,65.0,-1.14,3.75,12.0,7.02
us,MKSI,1w,2020-08-28,121.779999,60.0,-6.25,-15.17,-11.69,-7.04
us,MKSI,1w,2020-10-09,118.879997,90.0,-3.89,-4.77,7.24,27.62
us,MKSI,1w,2020-10-30,108.389999,60.0,17.62,17.23,27.44,38.28
us,MKSI,1w,2020-11-20,132.350006,65.0,4.37,14.63,12.81,34.19
us,MKSI,1w,2021-01-29,158.070007,60.0,2.7,5.92,4.32,15.84
us,MKSI,1w,2021-03-05,153.0,60.0,8.6,12.58,28.0,17.07
us,MKSI,1w,2021-04-23,185.300003,70.0,-3.34,-1.06,-1.69,-9.11
us,MKSI,1w,2021-06-18,168.410004,60.0,2.9,0.07,-6.42,-13.21
us,MKSI,1w,2021-07-23,165.110001,85.0,-5.25,-4.99,-14.71,-9.47
us,MKSI,1w,2021-09-24,153.350006,65.0,-2.38,-6.96,-5.63,6.57
us,MKSI,1w,2021-10-29,150.050003,75.0,6.8,10.97,3.32,12.74
us,MKSI,1w,2021-12-10,161.369995,70.0,-2.69,4.83,4.73,-8.38
us,MKSI,1w,2021-12-24,169.160004,80.0,2.96,-0.09,-6.29,-11.07
us,MKSI,1w,2022-02-25,151.25,70.0,-3.22,-5.96,2.88,-20.94
us,MKSI,1w,2022-03-18,155.25,90.0,0.23,-9.04,-26.24,-23.9
us,MKSI,1w,2022-07-29,118.199997,65.0,2.07,2.21,-12.92,-28.24
us,MKSI,1w,2022-12-02,83.860001,65.0,-2.21,-1.92,1.04,25.49
us,MKSI,1w,2022-12-16,82.25,60.0,1.75,3.02,22.46,22.6
us,MKSI,1w,2023-01-06,97.480003,65.0,3.32,2.21,12.06,-0.97
us,MKSI,1w,2023-02-17,95.239998,60.0,-3.91,1.35,-8.67,-13.33
us,MKSI,1w,2023-03-03,96.529999,75.0,-9.38,-9.89,-8.19,-13.12
us,MKSI,1w,2023-05-05,88.519997,80.0,-7.35,-1.04,9.13,22.12
us,MKSI,1w,2023-05-19,87.599998,80.0,13.56,10.27,20.07,22.64
us,MKSI,1w,2023-06-09,100.82,100.0,4.32,0.37,4.18,-0.53
us,MKSI,1w,2023-07-28,108.339996,90.0,-7.43,-13.15,-12.59,-22.01
us,MKSI,1w,2023-08-25,94.699997,60.0,6.45,-2.32,-10.78,-21.82
us,MKSI,1w,2023-12-01,84.190002,65.0,-0.15,14.18,22.19,30.81
us,MKSI,1w,2023-12-15,96.129997,85.0,4.49,7.01,5.39,24.62
us,MKSI,1w,2024-03-22,126.790001,85.0,4.9,1.4,-14.69,1.15
us,MKSI,1w,2024-04-26,120.75,90.0,1.05,8.07,8.5,8.82
us,MKSI,1w,2024-11-08,116.290001,75.0,-9.3,-1.18,-1.45,-6.87
us,MKSI,1w,2024-11-22,114.919998,65.0,-1.11,-0.28,-9.91,4.52
us,MKSI,1w,2024-12-06,114.599998,60.0,-1.79,-9.66,-5.5,-1.15
us,MKSI,1w,2025-01-17,120.110001,80.0,-2.17,-5.69,-13.69,-28.13
us,MKSI,1w,2025-05-09,80.050003,65.0,13.25,4.71,10.73,30.62
us,MKSI,1w,2025-08-08,99.370003,85.0,0.86,5.92,5.15,38.73
us,MKSI,1w,2025-11-21,144.0,85.0,8.6,13.15,10.81,41.66
us,MKSI,1w,2025-12-19,159.559998,95.0,2.9,5.52,27.85,63.41
us,MKSI,1w,2026-03-13,213.449997,65.0,6.41,4.56,25.92,46.74
us,MKSI,1w,2026-04-03,234.660004,85.0,14.54,18.72,19.06,
us,MNST,1w,2020-05-22,34.355,65.0,4.66,5.12,1.99,8.02
us,MNST,1w,2020-06-19,35.040001,70.0,-3.11,-1.17,5.91,18.89
us,MNST,1w,2020-07-03,34.630001,60.0,3.45,7.16,13.31,22.06
us,MNST,1w,2020-09-11,40.669998,60.0,-2.89,-3.13,-0.48,2.36
us,MNST,1w,2020-09-25,39.395,60.0,0.96,2.74,2.03,6.0
us,MNST,1w,2020-10-09,40.474998,75.0,-0.23,-0.69,2.85,8.02
us,MNST,1w,2020-11-20,41.759998,60.0,0.75,4.69,7.91,9.73
us,MNST,1w,2021-01-22,44.099998,60.0,-1.55,3.29,1.64,-0.32
us,MNST,1w,2021-05-07,45.625,70.0,0.98,0.83,4.52,-0.43
us,MNST,1w,2021-05-28,47.134998,75.0,1.17,-0.82,-2.28,2.14
us,MNST,1w,2021-07-09,45.119999,60.0,3.14,6.7,7.46,8.13
us,MNST,1w,2021-09-24,46.369999,70.0,-3.08,-3.74,-8.64,-3.71
us,MNST,1w,2021-11-05,45.814999,85.0,0.47,-2.54,-8.65,4.81
us,MNST,1w,2021-12-10,44.775002,75.0,2.31,4.79,5.04,-5.87
us,MNST,1w,2022-03-18,40.294998,60.0,-2.35,1.94,2.48,10.3
us,MNST,1w,2022-04-01,41.075001,65.0,-0.65,0.54,4.3,9.15
us,MNST,1w,2022-04-15,41.294998,70.0,3.71,3.74,7.63,5.39
us,MNST,1w,2022-05-27,44.834999,60.0,-0.94,-2.93,5.48,6.02
us,MNST,1w,2022-06-17,44.060001,75.0,7.33,7.34,10.25,2.16
us,MNST,1w,2022-08-05,45.689999,70.0,-1.49,-0.86,-3.27,-4.84
us,MNST,1w,2022-09-09,46.215,90.0,-5.62,-5.78,-2.32,5.96
us,MNST,1w,2022-10-07,45.145,85.0,-3.2,-2.99,8.47,15.23
us,MNST,1w,2022-10-28,46.77,90.0,4.7,4.9,10.51,8.25
us,MNST,1w,2023-01-06,51.215,75.0,-0.34,-2.37,-0.62,-0.41
us,MNST,1w,2023-06-09,57.25,70.0,2.1,3.25,-2.41,-3.74
us,MNST,1w,2023-11-03,55.560001,85.0,-0.5,-1.39,-0.61,3.69
us,MNST,1w,2023-11-24,55.169998,70.0,0.09,-2.27,1.52,3.64
us,MNST,1w,2023-12-15,55.09,80.0,1.67,4.57,7.19,1.03
us,MNST,1w,2024-01-19,57.18,60.0,-3.04,-3.2,-3.78,5.72
us,MNST,1w,2024-02-09,55.66,85.0,-1.15,-0.66,6.32,0.43
us,MNST,1w,2024-04-05,55.900002,70.0,-1.59,-4.94,-1.61,-7.12
us,MNST,1w,2024-07-26,51.0,60.0,1.2,-9.69,-8.53,0.35
us,MNST,1w,2024-09-13,50.830002,65.0,0.69,3.21,0.94,6.51
us,MNST,1w,2024-10-11,51.310001,60.0,5.34,4.01,5.52,1.87
us,MNST,1w,2024-11-08,54.139999,90.0,-3.95,-0.15,-3.45,-3.23
us,MNST,1w,2025-02-21,53.0,100.0,3.11,3.91,8.13,10.21
us,MNST,1w,2025-06-27,61.709999,60.0,2.22,-4.67,-1.7,1.83
us,MNST,1w,2025-10-31,66.830002,70.0,4.34,6.7,12.21,15.68
us,MNST,1w,2026-03-06,75.610001,60.0,1.98,-2.54,-4.29,2.0
us,MNST,1w,2026-04-10,75.720001,75.0,1.32,3.31,13.96,
us,MPWR,1w,2020-09-04,255.809998,60.0,-7.34,-0.73,6.47,24.94
us,MPWR,1w,2020-09-18,253.940002,75.0,4.43,7.26,24.13,20.88
us,MPWR,1w,2020-11-20,315.730011,85.0,3.93,1.79,10.29,20.11
us,MPWR,1w,2020-12-18,348.230011,80.0,2.54,5.17,8.9,10.82
us,MPWR,1w,2021-01-29,355.290009,60.0,1.19,8.62,5.41,-1.22
us,MPWR,1w,2021-04-02,367.519989,90.0,2.54,3.02,-1.67,-6.64
us,MPWR,1w,2021-06-18,353.959991,70.0,3.31,6.31,7.2,31.33
us,MPWR,1w,2021-10-01,483.079987,70.0,-2.97,-0.42,8.77,10.75
us,MPWR,1w,2021-12-10,503.410004,60.0,-4.06,-1.55,-11.66,-20.52
us,MPWR,1w,2021-12-31,493.329987,60.0,-9.86,-11.18,-24.82,-6.46
us,MPWR,1w,2022-02-18,457.350006,70.0,0.89,-9.53,2.74,-10.49
us,MPWR,1w,2022-03-18,469.880005,85.0,4.61,-1.34,-12.88,-8.13
us,MPWR,1w,2022-05-06,444.940002,85.0,-2.98,-6.03,2.81,-17.98
us,MPWR,1w,2022-05-27,455.850006,90.0,0.35,-7.07,-7.99,-4.26
us,MPWR,1w,2022-06-24,419.410004,60.0,-12.98,-5.71,4.06,21.99
