asset,symbol,interval,entry_dt,entry_close,score,+5d,+10d,+20d,+40d
crypto,AAVEUSDT,1d,2023-02-13,82.39,60.0,10.5,3.92,-8.97,-13.51
crypto,AAVEUSDT,1d,2023-06-25,68.76,90.0,2.56,8.49,14.89,-6.67
crypto,AAVEUSDT,1d,2023-06-30,70.522,75.0,5.78,-1.8,2.8,-4.56
crypto,AAVEUSDT,1d,2023-07-04,77.064,60.0,-6.81,5.2,-8.83,-14.89
crypto,AAVEUSDT,1d,2023-09-16,59.093,75.0,5.71,3.38,16.49,36.64
crypto,AAVEUSDT,1d,2023-09-28,65.652,70.0,-0.93,0.53,-5.55,48.43
crypto,AAVEUSDT,1d,2023-10-20,65.837,60.0,30.88,27.13,53.12,46.53
crypto,AAVEUSDT,1d,2023-10-22,79.243,95.0,-1.09,12.6,22.3,26.32
crypto,AAVEUSDT,1d,2023-11-02,91.947,60.0,5.98,8.49,3.7,0.69
crypto,AAVEUSDT,1d,2023-11-06,100.294,60.0,-3.37,-9.21,-2.46,4.52
crypto,AAVEUSDT,1d,2023-11-22,95.353,60.0,0.9,9.31,-2.91,21.92
crypto,AAVEUSDT,1d,2023-12-14,107.165,85.0,-5.43,-7.13,-4.27,-16.46
crypto,AAVEUSDT,1d,2023-12-28,118.868,60.0,-7.15,-20.21,-14.78,-28.98
crypto,AAVEUSDT,1d,2024-01-10,106.907,60.0,-4.81,-8.96,-13.08,-10.01
crypto,AAVEUSDT,1d,2024-02-24,101.2,70.0,4.53,4.54,27.54,14.99
crypto,AAVEUSDT,1d,2024-03-06,127.609,60.0,7.33,-6.86,2.58,-33.52
crypto,AAVEUSDT,1d,2024-04-06,118.538,60.0,-0.77,-26.94,-24.47,-27.58
crypto,AAVEUSDT,1d,2024-05-20,98.025,75.0,7.26,4.93,-4.7,-1.57
crypto,AAVEUSDT,1d,2024-05-25,105.138,70.0,-2.17,-1.97,-20.51,-24.42
crypto,AAVEUSDT,1d,2024-06-24,86.239,75.0,11.88,-7.85,21.03,22.4
crypto,AAVEUSDT,1d,2024-07-25,92.686,65.0,13.43,4.86,14.2,28.19
crypto,AAVEUSDT,1d,2024-08-01,116.759,90.0,-11.19,-21.99,20.02,28.93
crypto,AAVEUSDT,1d,2024-08-21,140.13,70.0,-8.16,-7.46,7.43,11.79
crypto,AAVEUSDT,1d,2024-09-02,134.88,60.0,-7.28,7.49,20.02,14.69
crypto,AAVEUSDT,1d,2024-09-04,135.09,85.0,3.63,3.62,22.99,20.56
crypto,AAVEUSDT,1d,2024-09-09,139.99,60.0,-0.01,7.33,15.27,12.92
crypto,AAVEUSDT,1d,2024-11-06,173.68,95.0,11.52,-2.68,4.63,118.28
crypto,AAVEUSDT,1d,2024-11-27,210.58,60.0,11.91,34.11,71.58,62.07
crypto,AAVEUSDT,1d,2024-12-02,235.65,85.0,19.84,55.88,35.27,21.8
crypto,AAVEUSDT,1d,2024-12-06,282.18,60.0,7.27,34.35,19.66,13.31
crypto,AAVEUSDT,1d,2024-12-12,367.34,95.0,-1.64,-13.22,-12.95,0.9
crypto,AAVEUSDT,1d,2024-12-23,383.52,60.0,-7.58,-13.06,-24.98,-22.81
crypto,AAVEUSDT,1d,2025-01-20,337.23,70.0,-3.25,-6.51,-28.51,-42.18
crypto,AAVEUSDT,1d,2025-01-31,332.58,60.0,-21.94,-24.08,-21.5,-47.41
crypto,AAVEUSDT,1d,2025-02-03,276.3,70.0,-13.63,-7.29,-10.42,-37.4
crypto,AAVEUSDT,1d,2025-03-02,223.42,75.0,-12.03,-21.72,-19.57,-38.92
crypto,AAVEUSDT,1d,2025-03-04,206.77,85.0,-13.78,-16.28,-7.8,-32.77
crypto,AAVEUSDT,1d,2025-05-20,259.39,60.0,3.78,-3.27,9.16,7.29
crypto,AAVEUSDT,1d,2025-06-09,283.16,60.0,-2.89,-9.81,-1.71,12.84
crypto,AAVEUSDT,1d,2025-06-23,256.85,75.0,1.11,8.71,18.99,-2.93
crypto,AAVEUSDT,1d,2025-08-12,322.32,80.0,-5.94,7.27,-5.47,-8.74
crypto,AAVEUSDT,1d,2025-08-22,345.76,85.0,-7.31,-11.88,-10.35,-17.11
crypto,AAVEUSDT,1d,2025-10-12,250.72,60.0,-17.65,-13.72,-11.08,-37.1
crypto,AAVEUSDT,1d,2026-02-06,113.9,65.0,-5.67,11.48,0.47,1.18
crypto,AAVEUSDT,1d,2026-04-13,103.14,75.0,-2.03,-8.62,-10.42,
crypto,AAVEUSDT,1d,2026-04-16,115.43,80.0,-20.47,-16.44,-18.31,
crypto,AAVEUSDT,1d,2026-05-10,102.11,60.0,,,,
crypto,ACTUSDT,1d,2025-01-02,0.31853,60.0,10.24,-15.98,-44.5,-42.18
crypto,ACTUSDT,1d,2025-01-05,0.3682,75.0,-23.16,-27.99,-47.06,-45.89
crypto,ACTUSDT,1d,2025-01-29,0.18716,65.0,28.45,1.52,-0.69,3.61
crypto,ACTUSDT,1d,2025-02-03,0.2404,95.0,-20.97,-20.05,-21.86,-19.53
crypto,ACTUSDT,1d,2025-02-25,0.21621,75.0,-3.08,-11.46,-11.64,-75.32
crypto,ACTUSDT,1d,2025-02-28,0.22208,60.0,-12.32,-12.68,-14.72,-74.23
crypto,ACTUSDT,1d,2025-04-03,0.06116,85.0,-14.86,-11.76,-4.37,33.5
crypto,ACTUSDT,1d,2025-04-14,0.05848,70.0,2.5,0.82,-10.93,4.74
crypto,ACTUSDT,1d,2025-05-12,0.08195,95.0,-29.02,-16.29,-35.29,-50.36
crypto,ACTUSDT,1d,2025-05-31,0.05222,85.0,-10.88,1.9,-22.64,-15.91
crypto,ACTUSDT,1d,2025-07-10,0.04391,70.0,3.6,12.71,-5.58,-13.32
crypto,ACTUSDT,1d,2025-08-22,0.04374,65.0,-9.24,-21.24,-11.25,-24.69
crypto,ACTUSDT,1d,2025-10-12,0.02314,85.0,-6.27,-10.54,-8.34,-13.74
crypto,ACTUSDT,1d,2025-11-07,0.01984,75.0,0.55,-9.78,13.36,24.75
crypto,ACTUSDT,1d,2025-11-09,0.02186,85.0,-19.49,-5.26,1.14,34.26
crypto,ACTUSDT,1d,2025-11-18,0.0192,60.0,7.29,20.94,10.57,117.08
crypto,ACTUSDT,1d,2025-12-17,0.02475,85.0,37.9,74.46,12.28,-9.86
crypto,ACTUSDT,1d,2025-12-20,0.03936,75.0,14.84,-3.86,-35.9,-52.69
crypto,ACTUSDT,1d,2025-12-24,0.03909,60.0,9.62,-27.65,-35.51,-59.94
crypto,ACTUSDT,1d,2026-04-13,0.01374,85.0,7.21,1.53,6.33,
crypto,ACTUSDT,1d,2026-04-16,0.01696,90.0,-15.74,-10.67,-5.6,
crypto,ADAUSDT,1d,2020-09-25,0.09684,65.0,4.7,0.56,10.2,-1.38
crypto,ADAUSDT,1d,2020-11-06,0.10919,75.0,-2.89,-4.82,27.09,54.28
crypto,ADAUSDT,1d,2020-11-20,0.11852,60.0,30.97,45.33,19.72,55.29
crypto,ADAUSDT,1d,2020-11-28,0.16504,60.0,-0.5,-14.48,0.11,81.5
crypto,ADAUSDT,1d,2020-12-24,0.15305,75.0,24.9,34.96,104.12,177.88
crypto,ADAUSDT,1d,2020-12-28,0.1766,60.0,0.55,69.62,115.74,259.5
crypto,ADAUSDT,1d,2021-01-03,0.20655,60.0,47.23,51.25,67.55,347.81
crypto,ADAUSDT,1d,2021-01-16,0.35056,60.0,-12.17,-1.92,53.77,207.09
crypto,ADAUSDT,1d,2021-01-28,0.3443,60.0,23.53,92.06,159.63,247.93
crypto,ADAUSDT,1d,2021-02-01,0.40975,60.0,54.94,126.61,168.2,168.76
crypto,ADAUSDT,1d,2021-02-05,0.53904,60.0,74.86,59.51,99.71,156.05
crypto,ADAUSDT,1d,2021-02-10,0.94256,75.0,-8.78,18.25,29.75,16.93
crypto,ADAUSDT,1d,2021-02-20,1.11459,60.0,-3.41,9.72,-7.27,6.29
crypto,ADAUSDT,1d,2021-03-16,1.25116,60.0,-5.1,-2.82,-2.96,-12.86
crypto,ADAUSDT,1d,2021-03-26,1.2159,60.0,-1.85,-0.15,21.68,21.87
crypto,ADAUSDT,1d,2021-04-26,1.23765,60.0,9.29,33.33,85.9,33.64
crypto,ADAUSDT,1d,2021-05-05,1.48178,60.0,10.7,46.85,4.8,6.4
crypto,ADAUSDT,1d,2021-05-13,1.92963,75.0,3.8,-31.97,-9.09,-40.01
crypto,ADAUSDT,1d,2021-05-20,1.80112,65.0,-13.78,-12.47,-9.61,-23.79
crypto,ADAUSDT,1d,2021-05-24,1.5495,60.0,-9.62,19.11,0.38,-9.41
crypto,ADAUSDT,1d,2021-05-26,1.77816,60.0,-2.28,-6.98,-12.58,-21.11
crypto,ADAUSDT,1d,2021-05-31,1.73761,60.0,-4.81,-11.74,-17.92,-23.18
crypto,ADAUSDT,1d,2021-06-23,1.24893,60.0,6.03,12.4,1.18,4.73
crypto,ADAUSDT,1d,2021-08-10,1.67902,65.0,29.2,46.32,62.77,35.88
crypto,ADAUSDT,1d,2021-08-13,2.14024,65.0,-1.49,36.31,38.42,5.55
crypto,ADAUSDT,1d,2021-08-18,2.10836,60.0,38.37,35.07,18.89,1.01
crypto,ADAUSDT,1d,2021-12-02,1.72013,75.0,-19.9,-21.76,-22.86,-31.02
crypto,ADAUSDT,1d,2022-01-12,1.31212,85.0,21.97,-18.41,-16.55,-34.73
crypto,ADAUSDT,1d,2022-01-16,1.41095,90.0,-20.66,-23.72,-20.31,-36.33
crypto,ADAUSDT,1d,2022-03-19,0.90229,60.0,25.26,31.85,13.48,-6.61
crypto,ADAUSDT,1d,2022-03-22,0.97423,60.0,21.41,19.61,-5.6,-19.05
crypto,ADAUSDT,1d,2022-05-04,0.89808,85.0,-32.94,-40.19,-41.92,-48.35
crypto,ADAUSDT,1d,2022-05-13,0.52876,75.0,-4.36,-3.03,10.94,-13.29
crypto,ADAUSDT,1d,2022-05-30,0.5695,85.0,-0.6,10.93,-14.94,-16.15
crypto,ADAUSDT,1d,2022-06-02,0.58662,60.0,4.53,-16.51,-21.84,-28.98
crypto,ADAUSDT,1d,2022-06-06,0.60859,60.0,-9.08,-21.88,-19.57,-24.81
crypto,ADAUSDT,1d,2022-09-03,0.48024,70.0,-0.33,-3.57,-3.89,-21.6
crypto,ADAUSDT,1d,2022-10-25,0.40027,95.0,1.35,5.34,-16.98,-19.51
crypto,ADAUSDT,1d,2023-01-06,0.27839,60.0,15.95,25.81,36.36,50.5
crypto,ADAUSDT,1d,2023-01-08,0.29767,80.0,16.14,9.68,28.32,35.51
crypto,ADAUSDT,1d,2023-02-15,0.41897,70.0,-3.6,-13.66,-21.17,-17.66
crypto,ADAUSDT,1d,2023-03-21,0.36951,85.0,-3.81,7.82,7.41,6.93
crypto,ADAUSDT,1d,2023-03-28,0.36779,60.0,3.7,4.17,18.05,2.15
crypto,ADAUSDT,1d,2023-03-31,0.3984,60.0,-1.61,-0.38,0.53,-7.4
crypto,ADAUSDT,1d,2023-07-13,0.35629,85.0,-13.26,-11.1,-16.07,-27.52
crypto,ADAUSDT,1d,2023-10-01,0.26553,60.0,-0.4,-6.66,-2.67,45.4
crypto,ADAUSDT,1d,2023-11-02,0.32305,60.0,8.67,18.74,17.72,79.08
crypto,ADAUSDT,1d,2023-12-08,0.54571,95.0,22.3,10.4,13.0,-3.22
crypto,ADAUSDT,1d,2023-12-13,0.66743,75.0,-9.73,-8.11,-9.15,-28.22
crypto,ADAUSDT,1d,2024-02-08,0.52979,60.0,3.01,16.98,18.89,10.82
crypto,ADAUSDT,1d,2024-02-15,0.60917,60.0,2.18,-2.82,20.92,9.38
crypto,ADAUSDT,1d,2024-09-24,0.3874,60.0,2.63,-9.32,-5.96,-13.81
crypto,ADAUSDT,1d,2024-11-07,0.407,75.0,40.37,72.75,148.82,158.28
crypto,ADAUSDT,1d,2024-11-15,0.7077,85.0,13.08,33.46,63.98,29.62
crypto,ADAUSDT,1d,2024-11-20,0.8003,60.0,18.02,34.89,27.61,7.57
crypto,ADAUSDT,1d,2024-11-22,1.0184,85.0,-0.56,18.24,10.33,-9.47
crypto,ADAUSDT,1d,2025-01-03,1.0897,85.0,-13.16,-13.37,-9.48,-26.64
crypto,ADAUSDT,1d,2025-01-15,1.0758,70.0,-6.22,-9.27,-30.88,-36.67
crypto,ADAUSDT,1d,2025-02-11,0.7778,60.0,-0.9,-2.08,10.17,-8.64
crypto,ADAUSDT,1d,2025-03-02,1.1341,100.0,-27.93,-35.16,-38.15,-45.04
crypto,ADAUSDT,1d,2025-03-04,0.9402,80.0,-23.34,-21.61,-22.13,-32.22
crypto,ADAUSDT,1d,2025-04-09,0.6313,75.0,0.57,-0.6,10.19,17.61
crypto,ADAUSDT,1d,2025-05-08,0.77,75.0,7.92,-1.27,-2.86,-20.96
crypto,ADAUSDT,1d,2025-06-23,0.5816,70.0,-2.85,2.97,26.6,19.86
crypto,ADAUSDT,1d,2025-07-02,0.5835,70.0,-0.55,21.39,55.0,32.36
crypto,ADAUSDT,1d,2025-07-09,0.6223,60.0,18.17,33.44,25.79,48.3
crypto,ADAUSDT,1d,2025-07-17,0.8225,70.0,9.96,1.18,-9.87,5.33
crypto,ADAUSDT,1d,2025-08-13,0.905,70.0,1.98,1.09,-7.76,-8.75
crypto,ADAUSDT,1d,2025-08-20,0.8807,60.0,-4.95,-6.64,-1.84,-8.49
crypto,ADAUSDT,1d,2025-08-22,0.9318,70.0,-8.7,-14.05,-4.06,-8.73
crypto,ADAUSDT,1d,2025-10-12,0.6995,60.0,-10.75,-10.91,-12.42,-41.53
crypto,ADAUSDT,1d,2025-12-09,0.4695,60.0,-15.65,-19.81,-24.79,-20.04
crypto,ADAUSDT,1d,2026-01-02,0.3947,65.0,1.85,-2.2,-8.99,-35.22
crypto,ADAUSDT,1d,2026-02-06,0.276,65.0,-7.36,3.48,3.88,-0.69
crypto,ADAUSDT,1d,2026-02-25,0.2971,75.0,-6.83,-14.47,-2.83,-17.27
crypto,AGLDUSDT,1d,2023-09-02,0.5806,75.0,-7.66,-10.2,12.44,-5.91
crypto,AGLDUSDT,1d,2023-09-27,0.7951,75.0,-26.07,-26.07,-30.93,2.05
crypto,AGLDUSDT,1d,2023-10-21,0.6618,100.0,20.11,26.16,36.16,25.07
crypto,AGLDUSDT,1d,2023-11-22,0.8431,70.0,0.32,3.77,12.29,83.05
crypto,AGLDUSDT,1d,2023-11-25,0.9475,85.0,-12.64,34.07,-3.92,32.08
crypto,AGLDUSDT,1d,2023-12-04,1.0266,85.0,-3.2,-5.43,20.49,33.38
crypto,AGLDUSDT,1d,2023-12-25,1.5609,95.0,-18.82,-19.82,-15.94,-25.95
crypto,AGLDUSDT,1d,2024-01-01,1.5433,60.0,-23.69,-14.38,-22.28,-18.42
crypto,AGLDUSDT,1d,2024-02-01,1.2149,70.0,5.81,2.12,9.52,51.11
crypto,AGLDUSDT,1d,2024-03-04,1.8169,85.0,-3.81,0.62,-20.77,-42.03
crypto,AGLDUSDT,1d,2024-03-06,1.5811,60.0,16.35,-11.65,1.66,-31.29
crypto,AGLDUSDT,1d,2024-03-25,1.5258,70.0,8.55,-1.24,-25.54,-29.91
crypto,AGLDUSDT,1d,2024-04-03,1.6058,75.0,-2.37,-34.41,-22.39,-38.66
crypto,AGLDUSDT,1d,2024-05-09,1.0854,60.0,-12.6,-5.52,18.97,4.84
crypto,AGLDUSDT,1d,2024-05-27,1.3147,65.0,10.44,23.42,-0.8,-35.78
crypto,AGLDUSDT,1d,2024-06-03,1.6297,95.0,-7.81,-8.79,-37.1,-49.03
crypto,AGLDUSDT,1d,2024-06-05,1.7365,60.0,-12.89,-25.98,-40.14,-46.35
crypto,AGLDUSDT,1d,2024-06-09,1.6835,60.0,-21.33,-33.8,-43.09,-40.66
crypto,AGLDUSDT,1d,2024-07-15,0.9316,60.0,7.47,-2.09,-22.45,-0.93
crypto,AGLDUSDT,1d,2024-09-17,0.8952,60.0,3.41,7.71,6.03,14.11
crypto,AGLDUSDT,1d,2024-10-10,0.9742,60.0,20.96,30.82,9.53,47.85
crypto,AGLDUSDT,1d,2024-10-15,1.1784,85.0,8.15,-11.11,4.82,15.64
crypto,AGLDUSDT,1d,2024-10-23,1.1131,60.0,-9.9,1.9,17.99,33.82
crypto,AGLDUSDT,1d,2024-11-02,1.1342,70.0,18.05,15.79,20.26,18.48
crypto,AGLDUSDT,1d,2024-11-10,1.6238,75.0,-8.05,-17.37,-4.87,-19.11
crypto,AGLDUSDT,1d,2024-11-13,1.9832,90.0,-23.15,-30.7,-27.09,-19.74
crypto,AGLDUSDT,1d,2024-11-29,1.5771,60.0,-6.95,-16.54,-24.26,41.38
crypto,AGLDUSDT,1d,2024-12-05,1.5802,70.0,-22.17,-12.42,44.54,24.02
crypto,AGLDUSDT,1d,2024-12-21,2.0456,100.0,11.66,18.81,-5.83,-26.39
crypto,AGLDUSDT,1d,2024-12-24,1.7431,60.0,44.51,64.55,9.14,-33.41
crypto,AGLDUSDT,1d,2024-12-29,2.5189,100.0,13.87,-11.48,-27.43,-56.23
crypto,AGLDUSDT,1d,2025-01-03,2.8682,65.0,-22.26,-33.67,-44.95,-56.9
crypto,AGLDUSDT,1d,2025-02-08,1.2846,95.0,-9.05,1.63,9.64,-25.82
crypto,AGLDUSDT,1d,2025-02-17,1.284,85.0,14.88,10.92,-19.49,-31.12
crypto,AGLDUSDT,1d,2025-04-18,0.8447,85.0,9.71,2.71,17.09,6.71
crypto,AGLDUSDT,1d,2025-04-29,0.9809,85.0,-0.36,10.03,-2.8,-18.7
crypto,AGLDUSDT,1d,2025-05-01,1.0622,70.0,-16.12,0.71,-10.69,-17.47
crypto,AGLDUSDT,1d,2025-05-09,1.0793,70.0,-1.12,-11.66,-20.19,-30.16
crypto,AGLDUSDT,1d,2025-06-04,0.8696,60.0,-3.83,-15.74,-17.32,-9.59
crypto,AGLDUSDT,1d,2025-06-18,0.7538,70.0,-5.31,-10.18,-7.39,-2.48
crypto,AGLDUSDT,1d,2025-07-13,0.8049,80.0,0.15,-0.62,-17.57,-9.12
crypto,AGLDUSDT,1d,2025-07-21,0.9081,70.0,-13.39,-23.93,-17.35,-21.68
crypto,AGLDUSDT,1d,2025-08-22,0.7315,60.0,-6.96,-8.65,-6.08,-22.2
crypto,AGLDUSDT,1d,2025-10-12,0.4323,70.0,-7.73,-8.58,-11.94,-33.52
crypto,AGLDUSDT,1d,2026-01-13,0.2987,90.0,3.08,-3.11,-19.28,29.13
crypto,AGLDUSDT,1d,2026-01-16,0.3062,70.0,-6.66,-0.07,-36.02,-2.25
crypto,AGLDUSDT,1d,2026-01-25,0.3212,85.0,-18.52,-26.9,-25.65,-7.97
crypto,AGLDUSDT,1d,2026-02-21,0.2639,100.0,2.5,-18.45,-8.15,-10.42
crypto,AGLDUSDT,1d,2026-03-05,0.266,60.0,-6.35,-7.78,-7.59,-7.18
crypto,AIXBTUSDT,1d,2025-01-14,0.64009,75.0,3.74,2.29,-43.67,-67.51
crypto,AIXBTUSDT,1d,2025-04-23,0.11202,65.0,39.4,55.17,103.39,70.97
crypto,AIXBTUSDT,1d,2025-04-26,0.15363,75.0,37.84,7.89,12.07,9.56
crypto,AIXBTUSDT,1d,2025-04-28,0.15616,75.0,11.31,28.38,22.38,11.68
crypto,AIXBTUSDT,1d,2025-05-01,0.21177,85.0,-21.73,-0.21,-6.25,-6.74
crypto,AIXBTUSDT,1d,2025-05-27,0.23609,75.0,-16.28,-26.88,-29.04,-43.63
crypto,AIXBTUSDT,1d,2025-06-23,0.14237,85.0,-4.87,-6.39,3.55,-19.22
crypto,AIXBTUSDT,1d,2025-07-09,0.14492,85.0,5.54,16.17,-7.41,-20.87
crypto,AIXBTUSDT,1d,2025-07-17,0.1703,60.0,2.63,-11.23,-29.67,-38.2
crypto,AIXBTUSDT,1d,2025-08-22,0.12252,65.0,-14.19,-22.61,-3.1,-21.73
crypto,AIXBTUSDT,1d,2025-09-08,0.11745,60.0,8.09,8.6,-19.7,-50.64
crypto,AIXBTUSDT,1d,2025-10-12,0.06461,65.0,-10.96,-18.93,26.36,-31.59
crypto,AIXBTUSDT,1d,2025-10-25,0.08517,100.0,-21.66,-27.45,-35.0,-49.18
crypto,AIXBTUSDT,1d,2025-10-31,0.073,60.0,-13.11,-10.26,-34.6,-45.93
crypto,AIXBTUSDT,1d,2025-11-07,0.06941,60.0,-13.99,-25.86,-30.95,-60.02
crypto,AIXBTUSDT,1d,2025-12-26,0.03174,60.0,6.24,33.4,7.69,-24.17
crypto,AIXBTUSDT,1d,2026-01-01,0.04015,65.0,3.86,-7.65,-26.0,-52.55
crypto,AIXBTUSDT,1d,2026-02-25,0.02045,65.0,12.03,17.75,27.97,10.66
crypto,AIXBTUSDT,1d,2026-02-27,0.02146,70.0,36.86,17.66,8.53,16.08
crypto,AIXBTUSDT,1d,2026-03-02,0.02291,75.0,5.11,19.6,3.4,7.38
crypto,AIXBTUSDT,1d,2026-04-16,0.03182,85.0,-17.47,-11.38,9.24,
crypto,AIXBTUSDT,1d,2026-04-30,0.03136,75.0,7.02,12.72,,
crypto,AIXBTUSDT,1d,2026-05-02,0.03467,75.0,0.14,-7.96,,
crypto,ALCHUSDT,1d,2025-02-25,0.02504,90.0,148.28,145.65,169.93,133.71
crypto,ALCHUSDT,1d,2025-03-02,0.06217,65.0,-1.06,-2.51,-2.72,72.25
crypto,ALCHUSDT,1d,2025-03-17,0.06759,60.0,-10.52,24.07,-13.42,133.61
crypto,ALCHUSDT,1d,2025-03-24,0.09335,85.0,-37.36,-5.29,44.76,82.59
crypto,ALCHUSDT,1d,2025-04-01,0.07862,60.0,-25.57,36.21,84.53,85.81
crypto,ALCHUSDT,1d,2025-04-09,0.08717,60.0,73.8,71.31,98.34,84.8
crypto,ALCHUSDT,1d,2025-04-11,0.10709,60.0,33.99,35.47,65.28,45.44
crypto,ALCHUSDT,1d,2025-04-14,0.1515,60.0,-1.43,49.76,9.42,-5.51
crypto,ALCHUSDT,1d,2025-04-22,0.19631,60.0,-12.95,-10.59,-24.34,-35.46
crypto,ALCHUSDT,1d,2025-06-03,0.14231,65.0,-5.18,-8.39,-7.22,3.04
crypto,ALCHUSDT,1d,2025-06-23,0.13204,60.0,-3.36,7.66,11.05,20.71
crypto,ALCHUSDT,1d,2025-07-03,0.14215,95.0,-7.17,3.15,-1.59,-2.53
crypto,ALCHUSDT,1d,2025-07-29,0.15502,85.0,1.59,-6.65,-8.19,-40.43
crypto,ALCHUSDT,1d,2025-09-12,0.0917,65.0,-3.69,-20.77,-33.45,-26.62
crypto,ALCHUSDT,1d,2025-09-29,0.05916,75.0,36.05,20.44,15.48,45.67
crypto,ALCHUSDT,1d,2025-10-03,0.07082,75.0,-1.06,9.01,-5.83,83.86
crypto,ALCHUSDT,1d,2025-11-04,0.08287,85.0,15.48,91.63,90.36,117.34
crypto,ALCHUSDT,1d,2025-11-10,0.12423,100.0,28.21,13.32,31.2,49.55
crypto,ALCHUSDT,1d,2025-11-14,0.1588,90.0,-3.13,-0.66,25.26,-9.0
crypto,ALCHUSDT,1d,2025-11-29,0.1656,60.0,20.11,17.31,6.88,-27.28
crypto,ALCHUSDT,1d,2025-12-02,0.18714,60.0,9.22,-3.29,-1.51,-27.57
crypto,ALCHUSDT,1d,2026-01-12,0.1613,65.0,-12.16,-25.77,-46.17,-50.06
crypto,ALCHUSDT,1d,2026-01-21,0.11405,95.0,-6.09,-23.38,-26.6,-30.29
crypto,ALCHUSDT,1d,2026-02-03,0.09953,65.0,-13.64,-14.49,-23.03,-30.17
crypto,ALCHUSDT,1d,2026-03-18,0.07836,60.0,-7.68,-13.28,-15.85,0.4
crypto,ALCHUSDT,1d,2026-03-24,0.08028,65.0,-15.67,-19.72,-20.48,18.0
crypto,ALCHUSDT,1d,2026-04-15,0.08835,90.0,-16.69,-9.22,-10.39,
crypto,ALCHUSDT,1d,2026-05-10,0.09867,90.0,,,,
crypto,ALGOUSDT,1d,2022-03-24,0.8905,60.0,3.57,5.06,-16.26,-25.0
crypto,ALGOUSDT,1d,2022-05-03,0.6679,85.0,9.13,-33.72,-37.64,-51.47
crypto,ALGOUSDT,1d,2022-05-06,0.6973,95.0,-35.35,-33.99,-45.62,-51.23
crypto,ALGOUSDT,1d,2022-08-05,0.3582,70.0,1.59,-0.36,-14.35,-15.44
crypto,ALGOUSDT,1d,2022-09-04,0.3122,60.0,3.88,-2.98,23.35,1.6
crypto,ALGOUSDT,1d,2022-09-19,0.3169,95.0,21.52,11.86,6.75,7.04
crypto,ALGOUSDT,1d,2022-09-22,0.3695,85.0,-4.87,-4.22,-15.29,-2.76
crypto,ALGOUSDT,1d,2022-10-25,0.3308,70.0,8.43,25.3,-21.04,-27.72
crypto,ALGOUSDT,1d,2022-10-30,0.3587,60.0,15.56,-26.23,-16.95,-37.13
crypto,ALGOUSDT,1d,2022-11-04,0.4145,85.0,-36.16,-36.98,-41.64,-46.78
crypto,ALGOUSDT,1d,2022-11-07,0.4187,60.0,-34.63,-36.11,-42.7,-53.67
crypto,ALGOUSDT,1d,2022-11-10,0.3205,60.0,-12.2,-20.12,-22.87,-44.34
crypto,ALGOUSDT,1d,2022-11-18,0.2976,75.0,-17.0,-20.87,-24.73,-43.99
crypto,ALGOUSDT,1d,2023-02-07,0.2802,85.0,-11.74,-3.28,-9.06,-21.7
crypto,ALGOUSDT,1d,2023-03-12,0.2009,70.0,12.69,6.17,10.95,-7.86
crypto,ALGOUSDT,1d,2023-03-17,0.2264,60.0,-5.79,-11.79,-3.8,-20.19
crypto,ALGOUSDT,1d,2023-03-29,0.235,95.0,-8.89,-8.17,-5.4,-30.3
crypto,ALGOUSDT,1d,2023-06-23,0.1347,60.0,-12.25,-4.83,-9.65,-20.79
crypto,ALGOUSDT,1d,2023-07-13,0.1217,95.0,-6.49,-5.01,-12.33,-20.38
crypto,ALGOUSDT,1d,2023-07-17,0.1203,60.0,-4.82,-8.65,-8.81,-20.78
crypto,ALGOUSDT,1d,2023-10-30,0.1124,70.0,1.96,10.05,25.09,77.76
crypto,ALGOUSDT,1d,2023-11-05,0.1215,70.0,5.35,17.12,15.31,61.15
crypto,ALGOUSDT,1d,2023-11-12,0.146,80.0,-6.78,-9.52,1.16,64.25
crypto,ALGOUSDT,1d,2023-12-07,0.1639,80.0,20.81,16.11,39.72,19.34
crypto,ALGOUSDT,1d,2023-12-21,0.2237,60.0,5.14,-0.4,-10.95,-26.6
crypto,ALGOUSDT,1d,2024-02-16,0.1942,60.0,-2.78,9.22,44.13,39.29
crypto,ALGOUSDT,1d,2024-02-25,0.2076,70.0,10.12,24.9,28.81,10.5
crypto,ALGOUSDT,1d,2024-03-02,0.2482,70.0,12.77,27.92,-2.78,-8.26
crypto,ALGOUSDT,1d,2024-03-06,0.2593,60.0,12.61,3.12,7.91,-34.44
crypto,ALGOUSDT,1d,2024-03-11,0.292,65.0,-8.42,-14.86,-8.22,-34.52
crypto,ALGOUSDT,1d,2024-04-24,0.211,85.0,-10.0,-8.86,-18.96,-12.99
crypto,ALGOUSDT,1d,2024-10-14,0.1267,60.0,-2.6,-3.63,-13.73,131.89
crypto,ALGOUSDT,1d,2024-11-10,0.1456,80.0,27.34,44.78,205.36,138.8
crypto,ALGOUSDT,1d,2024-11-15,0.1854,95.0,13.7,40.13,142.77,105.45
crypto,ALGOUSDT,1d,2024-11-18,0.2163,85.0,35.83,49.38,129.87,59.45
crypto,ALGOUSDT,1d,2024-11-22,0.2587,75.0,13.37,95.13,65.56,45.61
crypto,ALGOUSDT,1d,2024-11-26,0.2978,60.0,63.23,67.49,38.65,36.17
crypto,ALGOUSDT,1d,2024-11-28,0.3231,60.0,56.98,53.88,13.71,15.35
