이격_측정시점_일전,과거_이격_이하_pct,현재_근접_이내_pct,보유기간_일,표본수_중복제거,표본수_원본,윈율,평균_숏수익_capped,평균_숏수익_raw,중위_숏수익,p25_숏수익,p75_숏수익,표준편차,최대손실,Sharpe_like
40,0.5,0.08,40,117,512,0.8290598290598291,0.20098500723600124,0.20098500723600124,0.22504592774035526,0.05962638726132208,0.3638956224155141,0.21093489290164075,-0.35096153846153855,0.9528295886528402
40,0.5,0.08,60,114,502,0.7456140350877193,0.09106324086205356,0.07535499851837113,0.12761849532475783,-0.0024074035235540914,0.2482117473442061,0.3725178386891457,-2.7907396271797955,0.20228561076038157
60,0.2,0.03,10,1053,4081,0.6068376068376068,0.009670042028531818,0.00904575692538502,0.04666223845898376,-0.06943685073810824,0.12149122807017543,0.18010674967633294,-1.5158471817714583,0.050224419360412706
60,0.2,0.03,20,933,3617,0.6087888531618435,-0.022184893767376646,-0.0286706795467742,0.05081749889527176,-0.10735840297121624,0.15375527426160351,0.3141139743124418,-4.3467534692479015,-0.0912747661403187
60,0.2,0.03,40,825,3089,0.49696969696969695,-0.0734497009358563,-0.0875783854291303,-0.0017395626242544537,-0.2571892393320965,0.16248256624825663,0.3995243516305042,-3.5465136200102796,-0.21920662675932762
60,0.2,0.03,60,788,2978,0.501269035532995,-0.08155660409637085,-0.10438590665668011,0.001540618299383567,-0.2866465941165242,0.1707217498791941,0.45171534412005765,-4.002912455028268,-0.23108780344848381
60,0.2,0.05,10,1279,6851,0.5973416731821736,0.008527278475698657,0.008255903021194777,0.03559645771835396,-0.06981144073371326,0.12276003619975617,0.1766767805699486,-1.3047116609059488,0.04672885137798942
60,0.2,0.05,20,1138,6104,0.6045694200351494,-0.021837672416311616,-0.02681790997750671,0.049848451261501114,-0.11497172237399661,0.15055981375221392,0.2944231992825211,-2.7937056576314356,-0.0910862664452366
60,0.2,0.05,40,1002,5148,0.5099800399201597,-0.06303940782673369,-0.0784676193256036,0.00804832254619492,-0.245555990772641,0.16508785728756803,0.4024957754294705,-3.6157904311442612,-0.19495265320953292
60,0.2,0.05,60,953,4959,0.5005246589716684,-0.08192272218524854,-0.11547097871271951,0.0002152389151958145,-0.28701535258912325,0.16996258685195087,0.5015243856437367,-4.120065490267418,-0.23024000829890967
60,0.2,0.08,10,1543,11247,0.594296824368114,0.006541026584885281,0.005910104104445367,0.03565705128205121,-0.06840646199917721,0.12413111347297223,0.1801887513946766,-1.4912492456246227,0.03279951749873756
60,0.2,0.08,20,1392,10070,0.5969827586206896,-0.020920781753600157,-0.024493779647626175,0.045710576350420196,-0.10905137024452954,0.14183595892576462,0.27866009564225214,-2.2234002271866715,-0.08789841111327129
60,0.2,0.08,40,1236,8439,0.5210355987055016,-0.05979413167252216,-0.0781029423354651,0.017005686067223413,-0.24093202258187862,0.1698646344315305,0.41828809146734247,-4.119273002650511,-0.18672045398539136
60,0.2,0.08,60,1165,8076,0.5081545064377683,-0.0761341948855368,-0.11052595839137255,0.006772995411841731,-0.29456192329335495,0.19403573305307398,0.5074012434812376,-4.0823551684967825,-0.217827527644716
60,0.3,0.03,10,679,2348,0.6450662739322534,0.02676571511395169,0.02599082387860741,0.06305893143774355,-0.048877291313505156,0.1443706861723359,0.18628188494808678,-1.5158471817714583,0.13952416192186673
60,0.3,0.03,20,595,2084,0.6554621848739496,0.007464379186284713,0.0009247162769273991,0.06546637550692991,-0.08147855325615805,0.17868761140819972,0.316195434890195,-4.3467534692479015,0.0029245086262821114
60,0.3,0.03,40,510,1715,0.5058823529411764,-0.04407716584045698,-0.05709058553210911,0.006982023513825597,-0.22687198832631872,0.20496467020067885,0.3930991130665342,-3.5465136200102796,-0.14523203852267713
60,0.3,0.03,60,481,1635,0.5072765072765073,-0.07111528359446669,-0.08944582946485043,0.0031067251461988077,-0.2861998640380694,0.1707037643207856,0.43928178615070845,-4.002912455028268,-0.20361834313377022
60,0.3,0.05,10,834,3923,0.6354916067146283,0.020193404286160514,0.01977723017787459,0.051433844864627654,-0.05235452010656144,0.13854466260910964,0.18454428265412806,-1.3047116609059488,0.10716793765397203
60,0.3,0.05,20,736,3485,0.6290760869565217,-0.0005885365726800085,-0.006453089845055111,0.06350671320389639,-0.09334068076856272,0.16736962875292863,0.29418059245402245,-2.7937056576314356,-0.021935810895015673
60,0.3,0.05,40,629,2822,0.505564387917329,-0.04891504042701074,-0.06235036981287504,0.008693972179289022,-0.23769269020387873,0.19598906107566094,0.3924232600130832,-3.6157904311442612,-0.15888551002505893
60,0.3,0.05,60,592,2691,0.5,-0.07718397022571771,-0.10503666546859083,0.0007035647279550195,-0.29255511703112924,0.1670591273285215,0.4813405261443761,-4.120065490267418,-0.2182169581895656
60,0.3,0.08,10,1030,6478,0.6339805825242718,0.0201891883207114,0.01910535444674853,0.0472941289561728,-0.05383937028451119,0.13250075682866091,0.18036578702028158,-1.4912492456246227,0.10592560131484464
60,0.3,0.08,20,915,5752,0.6098360655737705,-0.00403393866791913,-0.0071709314582192926,0.05762600558200626,-0.08738915621818333,0.15718178568715968,0.27248501591864305,-2.2234002271866715,-0.026316791894202163
60,0.3,0.08,40,790,4630,0.5139240506329114,-0.04683736186963392,-0.0631389093403612,0.014450760721959777,-0.22457521806738628,0.18335878530944014,0.4066173057155478,-4.119273002650511,-0.1552784607365691
60,0.3,0.08,60,733,4377,0.5020463847203275,-0.07798297603869045,-0.10583001031035327,0.0009405295905079436,-0.2995918367346939,0.19579338076090314,0.48646075765299435,-4.0823551684967825,-0.21755097126630857
60,0.4,0.03,10,335,1036,0.6746268656716418,0.041092281321116836,0.041092281321116836,0.07445174765034701,-0.05168298730820653,0.1539405573432459,0.16795593225726624,-0.9109042553191491,0.2446610891848333
60,0.4,0.03,20,300,934,0.71,0.052004427691447135,0.052004427691447135,0.09790417055589684,-0.030123388585417687,0.21386657122952768,0.23251903548941782,-0.8269966828272519,0.2236566463557944
60,0.4,0.03,40,251,770,0.545816733067729,0.008071741946718388,0.0005835037145566594,0.03133478024959302,-0.14911397605745835,0.2678732979804497,0.3596901657718471,-2.6759377392191888,0.001622239833286902
60,0.4,0.03,60,235,730,0.5702127659574469,-0.028150723585050674,-0.03567483492539596,0.04716157205240168,-0.1883133184769451,0.1979290432657353,0.3736351114992198,-2.0311303904057154,-0.0954804134500364
60,0.4,0.05,10,426,1730,0.6525821596244131,0.030602183451963118,0.030502705645849237,0.05897881856015913,-0.0558760876789785,0.15369102156768832,0.1816806290910072,-1.0423775454045128,0.16789189798858448
60,0.4,0.05,20,385,1554,0.6909090909090909,0.04134881985963988,0.03753205324705599,0.09626628075253252,-0.060975609756097615,0.20883134130146086,0.2652584727147699,-2.4694551458447993,0.14149238236553477
60,0.4,0.05,40,324,1255,0.5216049382716049,-0.006717508629677919,-0.018994043314879274,0.026195960267609675,-0.18073572854570163,0.24263632408586167,0.3843538163446108,-2.6759377392191888,-0.049418120770912954
60,0.4,0.05,60,303,1191,0.5643564356435643,-0.037878764773877305,-0.06526183804462803,0.0435818385650224,-0.18342828074415218,0.20190774201952444,0.47534773006998543,-3.241475409836065,-0.13729283620439195
60,0.4,0.08,10,546,2892,0.663003663003663,0.03503563779213056,0.03413591389904517,0.06726649795228928,-0.0475104887190001,0.14787357089620454,0.1740853239264222,-1.4912492456246227,0.1960872584151484
60,0.4,0.08,20,486,2590,0.6666666666666666,0.03632340600523598,0.0344614168116267,0.08747129566728762,-0.051924328336734105,0.2037009546785201,0.25100945811640063,-1.471937235968618,0.13729130794603725
60,0.4,0.08,40,421,2063,0.5296912114014252,-0.002148315930710264,-0.010647686395821265,0.03404842088515281,-0.16872180451127816,0.23495702005730668,0.35924686572719255,-2.52082076041038,-0.029638912434957695
60,0.4,0.08,60,386,1939,0.5751295336787565,-0.03515914103899576,-0.06027901268815368,0.0338508835372649,-0.18472237572453098,0.21083183700260658,0.46924356863348554,-3.262522631261316,-0.1284599656074053
60,0.5,0.03,10,133,359,0.631578947368421,0.04496914678605832,0.04496914678605832,0.06155383078459997,-0.0584058634906095,0.16236894304335514,0.17293828348129842,-0.7688831504196256,0.26003002852125157
60,0.5,0.03,20,128,344,0.7578125,0.07536005463308673,0.07536005463308673,0.10197200170566262,0.007596620109416308,0.22810638188160492,0.20899551067890576,-0.711018711018711,0.360582169388641
60,0.5,0.03,40,109,294,0.5688073394495413,0.03121689744264931,0.030318652073409405,0.05896226415094341,-0.16283924843423803,0.2836997096640398,0.31986831566592366,-1.0979087452471488,0.09478479295546972
60,0.5,0.03,60,102,280,0.5882352941176471,-0.004149511273739808,-0.006824105784514777,0.06314494932719966,-0.11679533793519381,0.2221762625674658,0.34991160628179435,-1.1501752493933672,-0.019502370490160646
60,0.5,0.05,10,168,581,0.6130952380952381,0.039946929466208,0.039946929466208,0.05599117338896209,-0.061347090894002365,0.1615924440232831,0.16969582630147054,-0.7176887987835785,0.23540313475501096
60,0.5,0.05,20,157,550,0.7261146496815286,0.059146073109330434,0.059146073109330434,0.09499521836149183,-0.04217796553342712,0.22161478106808408,0.22087442441197624,-0.805577689243028,0.2677814476112039
60,0.5,0.05,40,134,469,0.5373134328358209,0.03256221332525085,0.03186054392880187,0.04687306800951885,-0.15900818821358548,0.2733797805302043,0.30909768271094573,-1.094023699124163,0.10307597148373453
60,0.5,0.05,60,125,449,0.624,0.014310544240243474,0.012128075119451093,0.06737533218696268,-0.10554191964862425,0.23023402909550916,0.32690498411848923,-1.1501752493933672,0.037099694738992356
60,0.5,0.08,10,206,960,0.6650485436893204,0.04513625346253707,0.04513625346253707,0.0690915013421754,-0.04789903387732125,0.15970259633248204,0.16066218679713237,-0.7599792638672886,0.28093887156864406
60,0.5,0.08,20,193,897,0.7098445595854922,0.07031543530719021,0.07031543530719021,0.09499521836149183,-0.032511210762331766,0.22476862053768187,0.1968368220179609,-0.6264014466546111,0.3572270400747178
60,0.5,0.08,40,170,760,0.5588235294117647,0.0509816275188222,0.05042854693573889,0.05237073291477495,-0.12963553690673613,0.2728887757081878,0.29778257778042305,-1.094023699124163,0.16934686814660982
60,0.5,0.08,60,153,720,0.6405228758169934,0.029009252924843625,0.02722618991766031,0.0931806350858928,-0.10554191964862425,0.2383875918894902,0.3321850762610088,-1.1501752493933672,0.08196090632400292
