622 USDT-M perpetual symbols on Bitget (granularity=1d)
[ 257/622] HPEUSDT              rows=     7  ( 0.1s)
[ 258/622] HUMAUSDT             rows=   385  ( 0.1s)
[ 259/622] HUSDT                rows=   355  ( 0.1s)
[ 260/622] HYPERUSDT            rows=   419  ( 0.1s)
[ 261/622] HYPEUSDT             rows=   543  ( 0.1s)
[ 262/622] HYUNDAIUSDT          rows=    13  ( 0.1s)
[ 263/622] IBMUSDT              rows=    14  ( 0.1s)
[ 264/622] ICNTUSDT             rows=   347  ( 0.1s)
[ 265/622] ICPUSDT              rows=  1846  ( 0.1s)
[ 266/622] ICXUSDT              rows=  1165  ( 0.1s)
[ 267/622] IDOLUSDT             rows=   369  ( 0.1s)
[ 268/622] IDUSDT               rows=  1178  ( 0.1s)
[ 269/622] ILVUSDT              rows=   313  ( 0.1s)
[ 270/622] IMXUSDT              rows=  1438  ( 0.1s)
[ 271/622] INDAUSDT             rows=    67  ( 0.1s)
[ 272/622] INFQUSDT             rows=    33  ( 0.1s)
[ 273/622] INITUSDT             rows=   417  ( 0.1s)
[ 274/622] INJUSDT              rows=  1186  ( 0.1s)
[ 275/622] INTCUSDT             rows=   280  ( 0.1s)
[ 276/622] INUSDT               rows=   312  ( 0.1s)
[ 277/622] INXUSDT              rows=   135  ( 0.1s)
[ 278/622] IONQUSDT             rows=    54  ( 0.1s)
[ 279/622] IOSTUSDT             rows=  1529  ( 0.1s)
[ 280/622] IOTAUSDT             rows=  1550  ( 0.1s)
[ 281/622] IOTXUSDT             rows=  1133  ( 0.1s)
[ 282/622] IOUSDT               rows=   734  ( 0.1s)
[ 283/622] IPUSDT               rows=   487  ( 0.1s)
[ 284/622] IRENUSDT             rows=     7  ( 0.1s)
[ 285/622] IRYSUSDT             rows=   200  ( 0.1s)
[ 286/622] IWMUSDT              rows=     7  ( 0.1s)
[ 287/622] JASMYUSDT            rows=  1362  ( 0.1s)
[ 288/622] JCTUSDT              rows=   216  ( 0.1s)
[ 289/622] JDUSDT               rows=   230  ( 0.1s)
[ 290/622] JOBYUSDT             rows=    20  ( 0.1s)
[ 291/622] JOEUSDT              rows=  1173  ( 0.1s)
[ 292/622] JSTUSDT              rows=   413  ( 0.1s)
[ 293/622] JTOUSDT              rows=   916  ( 0.1s)
[ 294/622] JUPUSDT              rows=   865  ( 0.1s)
[ 295/622] KAIAUSDT             rows=  1179  ( 0.1s)
[ 296/622] KAITOUSDT            rows=   480  ( 0.1s)
[ 297/622] KASUSDT              rows=   808  ( 0.1s)
