symbol,combo,tf,ma_len,window,last_date,close,ma,px_vs_ma_pct,ma_slope_last3_pct,verdict,a_pct,b_pct,vertex_pos,r2
QUBTUSDT,1d_MA20,1d,20,10,2026-06-26,9.031,10.14245,-10.958397625820183,-0.7612338250042816,low_a,0.027707896470031117,-0.7776036943023233,1.559129733494686,0.9962105519707067
QUSDT,1d_MA20,1d,20,10,2026-06-26,0.017823,0.01779975,0.13061981207600493,-0.025836382681765357,low_a,-0.022015520698983566,-0.07373257723959412,-0.1860621125930345,0.867936498452698
QUSDT,1w_MA10,1w,10,10,2026-06-22,0.017823,0.017103,4.209787756533934,12.360067272822818,vertex_out,0.6770856393051475,-1.8966388264968583,0.15562111729677744,0.9384020448700512
QUSDT,1w_MA20,1w,20,10,2026-06-22,0.017823,0.015556799999999999,14.567263190373335,-0.096007192512082,low_r2,-0.12010631634916398,1.5457794302218082,0.7150051522908141,0.7169323705819823
RAREUSDT,1d_MA20,1d,20,10,2026-06-26,0.01223,0.012868,-4.958035436742303,-0.42945022633188445,low_a,0.06394536274585372,-1.3796251378826387,1.1986145312538667,0.997238740498301
RAREUSDT,1w_MA10,1w,10,10,2026-06-22,0.01223,0.015231,-19.703236819644143,-3.4178820545339272,low_r2,-0.12829768185876825,1.0080201597283178,0.43649362306135275,0.68973047140567
RAREUSDT,1w_MA20,1w,20,10,2026-06-22,0.01223,0.015597499999999997,-21.589998397179023,-4.55574593073067,low_a,-0.14221030002092716,-1.004154322172692,-0.39228066619370683,0.9891872725968135
RAREUSDT,1M_MA10,1M,10,10,2026-06-01,0.01223,0.022740000000000003,-46.218117854001775,-24.79910049935514,vertex_out,0.43670370929595714,-14.55353658038168,1.8514379264712366,0.9961010232699046
RAVEUSDT,1d_MA20,1d,20,10,2026-06-26,0.22661,0.291534,-22.269786714414096,-3.347948248282262,vertex_out,0.11024112941540386,-3.4265119312823513,1.7267763399159406,0.9989981270289805
RAVEUSDT,1w_MA10,1w,10,10,2026-06-22,0.22661,0.4977470000000001,-54.47285468320252,-55.490426471798045,low_r2,-2.1385682085962032,14.778640023924531,0.38391834012329185,0.7499138387994787
RAYUSDT,1d_MA20,1d,20,10,2026-06-26,0.6185,0.60294,2.5806879623179846,0.7216598175804334,low_a,0.08674503008608293,-1.2074399243888818,0.7733007381842432,0.9933629863575596
RAYUSDT,1w_MA10,1w,10,10,2026-06-22,0.6185,0.70467,-12.228418976258382,-0.22654225721042698,low_a,-0.27128258390295357,3.87583306211753,0.7937260693578386,0.9940172379948452
RAYUSDT,1w_MA20,1w,20,10,2026-06-22,0.6185,0.6539699999999999,-5.423796198602371,-0.5527634370176671,low_a,-0.0038723770018904862,-2.009665045660161,-28.831918492885595,0.9546885646443007
RAYUSDT,1M_MA10,1M,10,10,2026-06-01,0.6185,1.03632,-40.317662498070085,-31.98884331419196,vertex_out,0.609411698127307,-16.551161856190774,1.5088469664041662,0.9745125854221686
RDDTUSDT,1d_MA20,1d,20,10,2026-06-26,156.47,169.2815,-7.56816308929209,-0.6114852368734769,low_a,-0.02300660445525025,0.06208947257840139,0.14993151857562986,0.9137419352504028
RDDTUSDT,1w_MA10,1w,10,10,2026-06-22,156.47,162.074,-3.4576798252650143,1.8385402267072193,low_a,0.0637365345592682,1.1493398873697203,-1.001814993653423,0.9723864820009689
RDDTUSDT,1w_MA20,1w,20,10,2026-06-22,156.47,150.95850000000002,3.6510034214701337,0.21509016858689556,vertex_out,0.14408098671165262,-3.1541678365888974,1.2162017381783314,0.9847595468950345
RDWUSDT,1d_MA20,1d,20,10,2026-06-26,10.833,14.47355,-25.153124147151175,-4.383284721924019,low_a,0.0661786501281226,-3.0972458069819733,2.6000713397125903,0.997358695105811
RECALLUSDT,1d_MA20,1d,20,10,2026-06-26,0.03033,0.034595499999999994,-12.329638247748974,-2.108062987224313,vertex_out,0.11827939511831892,-2.9421974075160793,1.3819432485697196,0.9990609692758187
RECALLUSDT,1w_MA10,1w,10,10,2026-06-22,0.03033,0.046053,-34.14109829978502,-6.500862856562795,low_r2,-0.30746981159479764,3.0587505509849033,0.5526740504520581,0.7492162527804398
RECALLUSDT,1w_MA20,1w,20,10,2026-06-22,0.03033,0.04638949999999999,-34.61882538074348,-4.596448292527445,low_a,0.06881985401892811,-4.514870095057145,3.64467667023933,0.9930703246476216
REDUSDT,1d_MA20,1d,20,10,2026-06-26,0.0928,0.098505,-5.791584183543986,-0.39435765205521056,low_a,0.029942587211606392,-0.7834316627520559,1.4535811804242575,0.99044360218943
REDUSDT,1w_MA10,1w,10,10,2026-06-22,0.0928,0.11904999999999999,-22.04955900881982,-5.919076971708548,low_r2,-0.1503023956795611,0.7969933270784595,0.29458883113421647,0.7772049920223976
REDUSDT,1w_MA20,1w,20,10,2026-06-22,0.0928,0.12675,-26.78500986193294,-7.336330738019514,low_a,-0.09191927140620003,-2.905674855616806,-1.7561755918869482,0.9950351290652258
RENDERUSDT,1d_MA20,1d,20,10,2026-06-26,1.5173,1.65777,-8.473431175615431,-0.7136076565340099,low_a,0.030871940857544387,-1.33902457305054,2.4096396919659195,0.9862748018858697
RENDERUSDT,1w_MA10,1w,10,10,2026-06-22,1.5173,1.82104,-16.679479857663747,-2.338776714128654,low_a,-0.3168840780289806,3.9197931170496467,0.6872111897670672,0.9833069288932854
RENDERUSDT,1w_MA20,1w,20,10,2026-06-22,1.5173,1.7204700000000002,-11.808982429219927,0.9621055411293655,low_r2,-0.12361095598308289,1.2266840147549465,0.5513193502051476,0.48371955986879345
RENDERUSDT,1M_MA10,1M,10,10,2026-06-01,1.5173,1.8530299999999997,-18.11789339622131,-16.053728368216024,vertex_out,0.5614383127400613,-13.81948283248276,1.3674682130296656,0.9959081934646128
