eval_date,next_date,bucket,Symbol,Name,today_ret_pct,next_ret_pct
2026-05-18,2026-05-19,B,010100,한국무브넥스,-6.568627450980393,-7.345225603357817
2026-05-18,2026-05-19,B,013520,화승코퍼레이션,-1.0903426791277258,-5.039370078740157
2026-05-18,2026-05-19,B,001940,KISCO홀딩스,-1.02880658436214,-0.2079002079002079
2026-05-18,2026-05-19,A,007980,TP,-2.457002457002457,-2.972292191435768
2026-05-18,2026-05-19,B,005945,NH투자증권우,-2.1032504780114722,-1.7578125
2026-05-18,2026-05-19,B,031820,아이티센씨티에스,-3.015075376884422,-2.461139896373057
2026-05-18,2026-05-19,B,018670,SK가스,-13.96551724137931,-3.2064128256513023
2026-05-18,2026-05-19,A,030210,다올투자증권,-0.125,-2.5031289111389237
2026-05-18,2026-05-19,A,011700,한신기계,-0.1287001287001287,-3.865979381443299
2026-05-18,2026-05-19,B,210540,디와이파워,-0.8432888264230498,-1.8426647767540751
2026-05-18,2026-05-19,B,005690,파미셀,-2.918855808523059,-5.772699939867709
2026-05-18,2026-05-19,B,051910,LG화학,-0.267379679144385,-6.032171581769437
2026-05-18,2026-05-19,B,300720,한일시멘트,-1.7769607843137254,-2.432938240798503
2026-05-18,2026-05-19,B,006980,우성,-0.6960556844547563,-1.4018691588785046
2026-05-18,2026-05-19,B,016880,웅진,-5.346534653465347,-4.602510460251046
2026-05-18,2026-05-19,B,035150,백산,-0.1724137931034483,-3.0224525043177892
2026-05-18,2026-05-19,A,097950,CJ제일제당,-3.063457330415755,-2.4830699774266365
2026-05-18,2026-05-19,B,036580,팜스코,-2.9079159935379644,-4.492512479201332
2026-05-18,2026-05-19,A,030720,동원수산,-0.3205128205128205,-2.090032154340836
2026-05-18,2026-05-19,B,003230,삼양식품,-5.401662049861495,1.8301610541727673
2026-05-18,2026-05-19,A,005720,넥센,-0.7173601147776184,-0.5780346820809248
2026-05-18,2026-05-19,A,001360,삼성제약,-0.6466784244562023,-3.609467455621302
2026-05-18,2026-05-19,B,069640,한세엠케이,-19.9008059516429,4.256965944272446
2026-05-18,2026-05-19,B,003490,대한항공,-1.9193857965451053,0.9784735812133072
2026-05-18,2026-05-19,B,000430,대원강업,-3.5294117647058822,-4.767184035476718
2026-05-18,2026-05-19,B,014280,금강공업,-2.8735632183908044,-2.2682445759368837
2026-05-18,2026-05-19,A,003010,혜인,-2.247191011235955,-3.4482758620689653
2026-05-18,2026-05-19,B,023350,한국종합기술,-1.7857142857142856,1.6161616161616161
2026-05-18,2026-05-19,B,007160,사조산업,-4.305283757338552,-1.738241308793456
2026-05-18,2026-05-19,B,001800,오리온홀딩스,-8.480565371024735,-3.474903474903475
2026-05-18,2026-05-19,B,017960,한국카본,-5.419354838709677,-1.0914051841746248
2026-05-18,2026-05-19,B,02826K,삼성물산우B,-2.391304347826087,-0.4454342984409799
2026-05-18,2026-05-19,B,025540,한국단자,-4.683840749414521,1.3513513513513513
2026-05-18,2026-05-19,B,004000,롯데정밀화학,-1.0869565217391304,-0.3663003663003663
2026-05-18,2026-05-19,B,028050,삼성E&A,-2.1739130434782608,-0.5050505050505051
2026-05-18,2026-05-19,A,084680,이월드,-1.7221584385763489,-3.9135514018691584
2026-05-18,2026-05-19,B,010130,고려아연,-0.42075736325385693,-3.2394366197183095
2026-05-18,2026-05-19,B,028670,팬오션,-1.3266998341625207,1.680672268907563
2026-05-18,2026-05-19,B,005850,에스엘,-9.874826147426981,-3.5493827160493825
2026-05-18,2026-05-19,B,136490,선진,-4.242424242424243,-2.0795660036166366
2026-05-18,2026-05-19,B,126720,수산인더스트리,-2.3178807947019866,-1.5254237288135595
2026-05-18,2026-05-19,B,015360,INVENI,-0.6474396703943496,-2.0734597156398102
2026-05-18,2026-05-19,B,000880,한화,-10.74964639321075,-2.535657686212361
2026-05-18,2026-05-19,B,051600,한전KPS,-2.127659574468085,-2.355072463768116
2026-05-18,2026-05-19,B,004990,롯데지주,-5.633802816901409,2.2388059701492535
2026-05-18,2026-05-19,A,404990,신한서부티엔디리츠,-4.102564102564102,1.3368983957219251
2026-05-18,2026-05-19,B,001200,유진투자증권,-7.993197278911565,-3.6968576709796674
2026-05-18,2026-05-19,B,002220,한일철강,-2.536997885835095,0.8676789587852495
2026-05-18,2026-05-19,B,071050,한국금융지주,-6.782945736434108,-2.7027027027027026
2026-05-18,2026-05-19,B,194370,제이에스코퍼레이션,-7.2592592592592595,-3.6741214057507987
2026-05-18,2026-05-19,A,016090,대현,-2.3917995444191344,-0.29171528588098017
2026-05-18,2026-05-19,B,009180,한솔로지스틱스,-2.403846153846154,-1.3136288998357963
2026-05-18,2026-05-19,B,020150,롯데에너지머티리얼즈,-2.287581699346405,-5.68561872909699
2026-05-18,2026-05-19,B,278470,에이피알,-0.49504950495049505,-1.1194029850746268
2026-05-18,2026-05-19,B,271560,오리온,-3.404255319148936,1.0279001468428781
2026-05-18,2026-05-19,A,089860,롯데렌탈,-0.1564945226917058,-1.5673981191222568
2026-05-18,2026-05-19,B,001250,GS글로벌,-1.4322916666666665,-2.7741083223249667
2026-05-18,2026-05-19,B,241560,두산밥캣,-2.8694404591104736,-0.7385524372230428
2026-05-18,2026-05-19,B,403550,쏘카,-7.647058823529412,-4.7416843595187546
2026-05-18,2026-05-19,B,034220,LG디스플레이,-5.035460992907802,-5.078416728902166
2026-05-18,2026-05-19,B,002810,삼영무역,-1.8957345971563981,3.3816425120772946
2026-05-18,2026-05-19,B,032640,LG유플러스,-3.763109191856878,-0.2564102564102564
2026-05-18,2026-05-19,A,000670,영풍,-2.6490066225165565,-4.591836734693878
2026-05-18,2026-05-19,B,001070,대한방직,-1.0920436817472698,-4.100946372239748
2026-05-18,2026-05-19,B,002310,아세아제지,-2.3529411764705883,-1.6867469879518073
2026-05-18,2026-05-19,B,100090,SK오션플랜트,-0.9321595028482652,-4.129639309984317
2026-05-18,2026-05-19,B,011760,현대코퍼레이션,-3.041144901610018,-4.243542435424354
2026-05-18,2026-05-19,A,002710,TCC스틸,-1.7857142857142856,-3.6363636363636362
2026-05-18,2026-05-19,B,004440,삼일씨엔에스,-4.0625,-0.9771986970684038
2026-05-18,2026-05-19,B,003480,한진중공업홀딩스,-4.5,-1.5706806282722512
2026-05-18,2026-05-19,B,000725,현대건설우,-1.984732824427481,-3.4267912772585665
2026-05-18,2026-05-19,B,004840,DRB동일,-1.5968063872255487,-3.8539553752535496
2026-05-18,2026-05-19,B,000700,유수홀딩스,-2.2033898305084745,-0.8665511265164645
2026-05-18,2026-05-19,B,015760,한국전력,-2.838709677419355,3.9840637450199203
2026-05-18,2026-05-19,B,462520,조선내화,-2.42098184263618,-1.1716057891109581
2026-05-18,2026-05-19,A,003670,포스코퓨처엠,-1.48619957537155,-3.4482758620689653
2026-05-18,2026-05-19,B,096770,SK이노베이션,-0.16194331983805668,-3.0008110300081103
2026-05-18,2026-05-19,B,103140,풍산,-1.9384264538198404,0.813953488372093
2026-05-18,2026-05-19,B,130660,한전산업,-1.0848755583918315,-1.4838709677419355
2026-05-18,2026-05-19,B,001130,대한제분,-8.626198083067091,-6.223776223776223
2026-05-18,2026-05-19,B,029780,삼성카드,-3.937007874015748,0.7172131147540983
2026-05-18,2026-05-19,B,210980,SK디앤디,-1.1226944667201284,-0.08110300081103002
2026-05-18,2026-05-19,B,28513K,SK케미칼우,-1.5779092702169626,-2.6052104208416833
2026-05-19,2026-05-20,B,011500,한농화성,-3.6511156186612577,-3.105263157894737
2026-05-19,2026-05-20,A,035510,신세계 I&C,-8.133971291866029,-7.002314814814816
2026-05-19,2026-05-20,B,004020,현대제철,-11.162255466052933,-5.699481865284974
2026-05-19,2026-05-20,B,077500,유니퀘스트,-6.882591093117409,-1.1594202898550725
2026-05-19,2026-05-20,A,001560,제일연마,-1.6037735849056605,-2.684563758389262
2026-05-19,2026-05-20,A,057050,현대홈쇼핑,-1.650943396226415,-3.237410071942446
2026-05-19,2026-05-20,A,009450,경동나비엔,-5.726256983240224,1.1851851851851851
2026-05-19,2026-05-20,A,298020,효성티앤씨,-4.383886255924171,-4.83271375464684
2026-05-19,2026-05-20,B,007810,코리아써키트,-2.0606060606060606,10.767326732673267
2026-05-19,2026-05-20,A,002240,고려제강,-2.0785219399538106,-0.9433962264150944
2026-05-19,2026-05-20,B,009970,영원무역홀딩스,-0.2521432173474533,-1.2133468149646107
2026-05-19,2026-05-20,A,034020,두산에너빌리티,-5.44157002676182,-4.433962264150943
2026-05-19,2026-05-20,B,018500,동원금속,-4.767309875141884,-3.396901072705602
2026-05-19,2026-05-20,B,002025,코오롱우,-3.8034865293185423,-2.3064250411861615
2026-05-19,2026-05-20,A,001780,알루코,-0.9727626459143969,-4.911591355599214
2026-05-19,2026-05-20,A,049800,우진플라임,-1.7699115044247788,1.1261261261261262
2026-05-19,2026-05-20,B,009900,명신산업,-5.18653321201092,-4.5105566218809985
2026-05-19,2026-05-20,B,012030,DB,-0.65,-5.083039758429794
2026-05-19,2026-05-20,A,024070,WISCOM,-2.891566265060241,-1.5880893300248138
2026-05-19,2026-05-20,B,060980,HL홀딩스,-4.726100966702471,-3.3821871476888385
2026-05-19,2026-05-20,B,020000,한섬,-0.37453183520599254,-7.330827067669173
2026-05-19,2026-05-20,B,900140,엘브이엠씨홀딩스,-2.8255528255528257,-4.61441213653603
2026-05-19,2026-05-20,A,078935,GS우,-0.7042253521126761,-1.0638297872340425
2026-05-19,2026-05-20,A,082640,동양생명,-0.13192612137203166,0.0
2026-05-19,2026-05-20,A,068270,셀트리온,-0.38254495475890504,-1.6981696100073582
2026-05-19,2026-05-20,B,042700,한미반도체,-9.14826498422713,-0.1736111111111111
2026-05-19,2026-05-20,A,010100,한국무브넥스,-7.345225603357817,-3.9637599093997737
2026-05-19,2026-05-20,A,013520,화승코퍼레이션,-5.039370078740157,-3.482587064676617
2026-05-19,2026-05-20,A,001940,KISCO홀딩스,-0.2079002079002079,-4.583333333333333
2026-05-19,2026-05-20,B,009835,한화솔루션우,-2.6476578411405294,-3.9748953974895396
2026-05-19,2026-05-20,B,456040,OCI,-4.497991967871486,-6.644238856181666
2026-05-19,2026-05-20,B,009420,한올바이오파마,-0.6031363088057901,-4.854368932038835
2026-05-19,2026-05-20,B,377300,카카오페이,-3.7678207739307537,-4.021164021164021
2026-05-19,2026-05-20,A,031820,아이티센씨티에스,-2.461139896373057,-3.718459495351926
2026-05-19,2026-05-20,B,016740,두올,-0.7014028056112225,-3.4308779011099895
2026-05-19,2026-05-20,A,030210,다올투자증권,-2.5031289111389237,-2.4390243902439024
2026-05-19,2026-05-20,A,338100,NH프라임리츠,-0.6644518272425249,-1.2263099219620959
2026-05-19,2026-05-20,B,064960,SNT모티브,-4.245283018867925,-2.2988505747126435
2026-05-19,2026-05-20,A,011700,한신기계,-3.865979381443299,-4.557640750670242
2026-05-19,2026-05-20,B,000210,DL,-4.181184668989547,-3.8181818181818183
2026-05-19,2026-05-20,A,005690,파미셀,-5.772699939867709,-3.446075303126994
2026-05-19,2026-05-20,A,051910,LG화학,-6.032171581769437,-5.2781740370898715
2026-05-19,2026-05-20,B,084010,대한제강,-3.0985915492957745,-1.6472868217054266
2026-05-19,2026-05-20,A,300720,한일시멘트,-2.432938240798503,-4.092071611253197
2026-05-19,2026-05-20,B,012280,영화금속,-1.7137096774193548,-3.282051282051282
2026-05-19,2026-05-20,A,006980,우성,-1.4018691588785046,3.3175355450236967
2026-05-19,2026-05-20,A,016880,웅진,-4.602510460251046,-1.5350877192982455
2026-05-19,2026-05-20,B,383800,LX홀딩스,-0.20833333333333334,-4.801670146137787
2026-05-19,2026-05-20,B,000155,두산우,-11.180124223602485,-4.545454545454546
2026-05-19,2026-05-20,A,090435,아모레퍼시픽우,-2.8768699654775602,-5.0947867298578196
2026-05-19,2026-05-20,B,092200,디아이씨,-5.507246376811594,-5.061349693251533
2026-05-19,2026-05-20,B,000540,흥국화재,-0.3645200486026731,-5.975609756097561
2026-05-19,2026-05-20,A,005720,넥센,-0.5780346820809248,-3.1976744186046515
2026-05-19,2026-05-20,A,001360,삼성제약,-3.609467455621302,-3.0079803560466543
2026-05-19,2026-05-20,B,003280,흥아해운,-4.83271375464684,-3.90625
2026-05-19,2026-05-20,B,000215,DL우,-2.366863905325444,-3.0303030303030303
2026-05-19,2026-05-20,B,031440,신세계푸드,-10.490196078431373,-2.5191675794085433
2026-05-19,2026-05-20,A,004310,현대약품,-2.2397891963109355,-2.2911051212938007
2026-05-19,2026-05-20,A,047040,대우건설,-7.679180887372014,-1.478743068391867
2026-05-19,2026-05-20,A,000430,대원강업,-4.767184035476718,-3.7252619324796274
2026-05-19,2026-05-20,B,001550,조비,-0.31323414252153486,-2.199528672427337
2026-05-19,2026-05-20,A,014280,금강공업,-2.2682445759368837,-3.229061553985873
2026-05-19,2026-05-20,A,003010,혜인,-3.4482758620689653,-2.891156462585034
2026-05-19,2026-05-20,B,034830,한국토지신탁,-0.9722222222222222,-1.402524544179523
2026-05-19,2026-05-20,A,001800,오리온홀딩스,-3.474903474903475,-2.0
2026-05-19,2026-05-20,B,073240,금호타이어,-2.4193548387096775,-2.169421487603306
2026-05-19,2026-05-20,A,017960,한국카본,-1.0914051841746248,-2.344827586206897
2026-05-19,2026-05-20,B,248070,솔루엠,-5.36231884057971,0.0
2026-05-19,2026-05-20,B,029530,신도리코,-1.7738359201773837,-4.6275395033860045
2026-05-19,2026-05-20,B,014710,사조씨푸드,-0.6657789613848202,-5.227882037533512
2026-05-19,2026-05-20,B,071055,한국금융지주우,-2.0226055919095773,-2.3679417122040074
2026-05-19,2026-05-20,B,015590,DKME,-9.655172413793103,-3.435114503816794
2026-05-19,2026-05-20,B,016610,DB증권,-4.08,-4.587155963302752
2026-05-19,2026-05-20,A,028050,삼성E&A,-0.5050505050505051,-3.7563451776649748
2026-05-19,2026-05-20,B,002990,금호건설,-2.755453501722158,-2.2432113341204247
2026-05-19,2026-05-20,B,078520,에이블씨엔씨,-4.125874125874126,-3.1363967906637495
2026-05-19,2026-05-20,B,001460,BYC,-3.076923076923077,-3.8548752834467117
2026-05-19,2026-05-20,B,003540,대신증권,-2.719033232628399,-4.037267080745342
2026-05-19,2026-05-20,B,018470,조일알미늄,-1.8043025676613464,-2.402826855123675
2026-05-19,2026-05-20,A,136490,선진,-2.0795660036166366,-3.8781163434903045
2026-05-19,2026-05-20,A,126720,수산인더스트리,-1.5254237288135595,-4.991394148020654
2026-05-19,2026-05-20,A,015360,INVENI,-2.0734597156398102,-2.4803387779794313
2026-05-19,2026-05-20,B,018260,삼성에스디에스,-5.3156146179401995,-3.625730994152047
2026-05-19,2026-05-20,B,016360,삼성증권,-4.5037531276063385,-1.572052401746725
2026-05-19,2026-05-20,B,003240,태광산업,-1.9723865877712032,-2.5150905432595576
2026-05-19,2026-05-20,B,007340,DN오토모티브,-5.441478439425051,-3.257328990228013
2026-05-19,2026-05-20,A,071050,한국금융지주,-2.7027027027027026,-0.641025641025641
2026-05-19,2026-05-20,B,086280,현대글로비스,-6.956521739130435,-1.6355140186915886
2026-05-19,2026-05-20,A,025000,KPX케미칼,-1.7110266159695817,-2.127659574468085
2026-05-19,2026-05-20,B,000100,유한양행,-2.5179856115107913,0.24600246002460024
2026-05-19,2026-05-20,A,021050,서원,-1.5603799185888738,-1.3783597518952446
2026-05-19,2026-05-20,A,194370,제이에스코퍼레이션,-3.6741214057507987,-2.902155887230514
2026-05-19,2026-05-20,B,014440,영보화학,-0.3194888178913738,-0.641025641025641
2026-05-19,2026-05-20,A,020150,롯데에너지머티리얼즈,-5.68561872909699,-4.609929078014184
2026-05-19,2026-05-20,A,278470,에이피알,-1.1194029850746268,-1.8867924528301887
2026-05-19,2026-05-20,B,460860,동국제강,-8.692307692307692,-4.717775905644482
2026-05-19,2026-05-20,A,089860,롯데렌탈,-1.5673981191222568,0.15923566878980894
2026-05-19,2026-05-20,B,010820,퍼스텍,-4.911092294665537,-2.7604630454140695
2026-05-19,2026-05-20,A,241560,두산밥캣,-0.7385524372230428,-4.613095238095238
2026-05-19,2026-05-20,A,403550,쏘카,-4.7416843595187546,-6.909361069836553
2026-05-19,2026-05-20,A,034220,LG디스플레이,-5.078416728902166,-1.1801730920535012
2026-05-19,2026-05-20,B,005090,SGC에너지,-1.3026052104208417,-2.8426395939086295
2026-05-19,2026-05-20,A,002310,아세아제지,-1.6867469879518073,-0.3676470588235294
2026-05-19,2026-05-20,A,100090,SK오션플랜트,-4.129639309984317,-3.4896401308615053
2026-05-19,2026-05-20,B,013580,계룡건설,-3.9337474120082816,-4.310344827586207
2026-05-19,2026-05-20,A,002710,TCC스틸,-3.6363636363636362,-6.666666666666667
2026-05-19,2026-05-20,A,004440,삼일씨엔에스,-0.9771986970684038,-1.3157894736842104
2026-05-19,2026-05-20,A,000725,현대건설우,-3.4267912772585665,-3.870967741935484
2026-05-19,2026-05-20,B,021820,세원정공,-3.4156976744186043,-5.191873589164786
2026-05-19,2026-05-20,A,462520,조선내화,-1.1716057891109581,-1.3249651324965133
2026-05-19,2026-05-20,B,003300,한일홀딩스,-2.6811180832857957,-2.87221570926143
2026-05-19,2026-05-20,B,030200,KT,-1.4035087719298245,-0.7117437722419928
2026-05-19,2026-05-20,A,096770,SK이노베이션,-3.0008110300081103,-3.4280936454849495
2026-05-19,2026-05-20,B,058650,세아홀딩스,-2.6334026334026333,10.889679715302492
2026-05-19,2026-05-20,A,130660,한전산업,-1.4838709677419355,-4.453176162409954
2026-05-19,2026-05-20,A,000157,두산2우B,-8.75912408759124,-3.2
2026-05-20,2026-05-21,B,008350,남선알미늄,-4.022988505747127,-2.3353293413173652
2026-05-20,2026-05-21,B,001060,JW중외제약,-2.7444253859348198,1.2345679012345678
2026-05-20,2026-05-21,A,004020,현대제철,-5.699481865284974,7.6923076923076925
2026-05-20,2026-05-21,A,077500,유니퀘스트,-1.1594202898550725,7.038123167155426
2026-05-20,2026-05-21,B,37550L,DL이앤씨2우(전환),-4.501607717041801,9.090909090909092
2026-05-20,2026-05-21,A,069730,DSR제강,-1.3011152416356877,1.1299435028248588
2026-05-20,2026-05-21,B,066970,엘앤에프,-5.414012738853503,4.444444444444445
2026-05-20,2026-05-21,B,007690,국도화학,-2.9453015427769986,1.4450867052023122
2026-05-20,2026-05-21,A,002240,고려제강,-0.9433962264150944,-0.2380952380952381
2026-05-20,2026-05-21,A,002025,코오롱우,-2.3064250411861615,2.1922428330522767
2026-05-20,2026-05-21,B,204320,HL만도,-2.7726432532347505,14.82889733840304
2026-05-20,2026-05-21,B,085620,미래에셋생명,-5.808580858085809,2.0322354590049057
2026-05-20,2026-05-21,A,001780,알루코,-4.911591355599214,4.338842975206612
2026-05-20,2026-05-21,B,259960,크래프톤,-3.804347826086957,-2.824858757062147
2026-05-20,2026-05-21,A,012030,DB,-5.083039758429794,6.574761399787911
2026-05-20,2026-05-21,B,003720,삼영,-3.368623676612127,2.091633466135458
2026-05-20,2026-05-21,B,417310,코람코더원리츠,0.0,0.7874015748031495
2026-05-20,2026-05-21,A,012800,대창,-2.3225806451612905,2.97225891677675
2026-05-20,2026-05-21,B,018880,한온시스템,-4.285714285714286,11.021814006888633
2026-05-20,2026-05-21,B,055490,테이팩스,-7.338056680161944,-0.05461496450027307
2026-05-20,2026-05-21,B,012630,HDC,-3.076923076923077,3.4013605442176873
2026-05-20,2026-05-21,B,006800,미래에셋증권,-6.626506024096386,7.258064516129033
2026-05-20,2026-05-21,B,00279K,아모레퍼시픽홀딩스3우C,-4.545454545454546,0.0
2026-05-20,2026-05-21,A,078935,GS우,-1.0638297872340425,0.7168458781362007
2026-05-20,2026-05-21,B,058430,포스코스틸리온,-5.546995377503852,5.383360522022838
2026-05-20,2026-05-21,A,010960,삼호개발,-1.6973125884016973,-1.5827338129496402
2026-05-20,2026-05-21,A,001940,KISCO홀딩스,-4.583333333333333,-0.6550218340611353
2026-05-20,2026-05-21,A,009835,한화솔루션우,-3.9748953974895396,2.178649237472767
2026-05-20,2026-05-21,B,003530,한화투자증권,-4.5592705167173255,7.165605095541401
2026-05-20,2026-05-21,A,009420,한올바이오파마,-4.854368932038835,29.846938775510207
2026-05-20,2026-05-21,B,100840,SNT에너지,-6.514285714285714,6.112469437652812
2026-05-20,2026-05-21,B,006400,삼성SDI,-2.8960817717206133,8.070175438596491
2026-05-20,2026-05-21,A,013700,까뮤이앤씨,-2.366863905325444,0.0
2026-05-20,2026-05-21,A,016740,두올,-3.4308779011099895,0.0
2026-05-20,2026-05-21,A,011700,한신기계,-4.557640750670242,4.49438202247191
2026-05-20,2026-05-21,B,210540,디와이파워,-2.815884476534296,2.674591381872214
2026-05-20,2026-05-21,B,036460,한국가스공사,-2.7559055118110236,2.0242914979757085
2026-05-20,2026-05-21,B,017940,E1,-2.097130242825607,3.9458850056369785
2026-05-20,2026-05-21,A,005690,파미셀,-3.446075303126994,4.296100462656973
2026-05-20,2026-05-21,A,084010,대한제강,-1.6472868217054266,-1.7733990147783252
2026-05-20,2026-05-21,A,000155,두산우,-4.545454545454546,14.835164835164836
2026-05-20,2026-05-21,B,000390,SP삼화,-1.321003963011889,2.14190093708166
2026-05-20,2026-05-21,A,092200,디아이씨,-5.061349693251533,19.22455573505654
2026-05-20,2026-05-21,B,33626L,두산퓨얼셀2우B,-6.281407035175879,5.004468275245755
2026-05-20,2026-05-21,B,448730,삼성FN리츠,-2.490421455938697,-1.1787819253438114
2026-05-20,2026-05-21,B,003230,삼양식품,-2.4442846872753416,-2.800294767870302
2026-05-20,2026-05-21,B,009160,SIMPAC,-5.0966608084358525,0.0
2026-05-20,2026-05-21,B,026940,부국철강,-2.569593147751606,0.21978021978021978
2026-05-20,2026-05-21,A,003280,흥아해운,-3.90625,-0.40650406504065045
2026-05-20,2026-05-21,B,069640,한세엠케이,-1.7074981440237564,-0.6042296072507553
2026-05-20,2026-05-21,A,003490,대한항공,-3.875968992248062,6.653225806451612
2026-05-20,2026-05-21,B,077970,STX엔진,-2.797202797202797,8.633093525179856
2026-05-20,2026-05-21,A,047040,대우건설,-1.478743068391867,6.378986866791744
2026-05-20,2026-05-21,B,009070,KCTC,-3.377110694183865,0.9708737864077669
2026-05-20,2026-05-21,A,003010,혜인,-2.891156462585034,2.8021015761821366
2026-05-20,2026-05-21,A,023350,한국종합기술,-1.7892644135188867,1.417004048582996
2026-05-20,2026-05-21,B,007160,사조산업,-2.705515088449532,0.9625668449197862
2026-05-20,2026-05-21,A,001800,오리온홀딩스,-2.0,0.8163265306122449
2026-05-20,2026-05-21,A,025540,한국단자,-3.878787878787879,5.548549810844893
2026-05-20,2026-05-21,B,322000,HD현대에너지솔루션,-7.012987012987012,4.134078212290502
2026-05-20,2026-05-21,B,002380,KCC,-3.303303303303303,9.730848861283643
2026-05-20,2026-05-21,B,104700,한국철강,-2.1299254526091587,-0.6528835690968444
2026-05-20,2026-05-21,B,105840,우진,-3.579952267303103,5.9405940594059405
2026-05-20,2026-05-21,B,093370,후성,-5.892255892255893,10.73345259391771
2026-05-20,2026-05-21,A,181710,NHN,-4.123711340206185,2.6881720430107525
2026-05-20,2026-05-21,B,001515,SK증권우,-7.682119205298013,4.591104734576758
2026-05-20,2026-05-21,B,014790,HL D&I,-3.783783783783784,2.0599250936329585
2026-05-20,2026-05-21,B,475150,SK이터닉스,-4.9482163406214035,2.3002421307506054
2026-05-20,2026-05-21,B,002020,코오롱,-4.511278195488721,1.4173228346456692
2026-05-20,2026-05-21,A,016360,삼성증권,-1.572052401746725,8.606921029281278
2026-05-20,2026-05-21,A,404990,신한서부티엔디리츠,-2.9023746701846966,-0.2717391304347826
2026-05-20,2026-05-21,A,003240,태광산업,-2.5150905432595576,4.540763673890609
2026-05-20,2026-05-21,B,001200,유진투자증권,-4.990403071017274,5.454545454545454
2026-05-20,2026-05-21,A,007340,DN오토모티브,-3.257328990228013,-0.5611672278338945
2026-05-20,2026-05-21,B,025890,한국주강,-4.802831142568251,2.655337227827934
2026-05-20,2026-05-21,B,031430,신세계인터내셔날,-4.137931034482759,7.410071942446043
2026-05-20,2026-05-21,B,004980,성신양회,-2.771855010660981,1.9736842105263157
2026-05-20,2026-05-21,B,161890,한국콜마,-2.832244008714597,0.0
2026-05-20,2026-05-21,A,086280,현대글로비스,-1.6355140186915886,10.926365795724466
2026-05-20,2026-05-21,A,021050,서원,-1.3783597518952446,4.472396925227113
2026-05-20,2026-05-21,B,088790,진도,-1.6129032258064515,1.4571948998178506
2026-05-20,2026-05-21,B,025820,이구산업,-3.7433155080213902,4.444444444444445
2026-05-20,2026-05-21,B,010060,OCI홀딩스,-5.772495755517826,1.0810810810810811
2026-05-20,2026-05-21,B,000050,경방,-4.6078431372549025,1.8499486125385407
2026-05-20,2026-05-21,B,003460,유화증권,-3.75,3.2467532467532463
2026-05-20,2026-05-21,B,005490,POSCO홀딩스,-5.334846765039727,6.3549160671462825
2026-05-20,2026-05-21,B,139480,이마트,-5.448717948717949,5.988700564971752
2026-05-20,2026-05-21,A,403550,쏘카,-6.909361069836553,0.0
2026-05-20,2026-05-21,B,001720,신영증권,-2.5802752293577984,6.003531489111242
2026-05-20,2026-05-21,B,078930,GS,-2.119205298013245,2.029769959404601
2026-05-20,2026-05-21,B,214390,경보제약,-2.8052805280528053,2.7164685908319184
2026-05-20,2026-05-21,B,000150,두산,-1.4666666666666666,8.254397834912043
2026-05-20,2026-05-21,B,000680,LS네트웍스,-5.511811023622047,4.861111111111112
2026-05-20,2026-05-21,B,003550,LG,-2.089268755935423,19.30164888457808
2026-05-20,2026-05-21,A,072130,유엔젤,-0.8316008316008316,2.3060796645702304
2026-05-20,2026-05-21,B,033240,자화전자,-4.559915164369035,4.444444444444445
2026-05-20,2026-05-21,B,013870,지엠비코리아,-2.064220183486239,2.693208430913349
2026-05-20,2026-05-21,B,006220,제주은행,-2.841429880843263,1.7924528301886793
2026-05-20,2026-05-21,B,207940,삼성바이오로직스,-0.6686478454680534,4.338070306656694
2026-05-20,2026-05-21,A,020120,키다리스튜디오,-3.753351206434316,0.5571030640668524
2026-05-20,2026-05-21,B,103590,일진전기,-4.666666666666667,10.289710289710289
2026-05-20,2026-05-21,B,025860,남해화학,-3.5131744040150563,1.6905071521456438
2026-05-20,2026-05-21,A,021820,세원정공,-5.191873589164786,7.936507936507936
2026-05-20,2026-05-21,B,015760,한국전력,-5.747126436781609,6.775067750677506
2026-05-20,2026-05-21,B,452260,한화갤러리아,-4.635761589403973,5.555555555555555
2026-05-20,2026-05-21,A,462520,조선내화,-1.3249651324965133,0.4240282685512367
2026-05-20,2026-05-21,A,003300,한일홀딩스,-2.87221570926143,-0.9656004828002415
2026-05-20,2026-05-21,A,030200,KT,-0.7117437722419928,-0.17921146953405018
2026-05-20,2026-05-21,A,096770,SK이노베이션,-3.4280936454849495,2.857142857142857
2026-05-20,2026-05-21,B,103140,풍산,-2.5374855824682814,1.183431952662722
2026-05-20,2026-05-21,B,001045,CJ우,-2.804878048780488,1.2547051442910917
2026-05-20,2026-05-21,B,004430,송원산업,-2.6248941574936495,1.1304347826086958
2026-05-20,2026-05-21,B,009415,태영건설우,-8.521303258145362,30.0
2026-05-20,2026-05-21,B,008420,문배철강,-1.7094017094017095,-1.3043478260869565
2026-05-20,2026-05-21,A,000157,두산2우B,-3.2,4.75206611570248
2026-05-21,2026-05-22,A,008350,남선알미늄,-2.3353293413173652,4.843654199877376
2026-05-21,2026-05-22,A,259960,크래프톤,-2.824858757062147,5.038759689922481
2026-05-21,2026-05-22,A,00279K,아모레퍼시픽홀딩스3우C,0.0,1.9047619047619049
2026-05-21,2026-05-22,B,082640,동양생명,-1.0568031704095113,4.138851802403204
2026-05-21,2026-05-22,A,013700,까뮤이앤씨,0.0,3.4848484848484853
