asset,symbol,interval,entry_dt,entry_close,score,+1w,+2w,+4w,+8w
kr,375500,1w,2026-03-20,67400.0,95.0,-2.37,11.28,44.96,26.11
kr,375500,1w,2026-04-03,75000.0,95.0,26.0,30.27,32.0,
kr,377300,1w,2022-08-05,72800.0,75.0,-0.27,-5.49,-20.05,-32.55
kr,377300,1w,2022-11-04,40000.0,75.0,49.25,54.0,37.0,35.5
kr,377300,1w,2022-12-09,66100.0,75.0,-7.11,-15.73,-5.3,-0.61
kr,377300,1w,2023-01-06,62600.0,60.0,12.78,5.59,4.95,-1.76
kr,377300,1w,2024-01-12,56100.0,100.0,-7.31,-8.38,-14.88,-27.18
kr,377300,1w,2024-12-06,30350.0,100.0,10.21,-12.03,-10.71,-11.04
kr,377300,1w,2025-02-07,32050.0,85.0,-5.15,-0.78,-2.18,-6.4
kr,377300,1w,2025-05-30,37850.0,75.0,0.66,59.58,122.46,71.99
kr,377300,1w,2025-06-13,60400.0,100.0,31.79,39.4,31.79,5.63
kr,377300,1w,2025-07-25,65100.0,60.0,-6.61,-2.0,-3.53,-13.21
kr,377300,1w,2026-01-23,67800.0,100.0,-6.49,-4.28,-0.59,-5.16
kr,383220,1w,2022-11-04,153500.0,60.0,2.61,3.58,-1.95,-5.86
kr,383220,1w,2023-09-08,112600.0,70.0,3.91,-0.53,-4.53,-18.92
kr,383220,1w,2024-07-19,64000.0,75.0,-4.69,-13.75,-16.56,-7.97
kr,383220,1w,2024-09-27,69200.0,65.0,0.87,-8.38,-17.34,-26.3
kr,383220,1w,2025-05-23,75500.0,60.0,0.0,1.59,5.03,4.5
kr,383220,1w,2025-11-14,75200.0,75.0,1.33,-3.46,-2.53,-14.89
kr,383220,1w,2026-01-30,73100.0,65.0,-0.14,-4.1,-3.28,-11.08
kr,383220,1w,2026-05-08,83100.0,65.0,0.6,,,
kr,395400,1w,2022-12-09,5135.0,85.0,3.66,5.2,5.0,4.81
kr,395400,1w,2024-03-08,4175.0,80.0,-2.51,-1.2,0.36,0.12
kr,402340,1w,2024-02-02,59500.0,95.0,9.58,10.08,17.48,32.77
kr,402340,1w,2024-02-23,69300.0,60.0,0.87,8.23,15.44,9.81
kr,402340,1w,2024-03-22,80000.0,60.0,-1.25,-5.63,-4.87,2.88
kr,402340,1w,2024-06-07,87500.0,60.0,4.46,11.43,19.09,-13.26
kr,402340,1w,2024-09-27,85200.0,60.0,-7.75,-0.82,12.09,2.7
kr,402340,1w,2024-11-22,87500.0,60.0,-16.0,-9.26,-9.83,11.2
kr,402340,1w,2025-01-10,94800.0,60.0,2.64,5.38,0.63,-5.8
kr,402340,1w,2025-05-30,114800.0,85.0,12.63,20.91,53.57,33.28
kr,402340,1w,2025-07-11,174000.0,60.0,-7.76,-12.07,-19.94,-12.18
kr,402340,1w,2025-08-29,149000.0,60.0,2.55,32.42,31.07,81.88
kr,402340,1w,2025-09-12,197300.0,60.0,9.73,-1.01,25.19,41.41
kr,402340,1w,2025-10-03,238000.0,60.0,3.78,8.19,9.24,25.21
kr,402340,1w,2025-11-28,298000.0,60.0,1.34,3.36,12.25,49.5
kr,402340,1w,2025-12-26,334500.0,60.0,17.19,28.7,33.18,73.39
kr,402340,1w,2026-01-30,570000.0,60.0,-9.82,-2.11,13.16,-4.56
kr,402340,1w,2026-03-20,608000.0,60.0,-10.53,-20.56,12.17,92.6
kr,402340,1w,2026-04-10,568000.0,60.0,20.07,27.64,93.31,
kr,402340,1w,2026-05-01,841000.0,60.0,30.56,39.24,,
kr,439260,1w,2026-02-27,99500.0,65.0,3.12,2.11,-13.87,-4.22
kr,443060,1w,2024-11-08,150500.0,65.0,1.0,-4.65,-15.61,1.0
kr,443060,1w,2025-03-07,143900.0,65.0,-0.83,-0.83,2.57,6.32
kr,443060,1w,2025-08-29,213000.0,60.0,3.29,0.94,-4.46,13.15
kr,443060,1w,2026-04-24,253500.0,95.0,4.73,-5.13,,
kr,450080,1w,2024-06-07,124100.0,75.0,-9.59,-20.95,-21.11,-32.63
kr,450080,1w,2025-02-21,95900.0,95.0,-9.49,-21.79,-28.47,-46.09
kr,450080,1w,2025-05-30,45100.0,60.0,2.88,-3.55,0.0,15.96
kr,450080,1w,2025-10-17,65800.0,95.0,3.04,-4.26,-4.41,-5.32
kr,450080,1w,2026-01-23,61700.0,65.0,9.4,2.11,8.59,1.3
kr,450080,1w,2026-02-27,71900.0,70.0,-1.53,-11.68,2.09,15.3
kr,450080,1w,2026-03-27,73400.0,85.0,-6.68,0.27,12.94,
kr,450080,1w,2026-04-10,73600.0,70.0,0.14,12.64,8.83,
kr,450080,1w,2026-04-24,82900.0,85.0,-3.14,-3.38,,
kr,451800,1w,2025-02-21,3660.0,70.0,0.0,1.37,5.33,6.28
kr,451800,1w,2025-06-13,3910.0,60.0,-0.64,2.81,3.32,3.71
kr,451800,1w,2026-01-09,4305.0,60.0,0.7,1.28,9.52,18.23
kr,451800,1w,2026-04-24,6800.0,60.0,-12.21,-16.18,,
kr,454910,1w,2024-06-14,87600.0,75.0,-6.74,-8.79,20.66,-25.91
kr,454910,1w,2024-07-12,105700.0,85.0,-20.62,-31.22,-38.6,-39.83
kr,454910,1w,2025-01-03,65500.0,85.0,-2.6,-0.92,2.29,-3.66
kr,454910,1w,2025-06-27,66100.0,95.0,-5.6,-6.66,-7.26,-8.47
kr,454910,1w,2026-01-16,90400.0,70.0,26.22,26.22,10.73,-1.0
kr,454910,1w,2026-02-27,106500.0,70.0,-14.46,-15.96,-20.28,-11.64
kr,456040,1w,2024-04-26,95400.0,85.0,-1.99,-1.05,-0.63,8.28
kr,456040,1w,2025-01-17,69100.0,70.0,-0.43,-0.87,-11.14,-15.48
kr,456040,1w,2025-02-21,65400.0,70.0,-8.26,-7.95,-10.86,-13.91
kr,456040,1w,2026-01-16,72800.0,95.0,-1.65,-3.02,18.82,18.68
kr,456040,1w,2026-02-06,74800.0,60.0,15.64,13.9,11.36,28.48
kr,456040,1w,2026-03-20,97800.0,60.0,-4.09,-1.74,0.2,41.1
kr,456040,1w,2026-04-17,98000.0,60.0,48.47,53.06,40.82,
kr,457190,1w,2023-12-01,38780.0,85.0,-10.83,-10.78,-18.46,-8.92
kr,457190,1w,2024-01-26,35320.0,60.0,1.53,29.11,52.32,118.86
kr,457190,1w,2024-02-09,45600.0,75.0,2.85,17.98,64.91,36.4
kr,457190,1w,2024-03-01,65400.0,75.0,14.98,4.74,1.22,3.82
kr,457190,1w,2024-08-16,38150.0,75.0,18.87,39.19,25.82,29.36
kr,457190,1w,2025-02-14,43750.0,95.0,24.34,46.29,25.94,-4.91
kr,457190,1w,2025-08-08,49250.0,75.0,-1.32,-5.08,-10.25,-4.26
kr,457190,1w,2025-10-17,55000.0,65.0,8.55,0.73,-5.64,14.36
kr,457190,1w,2025-12-12,62900.0,95.0,-12.72,-9.7,-8.59,58.98
kr,457190,1w,2026-01-23,96600.0,100.0,10.14,3.52,1.55,-5.59
kr,457190,1w,2026-02-27,115200.0,60.0,-8.77,-19.36,-18.06,5.56
kr,457190,1w,2026-04-17,111500.0,60.0,9.06,8.97,-2.42,
kr,462870,1w,2025-06-13,56100.0,65.0,-8.73,-13.28,-20.05,-22.46
kr,475150,1w,2024-09-13,19040.0,65.0,-2.52,-5.15,-12.97,-22.95
kr,475150,1w,2025-02-14,14530.0,85.0,2.41,2.34,2.41,-2.13
kr,475150,1w,2025-04-25,17850.0,85.0,-8.07,-4.76,13.17,23.81
kr,475150,1w,2025-05-16,18250.0,70.0,10.68,6.85,24.66,24.93
kr,475150,1w,2025-06-13,22750.0,65.0,-2.86,8.35,0.22,6.59
kr,475150,1w,2025-06-27,24650.0,85.0,-1.42,-7.51,1.22,-12.78
kr,475150,1w,2025-07-25,24950.0,60.0,-6.21,-2.81,-13.83,-6.01
kr,475150,1w,2025-09-12,24600.0,60.0,-4.67,-9.15,-4.47,-22.64
kr,475150,1w,2026-02-13,28650.0,100.0,4.89,0.52,37.35,105.93
kr,475150,1w,2026-03-13,39350.0,100.0,52.22,33.16,49.94,29.86
kr,475150,1w,2026-04-03,68200.0,85.0,-13.49,-20.97,-14.96,
kr,483650,1w,2026-04-10,179000.0,65.0,10.5,34.64,18.44,
kr,483650,1w,2026-05-15,260000.0,75.0,,,,
kr,484870,1w,2026-01-09,171300.0,65.0,-4.26,-16.29,-32.17,-21.66
kr,484870,1w,2026-02-13,138600.0,65.0,1.01,-5.34,-7.43,-18.83
kr,489790,1w,2025-02-14,48300.0,65.0,-2.17,-0.72,30.02,13.87
kr,489790,1w,2025-03-14,62800.0,75.0,-14.49,-11.15,-12.42,-0.16
kr,489790,1w,2025-12-26,42750.0,65.0,7.72,14.62,26.55,42.69
kr,489790,1w,2026-01-16,54500.0,75.0,-0.73,13.39,12.48,40.73
kr,489790,1w,2026-01-30,61800.0,85.0,8.09,-0.81,38.19,30.26
kr,489790,1w,2026-02-27,85400.0,95.0,0.47,-10.19,-5.74,-4.22
kr,489790,1w,2026-03-20,87400.0,60.0,-7.89,-16.82,-9.27,-10.53
kr,499790,1w,2025-05-23,28350.0,85.0,6.88,14.11,24.34,53.44
kr,499790,1w,2025-06-20,35250.0,75.0,3.12,-0.43,23.4,30.78
kr,499790,1w,2025-07-11,42650.0,65.0,1.99,-5.04,11.96,30.6
kr,499790,1w,2025-08-08,47750.0,65.0,-3.46,-1.26,16.65,-2.62
kr,499790,1w,2025-11-21,53500.0,75.0,-14.3,-10.28,-19.63,-18.04
kr,499790,1w,2026-02-06,62000.0,75.0,4.19,-5.32,-25.89,-34.52
us,AAOI,1w,2020-07-24,13.62,75.0,4.33,16.01,-14.46,-24.45
us,AAOI,1w,2020-08-07,15.8,75.0,-15.95,-26.27,-33.42,-28.29
us,AAOI,1w,2021-01-08,10.19,65.0,5.89,2.75,15.11,-21.05
us,AAOI,1w,2021-06-25,8.82,60.0,-4.88,-9.07,-16.89,-24.94
us,AAOI,1w,2022-08-12,2.6,65.0,-3.08,-1.54,-3.85,6.92
us,AAOI,1w,2022-09-16,3.76,100.0,-24.2,-27.66,-27.13,-38.03
us,AAOI,1w,2023-06-09,3.21,85.0,51.09,35.2,123.99,242.99
us,AAOI,1w,2023-06-30,5.96,85.0,20.64,53.36,12.58,117.95
us,AAOI,1w,2023-08-04,11.01,95.0,12.53,16.26,26.61,-0.36
us,AAOI,1w,2023-09-29,10.97,60.0,-17.23,-31.18,-35.82,18.87
us,AAOI,1w,2023-11-03,9.47,60.0,-1.11,34.64,73.71,104.01
us,AAOI,1w,2023-11-17,12.75,60.0,2.27,29.02,70.39,36.55
us,AAOI,1w,2023-12-01,16.450001,75.0,20.12,32.07,17.45,-8.88
us,AAOI,1w,2024-02-02,18.83,60.0,6.37,13.33,-18.16,-26.39
us,AAOI,1w,2024-03-22,14.68,60.0,-5.59,-14.71,-17.44,-20.13
us,AAOI,1w,2024-05-17,11.725,60.0,6.95,-10.53,-14.03,-20.0
us,AAOI,1w,2024-07-12,9.38,60.0,3.14,-7.57,-17.48,25.91
us,AAOI,1w,2024-08-23,9.71,60.0,16.89,21.63,42.43,91.25
us,AAOI,1w,2024-09-13,14.61,60.0,-5.34,-5.99,22.25,90.01
us,AAOI,1w,2024-10-11,17.860001,60.0,3.98,-2.35,55.43,117.69
us,AAOI,1w,2024-11-08,27.76,85.0,-3.46,36.85,40.06,36.53
us,AAOI,1w,2024-11-22,37.990002,75.0,8.5,2.34,-0.45,-18.32
us,AAOI,1w,2025-03-14,22.110001,75.0,-7.6,-25.92,-48.98,-33.65
us,AAOI,1w,2025-04-25,12.56,60.0,19.11,16.8,42.36,86.7
us,AAOI,1w,2025-06-20,23.450001,75.0,11.81,22.22,22.09,-4.63
us,AAOI,1w,2025-11-28,26.780001,60.0,-0.71,19.72,38.8,33.38
us,AAOI,1w,2026-01-30,43.610001,65.0,1.58,1.95,93.14,125.2
us,AAOI,1w,2026-02-20,51.68,60.0,62.98,84.95,69.39,208.48
us,AAOI,1w,2026-03-27,98.209999,65.0,5.8,53.34,65.13,
us,AAOI,1w,2026-04-10,150.600006,85.0,5.86,7.68,-1.1,
us,AAOI,1w,2026-05-15,223.100006,60.0,,,,
us,AAPL,1w,2021-12-10,179.449997,60.0,-4.63,-1.77,-4.06,-3.93
us,AAPL,1w,2024-05-03,183.380005,60.0,-0.18,3.54,4.84,14.85
us,AAPL,1w,2024-06-14,212.490005,70.0,-2.35,-0.88,8.49,1.76
us,AAPL,1w,2025-04-11,198.149994,70.0,-0.59,5.62,0.19,2.91
us,AAPL,1w,2025-08-08,229.350006,60.0,0.98,-0.69,4.51,12.5
us,ABNB,1w,2021-06-04,150.729996,60.0,-1.52,1.19,-0.33,-4.46
us,ABNB,1w,2021-11-05,201.619995,65.0,2.44,-2.58,-17.29,-17.42
us,ABNB,1w,2022-08-05,117.110001,60.0,6.32,-2.01,-2.96,-10.31
us,ABNB,1w,2023-02-17,131.600006,85.0,-6.7,-4.46,-10.22,-12.88
us,ABNB,1w,2023-09-08,145.820007,60.0,-2.11,-9.34,-13.35,-15.9
us,ABNB,1w,2024-09-20,131.179993,60.0,-2.23,-1.01,4.02,1.01
us,ABNB,1w,2025-02-14,161.419998,85.0,-9.51,-13.97,-23.89,-29.04
us,ABNB,1w,2025-04-11,114.540001,60.0,-1.61,6.96,10.91,22.79
us,ACGL,1w,2022-10-28,56.68,85.0,0.32,0.16,3.62,11.82
us,ACGL,1w,2023-07-21,82.269997,60.0,-6.1,-6.75,-8.55,-3.97
us,ADBE,1w,2021-03-26,469.089996,60.0,3.04,7.45,9.97,4.05
us,ADBE,1w,2023-03-17,358.140015,70.0,4.7,7.6,5.93,-6.34
us,ADBE,1w,2023-05-26,415.390015,75.0,5.05,9.29,16.69,25.24
us,ADBE,1w,2023-06-16,495.179993,70.0,-2.11,-1.25,3.97,2.68
us,ADBE,1w,2024-06-14,525.309998,75.0,1.55,5.75,6.42,2.09
us,ADI,1w,2021-05-21,159.360001,60.0,3.29,3.9,1.78,0.68
us,ADI,1w,2022-03-18,163.449997,60.0,1.33,1.17,-4.25,-2.88
us,ADI,1w,2022-11-11,164.059998,60.0,-1.35,1.85,2.82,0.89
us,ADI,1w,2024-04-26,201.970001,60.0,-1.16,2.58,15.12,14.4
us,ADI,1w,2024-05-24,232.509995,70.0,0.85,0.97,-0.63,-0.55
us,ADI,1w,2025-02-21,238.910004,75.0,-3.7,-5.46,-14.44,-26.22
us,ADI,1w,2025-04-11,179.160004,70.0,-1.61,8.61,15.82,24.06
us,ADI,1w,2025-04-25,194.589996,60.0,2.06,6.64,8.16,17.35
us,ADI,1w,2025-11-28,265.339996,60.0,6.01,5.27,4.33,15.17
us,ADP,1w,2024-02-02,248.809998,60.0,0.47,1.67,0.35,0.37
us,ADP,1w,2026-03-06,226.240005,60.0,-7.83,-7.76,-9.83,-5.32
us,ADSK,1w,2022-03-18,213.300003,60.0,-0.54,-0.12,-7.77,-7.61
us,ADSK,1w,2022-05-27,211.380005,60.0,-1.42,-11.5,-8.94,-7.3
us,ADSK,1w,2022-11-11,228.800003,60.0,-8.06,-12.3,-15.07,-18.19
us,ADSK,1w,2023-12-01,224.929993,75.0,-0.41,7.72,8.25,12.51
us,ADSK,1w,2023-12-15,242.289993,70.0,0.19,0.49,0.06,10.07
us,ADSK,1w,2024-06-07,216.050003,70.0,4.55,12.15,14.73,7.09
us,ADSK,1w,2024-06-21,242.309998,60.0,2.12,2.29,0.06,2.44
us,ADSK,1w,2025-08-29,314.700012,60.0,3.71,1.38,2.6,-0.58
us,ADSK,1w,2026-02-27,245.869995,70.0,6.15,2.16,-6.52,-3.43
us,ADSK,1w,2026-04-17,242.020004,60.0,-1.89,0.96,-4.54,
us,AEP,1w,2022-03-04,96.330002,70.0,-0.82,-2.35,5.38,2.89
us,AEP,1w,2024-03-01,84.989998,60.0,-1.35,-3.39,1.31,0.32
us,AFRM,1w,2021-08-06,67.169998,75.0,-1.82,-3.59,38.53,75.45
us,AFRM,1w,2021-09-03,93.050003,75.0,32.94,24.97,26.65,74.64
us,AFRM,1w,2021-10-08,141.190002,85.0,3.92,9.93,16.32,-24.05
us,AFRM,1w,2023-06-09,17.389999,65.0,-4.14,-14.84,-21.51,-4.03
us,AFRM,1w,2023-08-25,17.790001,75.0,22.88,26.31,13.43,2.59
us,AFRM,1w,2023-12-01,37.669998,85.0,11.68,16.72,30.45,9.74
us,AFRM,1w,2023-12-22,49.060001,85.0,0.16,-12.33,-14.03,-22.26
us,AFRM,1w,2024-08-30,44.009998,95.0,-12.66,0.0,-6.48,-7.52
us,AFRM,1w,2024-10-11,47.080002,60.0,-5.4,-13.55,-1.27,52.68
us,AFRM,1w,2024-11-08,46.48,60.0,20.8,43.18,54.65,43.07
us,AFRM,1w,2025-02-07,75.220001,60.0,7.27,-8.87,-30.91,-52.47
us,AFRM,1w,2025-04-11,40.490002,65.0,3.98,21.24,14.62,45.52
us,AFRM,1w,2025-05-16,52.57,65.0,-6.22,-1.27,12.44,23.11
us,AFRM,1w,2025-08-29,88.459999,75.0,-1.25,-6.08,-14.05,-14.78
us,AFRM,1w,2025-09-19,92.18,60.0,-17.52,-18.82,-26.34,-23.51
us,AFRM,1w,2025-12-19,76.220001,60.0,-0.54,-2.87,-1.92,-34.65
us,AKAM,1w,2022-07-22,94.129997,60.0,2.22,2.28,3.09,-7.4
us,AKAM,1w,2022-11-11,93.349998,75.0,-2.57,-0.89,-4.64,-8.03
us,AKAM,1w,2023-08-11,104.339996,85.0,-3.3,-1.46,0.33,1.36
us,AKAM,1w,2024-08-09,101.510002,80.0,-0.99,0.32,-4.9,-0.03
us,AKAM,1w,2025-02-28,80.68,60.0,8.48,0.06,-0.78,-1.1
us,AKAM,1w,2025-11-07,83.739998,75.0,4.1,6.29,-0.3,1.62
us,AKAM,1w,2026-02-13,111.760002,75.0,-15.74,-11.96,-3.66,-18.26
us,AKAM,1w,2026-05-08,147.710007,85.0,9.09,,,
us,ALAB,1w,2024-09-20,50.509998,75.0,5.96,3.62,32.39,71.15
us,ALAB,1w,2024-10-11,66.690002,75.0,0.27,8.97,48.9,80.54
us,ALAB,1w,2024-11-08,99.300003,85.0,-12.94,3.0,21.25,41.92
us,ALAB,1w,2025-05-16,90.559998,60.0,4.48,0.18,-0.92,5.9
us,ALAB,1w,2025-07-25,122.230003,75.0,7.26,46.67,46.52,100.61
us,ALAB,1w,2025-09-12,229.5,60.0,6.84,-13.82,-10.15,-27.89
us,ALAB,1w,2026-01-16,182.0,60.0,-6.78,-17.24,-28.95,-33.9
us,ALAB,1w,2026-02-06,169.850006,60.0,-23.86,-23.65,-29.82,-31.03
us,ALAB,1w,2026-04-10,149.050003,60.0,16.77,42.8,34.04,
us,ALNY,1w,2020-06-19,150.710007,65.0,0.79,-0.56,5.08,-9.67
us,ALNY,1w,2021-01-15,166.360001,75.0,3.62,-9.55,-5.07,-14.52
us,ALNY,1w,2021-06-11,165.020004,60.0,7.19,6.28,7.1,18.31
us,ALNY,1w,2021-11-05,187.25,60.0,-8.75,-3.34,-8.49,-9.44
us,ALNY,1w,2021-12-17,194.570007,60.0,-0.11,-12.84,-23.68,-22.52
us,ALNY,1w,2022-02-04,145.419998,60.0,3.67,1.43,13.08,16.41
us,ALNY,1w,2022-08-05,218.580002,95.0,6.99,-1.19,-6.01,-8.43
us,ALNY,1w,2022-12-02,234.399994,60.0,-1.31,1.08,1.39,-1.29
us,ALNY,1w,2024-02-23,157.649994,70.0,-3.2,-4.97,-7.07,-8.4
us,ALNY,1w,2024-06-28,243.0,85.0,3.3,7.21,-3.36,12.2
us,ALNY,1w,2024-08-02,272.049988,60.0,-0.93,-1.4,-3.44,1.05
us,ALNY,1w,2025-01-24,278.76001,60.0,-2.67,-0.92,-10.11,1.64
us,ALNY,1w,2025-03-21,283.339996,75.0,-5.25,-16.8,-17.22,0.7
us,ALNY,1w,2025-05-16,285.309998,60.0,1.63,6.75,7.95,10.39
us,ALNY,1w,2025-08-01,401.799988,75.0,9.24,11.72,11.13,11.1
us,AMAT,1w,2021-03-26,128.639999,75.0,10.01,7.98,4.84,0.02
us,AMAT,1w,2021-11-05,153.289993,60.0,2.3,-2.13,-4.87,2.66
us,AMAT,1w,2022-01-14,167.0,60.0,-19.13,-20.69,-20.66,-25.96
us,AMAT,1w,2022-05-27,119.480003,60.0,-3.78,-14.73,-18.51,-14.91
us,AMAT,1w,2022-10-21,82.419998,60.0,8.86,11.26,27.03,27.07
us,AMAT,1w,2022-11-11,110.529999,60.0,-5.27,-4.26,-2.89,-5.66
us,AMAT,1w,2023-07-28,151.929993,60.0,-4.13,-8.62,-4.98,-10.37
us,AMAT,1w,2024-01-19,167.940002,60.0,-0.62,0.14,18.83,18.29
us,AMAT,1w,2024-02-09,185.839996,60.0,7.39,6.09,10.61,11.84
us,AMAT,1w,2025-01-17,192.050003,60.0,-2.76,-6.09,-11.9,-18.95
us,AMAT,1w,2025-04-11,144.940002,85.0,-5.16,4.56,7.36,15.04
us,AMAT,1w,2025-09-19,190.100006,75.0,7.27,14.43,18.35,18.89
us,AMAT,1w,2025-11-28,252.25,60.0,6.24,2.76,3.83,27.8
us,AMAT,1w,2026-01-09,301.179993,60.0,8.58,7.04,7.08,7.82
us,AMAT,1w,2026-02-13,354.910004,60.0,5.77,4.9,-3.77,12.56
us,AMAT,1w,2026-04-10,399.48999,60.0,-0.64,4.39,9.0,
us,AMAT,1w,2026-05-08,435.440002,60.0,0.27,,,
us,AMD,1w,2020-07-24,69.400002,65.0,11.57,22.26,20.76,7.97
us,AMD,1w,2021-07-02,94.699997,60.0,-4.01,-9.3,12.13,17.63
us,AMD,1w,2021-07-30,106.190002,85.0,3.69,4.11,4.91,-0.37
us,AMD,1w,2021-11-05,136.339996,60.0,8.47,13.99,5.63,5.54
us,AMD,1w,2022-02-04,123.599998,75.0,-8.43,-7.9,-12.29,-12.47
us,AMD,1w,2022-05-06,95.339996,75.0,-0.23,-1.93,11.5,-22.73
us,AMD,1w,2023-02-03,86.089996,60.0,-5.35,-8.82,-5.31,13.85
us,AMD,1w,2023-03-17,97.839996,60.0,0.11,0.17,-6.22,-2.64
us,AMD,1w,2023-05-19,105.82,60.0,20.04,11.38,13.48,9.56
us,AMD,1w,2023-11-03,112.25,60.0,5.65,7.46,8.14,31.32
us,AMD,1w,2024-01-19,174.229996,75.0,1.73,1.97,-0.21,9.66
us,AMD,1w,2024-03-01,202.639999,60.0,2.34,-5.71,-10.93,-22.33
us,AMD,1w,2025-06-20,128.240005,75.0,12.14,7.54,22.42,38.42
us,AMD,1w,2025-10-10,214.899994,75.0,8.46,17.69,8.67,1.43
us,AMD,1w,2026-01-16,231.830002,60.0,12.01,2.11,-10.57,-16.58
us,AMD,1w,2026-04-17,278.390015,60.0,24.94,29.51,60.03,
us,AMD,1w,2026-05-08,455.190002,75.0,-2.13,,,
us,AMGN,1w,2020-08-28,253.119995,60.0,-1.86,-3.92,-3.67,-10.26
us,AMGN,1w,2021-03-19,245.940002,60.0,2.81,1.31,3.97,2.21
us,AMGN,1w,2024-05-03,311.290009,75.0,-0.37,0.38,-1.75,0.37
us,AMGN,1w,2025-11-07,320.200012,70.0,5.17,5.42,3.03,2.32
us,AMGN,1w,2026-02-06,384.320007,60.0,-3.94,-2.49,-3.85,-9.47
us,AMKR,1w,2020-07-31,13.6,65.0,-4.26,-1.03,-6.84,-19.78
us,AMKR,1w,2021-02-12,24.209999,90.0,-2.23,-1.32,-6.61,3.47
us,AMKR,1w,2021-08-06,27.450001,60.0,-4.26,-9.4,3.53,-8.56
us,AMKR,1w,2021-08-27,27.620001,60.0,2.9,0.54,-2.1,-19.33
us,AMKR,1w,2022-02-18,23.459999,65.0,-0.26,-10.02,0.34,-19.78
us,AMKR,1w,2022-08-05,22.65,60.0,0.4,-3.22,-15.32,-24.72
us,AMKR,1w,2022-11-11,25.24,60.0,12.36,8.16,2.46,8.52
us,AMKR,1w,2023-01-06,27.389999,60.0,13.29,5.99,10.44,-2.88
us,AMKR,1w,2023-06-30,29.75,75.0,-6.05,-1.85,-0.44,-11.29
us,AMKR,1w,2023-11-03,23.83,65.0,0.38,11.16,19.43,39.61
us,AMKR,1w,2023-11-17,26.49,60.0,4.49,7.44,26.09,13.7
us,AMKR,1w,2023-12-15,33.400002,75.0,0.63,-0.39,-9.82,-6.59
us,AMKR,1w,2024-06-21,38.360001,75.0,4.33,4.43,3.68,-15.12
us,AMKR,1w,2024-08-09,31.75,60.0,2.55,5.1,-10.2,-3.94
us,AMKR,1w,2025-04-11,16.540001,65.0,-3.45,6.11,9.79,16.44
us,AMKR,1w,2025-09-19,28.309999,75.0,2.54,3.78,10.53,11.9
us,AMKR,1w,2025-11-07,34.779999,70.0,-8.91,-7.85,24.3,23.4
us,AMKR,1w,2025-11-28,36.389999,60.0,18.8,21.76,11.54,36.6
us,AMKR,1w,2026-01-09,52.290001,85.0,-8.2,-4.93,-5.6,-20.42
us,AMKR,1w,2026-04-10,57.959999,60.0,16.24,34.75,32.18,
us,AMZN,1w,2022-02-04,157.639496,70.0,-2.76,-3.2,-7.61,3.76
us,AMZN,1w,2025-04-11,184.869995,80.0,-6.63,2.23,4.43,15.52
us,AMZN,1w,2025-10-31,244.220001,60.0,0.08,-3.9,-4.5,-4.79
us,AMZN,1w,2026-04-10,238.380005,60.0,5.11,10.74,14.39,
us,APP,1w,2021-10-08,86.339996,65.0,6.37,9.16,14.05,8.33
us,APP,1w,2021-11-12,112.360001,75.0,-11.21,-19.27,-19.3,-28.4
us,APP,1w,2022-03-18,54.450001,65.0,-1.85,-2.17,-10.08,-27.53
us,APP,1w,2022-05-13,39.459999,75.0,1.44,2.1,-8.49,-5.25
us,APP,1w,2022-06-24,39.630001,75.0,-11.73,-5.65,-8.76,-32.05
us,APP,1w,2022-11-11,16.940001,65.0,-17.65,-17.24,-38.84,-42.62
us,APP,1w,2023-02-10,15.29,65.0,-1.96,-7.06,-19.49,2.81
us,APP,1w,2023-05-12,21.51,85.0,16.78,11.81,5.35,20.83
us,APP,1w,2023-08-11,38.889999,85.0,-1.7,2.24,8.31,3.83
us,APP,1w,2023-11-10,43.790001,75.0,-10.71,-9.82,-14.68,-12.97
us,APP,1w,2024-01-26,44.299999,60.0,3.52,4.63,29.55,60.79
us,APP,1w,2024-02-16,59.869999,85.0,-4.14,3.99,5.45,26.22
us,APP,1w,2024-03-01,62.259998,80.0,1.86,1.4,11.18,18.57
us,APP,1w,2024-03-22,71.230003,60.0,-2.82,5.0,-6.22,15.81
us,APP,1w,2024-04-26,73.82,60.0,1.69,17.08,11.28,6.45
us,APP,1w,2024-05-10,86.43,75.0,-4.56,-4.95,-5.23,0.43
us,APP,1w,2024-08-09,77.379997,75.0,11.59,16.57,9.29,80.49
us,APP,1w,2024-09-13,112.580002,75.0,12.0,13.47,30.57,157.6
us,APP,1w,2024-10-25,161.630005,60.0,1.18,79.43,106.22,110.97
us,APP,1w,2024-11-08,290.01001,85.0,0.37,14.93,38.44,20.91
us,APP,1w,2024-11-22,333.309998,60.0,1.03,20.46,2.3,2.71
us,APP,1w,2024-12-06,401.5,60.0,-19.19,-15.07,-12.67,-7.95
us,APP,1w,2025-02-14,510.130005,75.0,-18.59,-36.15,-42.59,-51.0
us,APP,1w,2025-03-14,292.890015,70.0,7.22,-7.0,-14.66,12.17
us,APP,1w,2025-04-11,249.949997,65.0,-4.69,10.75,31.44,67.19
us,APP,1w,2025-04-25,276.829987,60.0,11.11,18.68,27.98,17.29
us,APP,1w,2025-05-30,393.0,60.0,6.33,-7.25,-15.07,-7.34
us,APP,1w,2025-08-08,455.980011,75.0,-3.79,-3.14,7.51,49.73
us,APP,1w,2025-09-12,582.0,75.0,11.61,15.1,-2.08,6.52
