asset,symbol,entry_dt,entry_close,ret_1w,ret_4w,ret_8w,ret_13w,ret_26w,ret_52w
crypto,STXUSDT,2026-05-04,0.2685,-0.015270018621973858,,,,,
crypto,SUSHIUSDT,2023-10-23,0.6353,0.5501337950574532,0.8706123091452855,0.899102786085314,0.717928537698725,0.6190776011333228,0.10719345191248242
crypto,SUSHIUSDT,2025-07-14,0.9926,-0.05782792665726377,-0.16411444690711263,-0.1797300020149103,-0.4615152125730405,-0.6699576868829338,
crypto,THETAUSDT,2023-10-23,0.6852,0.15732632807939284,0.43009340338587276,0.8501167542323409,0.48467600700525404,2.290863981319323,0.7073847051955631
crypto,THETAUSDT,2025-07-21,0.9317,-0.1975957926371149,-0.09702694000214651,-0.13824192336589036,-0.39519158527422993,-0.7075238810776001,
crypto,THETAUSDT,2025-08-18,0.8413,-0.07298228931415662,-0.04564364673719257,-0.33234280280518247,-0.577915131344348,-0.7710685843337692,
crypto,TLMUSDT,2025-08-18,0.004979,-0.10865635669813212,-0.047599919662582924,-0.24743924482827873,-0.49487848965655756,-0.6720224944768025,
crypto,TLMUSDT,2026-05-04,0.002058,-0.011661807580174988,,,,,
crypto,TONUSDT,2026-05-04,2.4831,-0.05638113648262244,,,,,
crypto,UNIUSDT,2023-07-24,6.4161,-0.07248951855488539,-0.27042907685354034,-0.3402534249777903,-0.3522700706036378,-0.0742039556740075,0.17407771075887224
crypto,UNIUSDT,2023-08-07,6.081,-0.19454037164939986,-0.3066929781285973,-0.28728827495477727,-0.10866633777339252,0.09866798223976314,-0.029107054760730167
crypto,UNIUSDT,2023-10-30,4.7737,0.13542954102687643,0.269036596350839,0.5137524352179652,0.25200578167878174,0.5884952971489621,0.4753754948991349
crypto,UNIUSDT,2023-11-20,6.1759,-0.01909033501190116,0.10843763661976391,0.03159053741155127,0.8054210722323871,0.8104405835586717,0.7655726290904967
crypto,VETUSDT,2025-08-04,0.025173,-0.01573114050768687,-0.06514916775910706,-0.09101020935128912,-0.3198665236562984,-0.6824375322766456,
crypto,WLDUSDT,2025-07-21,1.2166,-0.19981916817359846,-0.20146309386815708,0.20491533782673033,-0.2211080059181324,-0.6366102252178201,
crypto,WOOUSDT,2025-08-18,0.07499,-0.0952126950260036,0.05080677423656477,-0.4325910121349513,-0.6467529003867183,-0.7669022536338179,
crypto,XLMUSDT,2023-06-26,0.10733,-0.07789061772104722,0.45700177024131183,0.1254076213547004,0.06428771079847206,0.20301872728966752,-0.1505636821019286
crypto,XTZUSDT,2023-10-23,0.745,0.08590604026845639,0.13020134228187907,0.31677852348993296,0.3127516778523489,0.33422818791946307,-0.14335570469798664
crypto,XTZUSDT,2023-12-04,0.965,-0.05595854922279786,-0.09533678756476682,-0.007253886010362698,0.4746113989637306,-0.11917098445595853,0.8184455958549222
crypto,XTZUSDT,2025-07-14,1.0697,-0.1562120220622606,-0.19949518556604662,-0.2811068523885202,-0.4430214078713659,-0.45629615780125277,
crypto,YGGUSDT,2025-09-08,0.2312,-0.23096885813148782,-0.42993079584775085,-0.49221453287197225,-0.7042387543252595,-0.8246539792387544,
crypto,ZILUSDT,2024-11-11,0.01874,0.32230522945570983,0.47385272145144075,0.11846318036286019,-0.22305229455709707,-0.30202774813233724,-0.6387406616862327
crypto,ZILUSDT,2025-08-18,0.01188,-0.056397306397306446,-0.014309764309764272,-0.32659932659932656,-0.505976430976431,-0.6582491582491583,
crypto,ZRXUSDT,2025-08-04,0.2635,-0.036053130929791344,0.04516129032258043,-0.0497153700189753,-0.2011385199240987,-0.5924098671726756,
crypto,ZRXUSDT,2026-05-04,0.126,-0.0031746031746032743,,,,,
kr,000080,2023-11-17,23250.0,-0.017204301075268824,-0.006451612903225823,-0.062365591397849474,-0.09462365591397848,-0.13118279569892477,-0.1118279569892473
kr,000080,2024-07-19,20450.0,-0.009779951100244544,0.06112469437652801,-0.0024449877750610804,-0.022004889975550168,-0.07090464547677267,0.0488997555012225
kr,000120,2023-08-11,83000.0,-0.02289156626506028,-0.02289156626506028,-0.001204819277108471,-0.04096385542168679,0.6759036144578314,0.1879518072289157
kr,000120,2023-09-01,82300.0,-0.014580801944106936,-0.018226002430133614,-0.09599027946537064,0.3827460510328069,0.511543134872418,0.14580801944106936
kr,000120,2023-11-17,87400.0,0.09610983981693355,0.3524027459954233,0.5045766590389016,0.5938215102974829,0.29290617848970246,-0.10869565217391308
kr,000120,2025-06-20,90700.0,-0.03528114663726567,0.01764057331863289,-0.08379272326350606,-0.06945975744211685,0.05292171995589867,
kr,000120,2025-11-14,94500.0,0.0,0.00846560846560851,-0.010582010582010581,0.48571428571428577,0.02857142857142847,
kr,000120,2025-12-05,97500.0,-0.022564102564102573,-0.02564102564102566,0.06461538461538452,0.22461538461538466,,
kr,000155,2023-05-26,56000.0,0.02499999999999991,-0.03035714285714286,-0.09642857142857142,0.0035714285714285587,-0.06785714285714284,0.3999999999999999
kr,000155,2023-08-25,56200.0,0.014234875444839812,0.27402135231316715,-0.14946619217081847,-0.07117437722419928,-0.042704626334519546,0.4466192170818506
kr,000210,2023-11-03,45500.0,0.04065934065934074,0.05934065934065935,0.12967032967032965,0.279120879120879,0.22197802197802208,-0.11758241758241761
kr,000210,2025-05-16,40450.0,0.02966625463535233,0.09517923362175518,0.27317676143386893,-0.0395550061804697,0.030902348578492056,0.6563658838071693
kr,000240,2023-08-18,12400.0,-0.16048387096774197,-0.0854838709677419,-0.10967741935483866,0.07499999999999996,0.41774193548387095,0.3564516129032258
kr,000370,2025-05-16,4250.0,0.016470588235294015,0.29647058823529404,0.7670588235294118,0.35529411764705876,0.3364705882352941,0.5011764705882353
kr,000500,2023-06-16,19219.0,-0.03137520162339347,0.04230188875591856,0.17909360528643536,0.012435610593683366,0.2305530984962798,1.5079348561319526
kr,000670,2024-02-23,48717.0,-0.025145226512305774,-0.06576759652687969,-0.2611408748486155,-0.2601761192191637,-0.3733193751667796,-0.17326600570642692
kr,000670,2024-10-11,36749.0,-0.04742986203706223,0.15129663392201143,0.15001768755612388,0.05096737326185741,-0.027129989931698795,0.2151078940923563
kr,000720,2023-05-19,39750.0,-0.017610062893081757,-0.028930817610062887,-0.05660377358490565,-0.12704402515723268,-0.07672955974842766,-0.1383647798742138
kr,000720,2024-01-12,34550.0,-0.04486251808972508,-0.01736613603473225,-0.013024602026049159,-0.05354558610709115,-0.07525325615050649,-0.22865412445730826
kr,000720,2024-06-07,33050.0,-0.013615733736762503,-0.03479576399394857,-0.01966717095310133,-0.08774583963691374,-0.2223903177004538,1.0574886535552195
kr,000990,2025-02-07,38900.0,0.09254498714652959,0.06940874035989708,0.06683804627249357,-0.020565552699228773,0.17994858611825193,1.6478149100257071
kr,001430,2024-12-13,20300.0,-0.015270935960591148,-0.0640394088669951,-0.0704433497536946,-0.012315270935960632,0.12561576354679804,1.2044334975369457
kr,001440,2024-04-05,12790.0,0.04222048475371376,0.022673964034401806,0.3064894448788116,0.12822517591868654,0.0383111806098515,-0.12353401094605165
kr,001740,2025-06-13,4325.0,0.012716763005780285,0.10520231213872822,0.040462427745664664,0.03815028901734108,0.09595375722543342,
kr,001740,2025-12-12,4740.0,-0.022151898734177222,-0.08755274261603374,0.07172995780590719,0.1181434599156117,,
kr,002020,2023-12-15,17770.0,-0.011254924029262758,-0.056274620146314014,0.011817670230725996,-0.06865503657850314,-0.07878446820483964,-0.1980866629150253
kr,002020,2024-02-02,18690.0,-0.03798822899946497,-0.08239700374531833,-0.0914927768860353,-0.12734082397003743,-0.1637239165329053,-0.24772605671482073
kr,002020,2024-03-22,17700.0,-0.04067796610169494,-0.10395480225988696,-0.07118644067796609,-0.09265536723163836,-0.16779661016949154,0.4576271186440677
kr,002350,2025-05-23,6140.0,0.09283387622149841,0.02931596091205213,0.014657980456026065,-0.05211726384364823,0.18729641693811083,
kr,002380,2023-09-08,224500.0,0.10244988864142535,0.09354120267260568,0.07126948775055686,-0.03340757238307346,0.2984409799554566,0.3296213808463251
kr,002790,2023-12-15,28700.0,-0.0034843205574912606,-0.0714285714285714,0.03135888501742157,-0.09581881533101044,0.23170731707317072,-0.21602787456445993
kr,002790,2024-04-26,31450.0,0.055643879173290944,0.10651828298887112,0.08585055643879169,-0.007949125596184436,-0.2909379968203497,-0.3052464228934817
kr,002790,2025-05-09,23550.0,-0.03609341825902335,0.18895966029723987,0.31847133757961776,0.23142250530785557,0.1295116772823779,0.1571125265392781
kr,003030,2026-02-20,153100.0,-0.07250163291966039,0.3128674069235793,0.4075767472240366,,,
kr,003030,2026-03-13,151000.0,0.33112582781456945,0.5364238410596027,0.35761589403973515,,,
kr,003090,2023-09-29,15640.0,0.09846547314578014,-0.04475703324808189,0.0613810741687979,0.32033248081841426,0.2915601023017902,0.5313299232736572
kr,003240,2024-01-26,689000.0,0.3178519593613933,0.17997097242380256,0.044992743105950694,-0.05660377358490565,-0.10014513788098689,-0.07692307692307687
kr,003470,2023-05-19,2805.0,-0.007130124777183555,-0.021390374331550777,-0.02317290552584672,-0.09269162210338677,-0.09269162210338677,0.0
kr,003470,2023-12-08,2680.0,-0.027985074626865725,-0.08022388059701491,0.011194029850746245,-0.011194029850746245,0.020522388059701413,0.005597014925373234
kr,003530,2023-11-10,2710.0,-0.011070110701106972,0.16789667896678973,0.17158671586715868,0.42435424354243545,0.21955719557195574,0.30996309963099633
kr,003540,2023-05-19,13260.0,0.003016591251885359,0.03619909502262453,0.018099547511312153,0.06561085972850678,0.07843137254901955,0.19683257918552033
kr,003540,2023-07-14,13500.0,0.0007407407407407085,0.03629629629629627,0.05629629629629629,0.09333333333333327,0.0437037037037038,0.26888888888888896
kr,003620,2023-12-15,9121.0,-0.007126411577677905,-0.05755947812739837,-0.03168512224536779,-0.07981580966999235,-0.34743997368709567,-0.5258195373314329
kr,003620,2024-01-05,8725.0,-0.014785100286532904,-0.008595988538681931,0.01100286532951289,-0.2749570200573066,-0.3497994269340974,-0.5289398280802292
kr,003620,2024-08-30,6541.0,-0.09004739336492895,-0.1327014218009479,-0.20791927839779856,-0.3160067268001835,-0.27014218009478674,-0.49090353157009636
kr,003620,2025-10-24,3630.0,0.05096418732782371,-0.1074380165289256,-0.012396694214875992,-0.02892561983471076,0.1515151515151516,
kr,003620,2026-01-16,3500.0,0.0071428571428571175,0.15428571428571436,0.0257142857142858,0.24571428571428577,,
kr,003620,2026-04-17,4360.0,-0.041284403669724745,-0.05733944954128445,,,,
kr,003670,2025-07-04,131200.0,0.05945121951219523,0.04496951219512191,0.0769817073170731,0.11661585365853666,0.3483231707317074,
kr,003670,2025-07-18,156900.0,-0.052899936265137004,0.040152963671128195,-0.1491395793499044,0.23326959847036322,0.20267686424474185,
kr,003850,2023-08-11,9120.0,-0.02412280701754388,0.07127192982456143,0.1293859649122806,0.07894736842105265,0.32785087719298245,0.1831140350877194
kr,003850,2023-09-08,9770.0,0.04912998976458538,0.054247697031729825,-0.06857727737973385,0.022517911975435068,0.30399181166837264,0.03172978505629476
kr,003850,2025-08-29,8350.0,0.028742514970059974,0.008383233532934131,0.021556886227544814,0.07065868263473063,0.19161676646706582,
kr,003850,2025-10-31,8830.0,-0.02491506228765572,0.01245753114382775,0.021517553793884536,0.047565118912797244,0.1257078142695356,
kr,003850,2025-11-28,8940.0,0.010067114093959662,0.008948545861297452,0.027964205816554788,0.11297539149888136,,
kr,004000,2024-07-19,47750.0,-0.01884816753926699,-0.0732984293193717,-0.012565445026177957,-0.013612565445026203,-0.17801047120418845,-0.09947643979057597
kr,004000,2024-08-23,48250.0,0.00932642487046631,-0.09740932642487043,-0.023834196891191706,-0.24041450777202078,-0.11813471502590678,-0.1585492227979275
kr,004000,2024-10-11,48250.0,-0.023834196891191706,-0.16373056994818658,-0.26943005181347146,-0.16683937823834194,-0.350259067357513,-0.04352331606217619
kr,004000,2025-07-18,43000.0,-0.015116279069767424,-0.03488372093023251,0.06395348837209291,0.09302325581395343,0.03953488372093017,
kr,004020,2023-07-28,35850.0,-0.001394700139469962,-0.02789400278940024,0.10599721059972111,-0.13528591352859132,-0.0683403068340307,-0.24128312412831243
kr,004490,2023-09-01,60100.0,0.019966722129783676,-0.016638935108153063,-0.14808652246256238,-0.08153078202995012,0.32445923460898496,0.6888519134775375
kr,004490,2025-10-10,63800.0,0.020376175548589393,-0.08620689655172409,0.0642633228840126,-0.029780564263322873,-0.051724137931034475,
kr,004490,2025-12-19,66400.0,-0.025602409638554202,-0.04216867469879515,0.0075301204819278045,-0.0768072289156626,,
kr,004490,2026-01-16,63600.0,0.009433962264151052,0.05188679245283012,-0.047169811320754707,-0.03459119496855345,,
kr,004490,2026-02-20,69200.0,-0.00433526011560692,-0.11416184971098264,-0.11271676300578037,,,
kr,004800,2023-11-17,50919.0,0.021170879239576612,0.02268308489954629,-0.06960073842769887,-0.060507865433335306,-0.062020071093305096,-0.04161511420098585
kr,004990,2023-12-08,27950.0,0.003577817531305927,-0.10375670840787121,0.13059033989266555,0.06797853309481217,-0.09123434704830058,-0.2701252236135957
kr,004990,2025-04-18,21150.0,0.061465721040189214,0.1229314420803782,0.3806146572104019,0.46808510638297873,0.34751773049645385,0.36879432624113484
kr,005070,2025-08-15,51000.0,-0.07647058823529407,-0.18137254901960786,-0.21764705882352942,0.031372549019607954,0.03333333333333344,
kr,005070,2026-01-30,51000.0,-0.027450980392156876,0.1450980392156862,0.013725490196078383,0.15490196078431362,,
kr,005070,2026-02-13,52700.0,0.030360531309297834,-0.08918406072106266,0.0436432637571158,0.14800759013282727,,
kr,005090,2023-11-03,27300.0,-0.0146520146520146,0.0641025641025641,0.0,-0.1135531135531136,-0.08608058608058611,-0.02930402930402931
kr,005090,2024-05-24,27250.0,-0.025688073394495414,-0.031192660550458662,-0.06972477064220184,0.04220183486238538,-0.044036697247706424,-0.12660550458715591
kr,005440,2023-11-24,3815.0,-0.007863695937090465,-0.002621231979030192,-0.09305373525557015,0.15858453473132372,0.19003931847968536,0.25557011795543905
kr,005490,2025-07-04,316500.0,0.014218009478673022,-0.08214849921011058,-0.09794628751974721,-0.13744075829383884,-0.0600315955766193,
kr,005690,2024-03-22,6550.0,-0.04580152671755722,-0.15267175572519087,-0.1511450381679389,-0.1297709923664122,-0.15725190839694658,0.7450381679389313
kr,005690,2024-04-26,5750.0,0.01043478260869568,-0.022608695652173938,-0.008695652173912993,-0.07826086956521738,-0.14695652173913043,0.7530434782608695
kr,005690,2024-08-16,7040.0,-0.04403409090909094,-0.24715909090909094,-0.2670454545454546,-0.33025568181818177,0.5625,0.6576704545454546
kr,005690,2024-12-13,7210.0,0.1442441054091539,0.23994452149791945,0.23300970873786397,0.7142857142857142,0.5423023578363384,1.2565880721220526
kr,005880,2023-12-01,2020.0,0.014851485148514865,0.06683168316831689,0.05940594059405946,0.017326732673267342,0.23267326732673266,-0.1193069306930693
kr,005880,2025-06-13,1796.0,-0.0695991091314031,0.0523385300668151,0.0016703786191536452,0.026726057906458767,0.05623608017817361,
kr,005880,2025-07-11,1890.0,-0.0031746031746031633,-0.04814814814814816,-0.08518518518518514,-0.12010582010582016,-0.06878306878306883,
kr,005880,2025-12-05,1953.0,-0.028673835125448077,-0.10547875064004097,0.0,0.16487455197132617,,
kr,005880,2026-01-16,1824.0,0.028508771929824483,0.1869517543859649,0.20614035087719307,0.5076754385964912,,
kr,005930,2025-05-09,54800.0,0.03649635036496357,0.07846715328467146,0.1551094890510949,0.3102189781021898,0.7864963503649636,3.822080291970803
kr,005930,2025-06-20,59500.0,0.02184873949579824,0.12773109243697478,0.20336134453781507,0.33949579831932764,0.7865546218487396,
kr,005935,2025-05-09,45800.0,0.01965065502183405,0.058951965065502154,0.1506550218340612,0.27510917030567694,0.6441048034934498,2.989082969432314
kr,005940,2023-05-19,9440.0,0.025423728813559254,0.029661016949152463,0.03072033898305082,0.08792372881355925,0.10169491525423724,0.36970338983050843
kr,006040,2024-01-19,33008.0,-0.037203102278235534,0.01102762966553561,0.07161900145419287,-0.0027569074163839025,-0.060621667474551666,0.0664081434803685
kr,006110,2025-08-15,28250.0,-0.18230088495575225,-0.18584070796460173,-0.2948672566371682,-0.15221238938053094,0.051327433628318486,
kr,006110,2025-11-14,23950.0,-0.06471816283924847,0.0751565762004176,-0.035490605427975,0.24008350730688943,2.3110647181628394,
kr,006110,2025-11-28,23850.0,0.016771488469601747,0.04612159329140453,0.07756813417190767,0.3060796645702306,,
kr,006110,2026-01-16,23250.0,0.10537634408602159,0.2774193548387096,0.45591397849462356,1.2795698924731185,,
kr,006280,2023-05-26,126900.0,0.0023640661938533203,-0.13869188337273441,-0.09535066981875495,-0.0843183609141056,-0.07407407407407407,-0.11899133175728915
kr,006280,2023-11-17,116600.0,0.007718696397941649,0.03859348198970847,-0.018010291595197292,-0.006861063464837058,0.014579759862778818,0.18867924528301883
kr,006280,2023-12-08,121300.0,-0.0016488046166529546,-0.03874690849134377,-0.07584501236603458,0.0206100577081616,-0.01154163231657046,0.23413025556471556
kr,006280,2024-02-09,115100.0,0.006081668114682914,0.07558644656820146,-0.010425716768027837,-0.004344048653344923,0.3023457862728063,0.17463075586446575
kr,006280,2024-03-22,124400.0,-0.024919614147909996,-0.12299035369774924,-0.049035369774919624,-0.08038585209003213,0.3215434083601285,0.06109324758842449
kr,006280,2024-07-05,118000.0,0.07288135593220346,0.20338983050847448,0.4483050847457628,0.278813559322034,0.43559322033898296,0.1135593220338984
kr,006340,2023-12-08,1140.0,-0.013157894736842146,0.023684210526315752,0.09649122807017552,0.09912280701754383,1.9780701754385963,1.1228070175438596
kr,006360,2023-11-24,16670.0,-0.029994001199760034,-0.07138572285542888,-0.14517096580683864,-0.0659868026394721,-0.09058188362327535,0.10977804439112182
kr,006360,2024-03-01,15950.0,-0.031347962382445194,-0.06269592476489028,-0.050156739811912265,-0.06018808777429463,0.28526645768025083,0.1015673981191223
kr,006360,2024-05-03,16080.0,-0.011815920398009938,-0.06778606965174128,-0.06529850746268662,0.18470149253731338,0.10820895522388052,0.1032338308457712
kr,006360,2024-05-17,15570.0,-0.02633269107257552,-0.06486833654463708,0.030828516377649384,0.23956326268465,0.13615928066795124,0.23314065510597293
kr,006360,2024-07-19,17900.0,0.07318435754189934,0.07821229050279332,0.07094972067039107,0.036871508379888285,-0.05251396648044693,0.15083798882681565
kr,006400,2024-03-22,462593.0,-0.003175577667625773,-0.15132308530392813,-0.08783098749872997,-0.17672122146249514,-0.20317644235861765,-0.575661542651964
kr,006400,2025-08-01,190000.0,0.1473684210526316,0.08947368421052637,0.06578947368421062,0.6947368421052631,1.0526315789473686,
kr,006650,2025-03-07,104500.0,-0.05358851674641152,-0.14928229665071768,-0.19617224880382778,-0.1990430622009569,0.16937799043062207,0.184688995215311
kr,006650,2025-07-11,104200.0,-0.03454894433781186,-0.05854126679462568,0.1727447216890594,0.03454894433781197,0.23896353166986573,
kr,006650,2025-08-01,99300.0,-0.012084592145015116,0.22860020140986914,0.1651560926485398,0.3202416918429003,0.5740181268882176,
kr,006650,2025-08-22,103100.0,0.18331716779825413,0.10572259941804063,0.19786614936954416,0.36857419980601347,0.6382153249272551,
kr,007700,2024-02-02,19680.0,-0.055894308943089444,-0.1559959349593496,-0.23831300813008127,-0.22154471544715448,-0.2809959349593496,-0.39634146341463417
kr,007700,2024-06-07,15900.0,-0.03584905660377358,-0.04528301886792452,-0.11006289308176098,-0.16981132075471694,-0.22264150943396221,0.037735849056603765
kr,007700,2025-05-09,12570.0,0.01829753381066035,0.31264916467780424,0.588703261734288,0.4550517104216387,0.4240254574383453,0.6308671439936357
kr,007810,2023-09-01,17160.0,-0.07400932400932403,-0.14219114219114215,-0.18298368298368295,-0.022727272727272707,0.10139860139860146,-0.34615384615384615
kr,007810,2023-12-15,19910.0,0.02963335007533896,-0.05926670015067803,-0.1461577096936213,-0.08387744851833245,-0.22651933701657456,-0.5419387242591662
kr,007810,2025-02-14,13060.0,-0.016845329249617125,-0.08652373660030632,-0.24808575803981625,-0.21745788667687593,-0.06278713629402755,3.4716692189892804
kr,008770,2025-04-04,40500.0,-0.0444444444444444,0.08395061728395059,0.22469135802469142,0.25185185185185177,0.22962962962962963,0.06419753086419755
kr,008770,2025-05-02,43900.0,-0.01025056947608205,0.1298405466970387,0.17312072892938501,0.04328018223234631,0.1093394077448746,0.49202733485193617
kr,008930,2023-08-11,39100.0,-0.11636828644501274,-0.14961636828644498,-0.11508951406649615,-0.1265984654731458,0.06265984654731449,-0.19565217391304346
kr,008930,2023-11-10,34150.0,0.051244509516837455,0.0834553440702781,0.09516837481698381,0.21669106881405553,-0.002928257686676372,0.08638360175695459
kr,008930,2025-05-09,29550.0,0.23350253807106602,0.25380710659898487,0.4128595600676819,0.46700507614213205,0.31979695431472077,0.2554991539763114
kr,009155,2023-07-14,69800.0,0.004297994269341077,0.004297994269341077,-0.027220630372492782,-0.028653295128939882,-0.012893982808022897,0.08882521489971351
kr,009155,2023-09-15,69800.0,-0.03724928366762181,-0.028653295128939882,-0.09312320916905448,0.022922636103151817,0.014326647564469885,-0.11318051575931232
kr,009240,2023-08-11,59300.0,-0.00843170320404718,-0.042158516020236125,-0.09443507588532885,-0.20573355817875216,-0.15345699831365933,-0.06408094435075884
kr,009420,2025-08-15,29250.0,-0.027350427350427364,0.16239316239316248,0.19487179487179485,0.49401709401709404,0.8632478632478633,
kr,009540,2023-05-12,85900.0,0.0535506402793946,0.2072176949941793,0.40162980209545984,0.38067520372526187,0.13038416763678695,0.5122235157159487
kr,009830,2023-12-22,38550.0,0.024643320363164634,-0.1543450064850843,-0.12840466926070038,-0.2840466926070039,-0.22438391699092086,-0.5971465629053178
kr,010060,2025-01-10,79800.0,0.048872180451127845,0.032581453634085156,0.08020050125313283,-0.23057644110275688,0.17794486215538852,0.2744360902255638
kr,010780,2024-03-08,30100.0,-0.05315614617940201,-0.11794019933554822,-0.1129568106312292,-0.1245847176079734,-0.27574750830564787,-0.432890365448505
kr,010780,2025-05-30,21050.0,0.11876484560570066,0.016627078384798155,-0.016627078384798155,-0.06888361045130642,-0.15106888361045134,
kr,010950,2023-08-04,76800.0,0.01171875,-0.046875,0.03125,-0.11848958333333337,-0.10416666666666663,-0.10807291666666663
kr,010950,2023-09-15,80700.0,-0.040892193308550207,-0.08426270136307312,-0.17100371747211895,-0.1586121437422553,-0.01734820322180919,-0.2602230483271375
kr,010950,2024-02-23,75100.0,0.017310252996005415,0.03595206391478034,0.022636484687083902,-0.0958721704394141,-0.16644474034620504,-0.203728362183755
kr,011070,2024-05-31,248000.0,-0.028225806451612878,0.09677419354838701,0.04435483870967749,0.12096774193548376,-0.3471774193548387,-0.41572580645161294
kr,011070,2025-06-20,149700.0,-0.012692050768203123,0.032732130928523784,0.11489645958583838,0.1790247160988645,0.8770875083500334,
kr,011170,2025-06-13,64500.0,-0.03565891472868221,0.0852713178294573,-0.03565891472868221,0.03410852713178292,0.15348837209302335,
kr,011170,2025-07-04,67900.0,0.030927835051546282,-0.05743740795287189,-0.06480117820324005,-0.010309278350515427,-0.00589101620029453,
kr,011170,2025-08-29,63500.0,0.0015748031496063408,0.055118110236220375,0.20314960629921264,0.1370078740157481,0.5102362204724409,
kr,011170,2025-10-10,65400.0,0.11773700305810397,0.051987767584097844,0.1146788990825689,0.022935779816513735,0.41131498470948014,
kr,011200,2023-12-22,20200.0,-0.03069306930693072,-0.04851485148514856,-0.11732673267326732,-0.22970297029702968,-0.05247524752475252,-0.08910891089108908
kr,011210,2025-03-21,45850.0,0.005452562704471031,-0.06543075245365326,-0.07851690294438385,0.029443838604144013,0.10359869138495092,0.851690294438386
kr,011790,2023-11-17,92489.0,-0.01422871909091894,-0.07519813166971212,-0.16057044621522565,-0.15853777205938002,0.029473775259760693,0.04776784266237066
kr,011790,2024-03-08,97471.0,0.10607257543269277,0.3317294374737101,0.09835746016763958,0.43876640231453456,0.052077028039108963,0.17550861281817154
kr,011790,2025-09-19,97941.0,-0.059505212321703915,0.05374664338734547,0.10844283803514365,-0.0019195229781194811,-0.04606855147486755,
kr,011790,2025-10-10,97847.0,0.054758960417795155,0.06531625905750804,0.05668032744999851,-0.01825298680593168,-0.01785440534712357,
kr,011790,2026-04-17,113700.0,0.02110817941952514,0.3746701846965699,,,,
kr,011930,2025-04-11,1281.0,0.023419203747072626,0.11865729898516775,0.17876658860265415,0.3153786104605776,0.4402810304449649,1.9547228727556596
kr,012510,2023-09-15,31250.0,-0.02400000000000002,-0.13280000000000003,-0.08320000000000005,-0.05279999999999996,0.4463999999999999,0.8176000000000001
kr,012510,2023-12-08,29700.0,-0.0033670033670033517,0.03367003367003374,0.6481481481481481,0.40909090909090917,1.1515151515151514,1.1515151515151514
kr,012510,2024-01-12,33250.0,0.3187969924812031,0.4977443609022556,0.25864661654135346,0.7654135338345864,1.1293233082706768,0.7533834586466166
kr,012750,2023-08-04,57100.0,-0.031523642732048995,-0.02977232924693518,-0.008756567425569184,-0.05604203152364273,0.015761821366024442,-0.010507880910682998
kr,014680,2025-03-14,137500.0,-0.026181818181818195,-0.20872727272727276,-0.18472727272727274,0.08218181818181813,0.35563636363636353,1.0
kr,014820,2023-05-19,40850.0,-0.0244798041615667,0.001223990208078396,-0.09424724602203183,-0.171358629130967,-0.23867809057527545,0.0379436964504285
kr,014820,2024-01-19,34050.0,-0.08663729809104259,0.019089574155653377,0.26431718061674014,0.16886930983847281,0.315712187958884,0.19676945668135093
kr,014820,2026-02-20,28600.0,-0.07517482517482521,-0.09090909090909094,-0.09440559440559437,,,
kr,014820,2026-04-24,28100.0,0.0,,,,,
kr,014820,2026-05-08,26750.0,-0.03364485981308407,,,,,
kr,015860,2024-02-09,4155.0,-0.004813477737665495,0.030084235860409203,0.044524669073405576,0.09386281588447654,-0.07099879663056563,-0.10108303249097472
kr,017900,2025-04-25,1843.0,-0.01519262072707539,-0.0037981551817688475,0.07650569723277267,0.031470428648942006,0.06945198046663048,4.518176885512751
kr,018260,2023-06-02,125500.0,0.008764940239043728,-0.02071713147410359,-0.0223107569721116,0.1402390438247012,0.34262948207171307,0.22071713147410366
kr,018880,2023-07-14,8765.0,-0.04449515116942382,0.0190530519110097,-0.04346833998859101,-0.17067883628066172,-0.2799771819737593,-0.4808899030233885
kr,018880,2023-08-11,8932.0,-0.021831616659202857,-0.061352440662785446,0.004254366323331871,-0.270488132557098,-0.3339677563815495,-0.6045678459471563
kr,018880,2023-10-06,8970.0,-0.18963210702341138,-0.26633221850613154,-0.26220735785953175,-0.2767001114827202,-0.4124860646599777,-0.5958751393534002
kr,018880,2025-01-10,4038.0,0.010401188707280795,-0.010153541357107443,-0.04705299653293715,-0.24863793957404656,-0.25433382862803366,-0.30287270926201093
kr,018880,2025-08-22,3416.0,-0.027224824355971844,-0.09953161592505855,0.020199063231850056,0.0348360655737705,0.44759953161592514,
kr,018880,2025-10-17,3485.0,0.0562410329985652,0.1190817790530847,0.03443328550932567,-0.10186513629842175,0.19368723098995688,
kr,020150,2024-03-22,47800.0,0.025104602510460206,-0.11715481171548114,0.029288702928870203,0.16736401673640167,-0.19769874476987448,-0.4571129707112971
kr,020150,2024-04-26,45500.0,-0.01538461538461533,0.00439560439560438,0.22637362637362646,-0.1912087912087912,-0.18351648351648353,-0.49340659340659343
kr,020150,2025-06-20,23200.0,-0.04525862068965514,0.01724137931034475,0.17025862068965525,0.04094827586206895,0.3620689655172413,
kr,020560,2023-12-15,11150.0,-0.00627802690582957,0.022421524663677195,0.21165919282511214,-0.016143497757847514,-0.04663677130044841,-0.07802690582959637
kr,020560,2024-01-05,11210.0,0.016949152542372836,0.10972346119536125,0.038358608385370196,-0.023193577163247103,-0.07136485280999105,-0.07136485280999105
kr,021240,2023-11-10,51800.0,0.0019305019305020377,0.025096525096525157,0.027027027027026973,0.19691119691119696,0.15250965250965254,0.19884169884169878
