code,name,close,monthly_ma10,dist_pct,ma10_slope_3m_pct,last_date,n_months
025540,한국단자,76400.0,73030.0,4.614541969053813,7.682099675611914,2026-06-04,149
001060,JW중외제약,26650.0,27945.0,-4.634102701735552,7.336278087190321,2026-06-04,149
030210,다올투자증권,3685.0,3864.5,-4.644844093673179,3.4118276692534115,2026-06-04,149
013520,화승코퍼레이션,2405.0,2522.5,-4.658077304261645,10.408368713616676,2026-06-04,149
005305,롯데칠성우,72500.0,76080.0,-4.705573080967403,1.0492761322884845,2026-06-04,149
077970,STX엔진,35850.0,37680.0,-4.856687898089172,15.035872385895283,2026-06-04,149
081660,미스토홀딩스,39500.0,41530.0,-4.8880327474115095,0.9970817120622567,2026-06-04,149
009290,광동제약,6550.0,6889.0,-4.920888372768181,5.336391437308868,2026-06-04,149
003160,디아이,28450.0,27114.0,4.927343807627056,21.10952295872789,2026-06-04,149
003280,흥아해운,1998.0,2101.6,-4.9295774647887285,9.658231150534824,2026-06-04,149
