eval_date,bucket,Symbol,Name,tf,angle_deg,residence_20,next_ret_pct
2026-05-29,B,034830,한국토지신탁,1M,1.1040712020557337,0.65,-2.518277822908205
2026-05-29,A,383220,F&F,1W,0.2511256502564732,0.45,-2.194787379972565
2026-05-29,A,090460,비에이치,1W,2.3935306034915955,0.8,-1.3050570962479608
2026-05-29,B,095570,AJ네트웍스,1M,0.2919041145138425,0.45,-1.7977528089887642
2026-05-29,A,096760,JW홀딩스,1M,0.7927548146385615,0.65,-2.91005291005291
2026-05-29,B,014440,영보화학,1M,0.8190543960662631,0.9,-1.007838745800672
2026-05-29,B,088790,진도,1W,0.8751540181945292,0.85,-4.621072088724584
2026-05-29,A,316140,우리금융지주,1M,2.517890475367166,1.0,-1.0101010101010102
2026-05-29,A,003470,유안타증권,1W,1.377293512477577,1.0,-1.351351351351351
2026-05-29,A,002960,한국쉘석유,1W,0.4020051258567358,0.8,-0.5081300813008129
2026-05-29,A,092220,KEC,1M,0.32969061756006746,0.2,-0.3021148036253776
2026-05-29,A,004800,효성,1W,2.1292520609277794,0.9,-0.4034291477559254
2026-06-01,B,008350,남선알미늄,1M,0.21501866681924056,0.2,0.2123142250530785
2026-06-01,B,004690,삼천리,1M,1.2355685602384812,0.7,-0.4152823920265781
2026-06-01,B,001560,제일연마,1Q,0.895520314947329,0.9,0.2098635886673662
2026-06-01,B,003475,유안타증권우,1M,1.1766457828535537,1.0,-1.6908212560386473
2026-06-01,B,030610,교보증권,1M,2.8814136342457157,1.0,-0.3577817531305903
2026-06-01,B,001755,한양증권우,1M,1.5884101860186175,0.75,0.0
2026-06-01,B,001750,한양증권,1M,2.1571544843866444,1.0,0.904977375565611
2026-06-01,B,012030,DB,1W,0.9524498494506685,0.9,-3.308641975308642
2026-06-01,B,108670,LX하우시스,1W,0.7522823029707422,0.7,0.6191950464396285
2026-06-01,B,417310,코람코더원리츠,1W,0.4134771059620249,1.0,0.2049180327868852
2026-06-01,B,012800,대창,1M,0.25468499660200644,0.35,-3.023758099352052
2026-06-01,B,001940,KISCO홀딩스,1Q,1.4979020564897305,0.9,-1.9277108433734944
2026-06-01,B,009835,한화솔루션우,1M,0.6092311109690555,0.7,-4.357298474945534
2026-06-01,B,031820,아이티센씨티에스,1M,0.6128226664082518,0.4,-4.878048780487805
2026-06-01,B,011930,신성이엔지,1M,1.9144099669967607,0.5,-6.451612903225806
2026-06-01,B,134380,미원화학,1M,1.114449042924604,1.0,0.3956478733926805
2026-06-01,B,45226K,한화갤러리아우,1M,4.189484496806692,0.35,-4.3478260869565215
2026-06-01,B,006980,우성,1M,0.6424901719597501,0.35,1.7987633501967395
2026-06-01,B,027410,BGF,1M,0.7812228179120666,0.75,-0.9313154831199068
2026-06-01,B,000390,SP삼화,1M,0.3293834220591613,0.35,-0.8733624454148471
2026-06-01,A,010660,화천기계,1Q,1.8869120328457145,0.65,10.344827586206897
2026-06-01,B,448730,삼성FN리츠,1M,0.3839277309475401,0.35,0.3875968992248062
2026-06-01,A,092230,KPX홀딩스,1W,0.44224671713720837,1.0,-1.4475271411338964
2026-06-01,A,009160,SIMPAC,1M,0.8132273300211167,0.75,2.515723270440252
2026-06-01,B,003490,대한항공,1W,0.43537347037126367,0.95,-1.937984496124031
2026-06-01,B,013000,세우글로벌,1W,0.5879645217803193,0.65,-2.238805970149253
2026-06-01,A,077970,STX엔진,1M,2.550323945995805,1.0,-5.505761843790013
2026-06-01,B,002355,넥센타이어1우B,1M,0.908650835103115,0.7,-0.2496878901373283
2026-06-01,B,034590,인천도시가스,1M,0.1092419435527622,0.7,0.0
2026-06-01,B,003650,미창석유,1M,0.9826707638208375,1.0,-0.5857740585774058
2026-06-01,B,001460,BYC,1M,0.9784469400020147,0.7,-4.6875
2026-06-01,B,044450,KSS해운,1M,0.5380662850868159,0.8,-1.2345679012345678
2026-06-01,B,004560,현대비앤지스틸,1M,0.3710333476451246,0.3,-1.888111888111888
2026-06-01,B,126720,수산인더스트리,1M,0.6944524506958883,0.5,-2.3529411764705883
2026-06-01,B,005500,삼진제약,1W,0.040277164988348074,0.2,0.0511770726714432
2026-06-01,A,000880,한화,1W,1.1284975242438262,1.0,-7.757951900698215
2026-06-01,B,010690,화신,1M,0.4825489485849219,0.3,-4.122722914669224
2026-06-01,B,025890,한국주강,1W,0.31593851416679924,0.6,-1.1446409989594173
2026-06-01,B,000850,화천기공,1M,0.6960915250197044,0.7,1.2213740458015268
2026-06-01,A,383220,F&F,1W,0.35222024575294514,0.5,-0.2805049088359046
2026-06-01,B,002420,세기상사,1W,0.16448759480662364,0.45,10.053859964093355
2026-06-01,A,088790,진도,1W,0.8398009778350294,0.9,0.9689922480620154
2026-06-01,A,092220,KEC,1M,0.8592028678510614,0.25,-3.535353535353535
2026-06-01,B,078000,텔코웨어,1M,1.3942027480607466,0.75,0.5039596832253419
2026-06-01,A,089860,롯데렌탈,1M,0.16201969270283217,0.8,-0.9615384615384616
2026-06-01,B,004360,세방,1M,0.30611607238227345,0.7,-2.2058823529411766
2026-06-01,B,014680,한솔케미칼,1M,2.3188803099743316,0.65,-4.030710172744722
2026-06-01,B,001720,신영증권,1M,3.0519780057255743,1.0,5.699177438307873
2026-06-01,B,002810,삼영무역,1W,0.7852566907039049,1.0,3.2098765432098766
2026-06-01,B,036530,SNT홀딩스,1M,2.4194893585364143,1.0,-1.097804391217565
2026-06-01,B,005010,휴스틸,1M,0.6350565667753876,0.45,-3.302373581011352
2026-06-01,A,006360,GS건설,1W,1.4769752406724195,0.95,-2.253032928942808
2026-06-01,B,452260,한화갤러리아,1W,1.8693403854995931,1.0,-4.66321243523316
2026-06-01,B,003670,포스코퓨처엠,1W,0.8484264370874971,0.9,-3.67965367965368
2026-06-01,B,096770,SK이노베이션,1M,0.27341008508825854,0.4,0.0860585197934595
2026-06-01,B,084670,동양고속,1M,6.388234588810928,0.4,10.04243281471004
2026-06-01,B,002900,TYM,1M,2.1814165354940296,0.8,-2.380952380952381
2026-06-01,B,029780,삼성카드,1Q,1.7201676182651728,0.55,1.9629225736095963
2026-06-01,B,075580,세진중공업,1M,2.1470452079184463,0.95,-1.7361111111111112
2026-06-02,B,011500,한농화성,1Q,1.1861425026723207,0.75,1.9446081319976427
2026-06-02,B,066970,엘앤에프,1W,1.343733977040789,0.85,0.0666666666666666
2026-06-02,B,015860,일진홀딩스,1M,2.684376206467006,0.7,-3.4177215189873418
2026-06-02,A,012030,DB,1W,0.9303498181389315,0.9,1.787538304392237
2026-06-02,B,003720,삼영,1W,1.8367428237240577,0.95,-1.583710407239819
2026-06-02,B,002780,진흥기업,1M,0.5313074092594848,0.25,7.736720554272518
2026-06-02,B,195870,해성디에스,1W,1.528687391149086,0.8,6.57030223390276
2026-06-02,A,001940,KISCO홀딩스,1Q,1.4850778306190826,0.9,4.914004914004914
2026-06-02,A,031820,아이티센씨티에스,1M,0.5818448761414505,0.4,-0.3205128205128205
2026-06-02,B,005800,신영와코루,1M,1.4570589258479496,0.9,1.6332590942835932
2026-06-02,B,006400,삼성SDI,1W,2.61779556434121,1.0,0.8305647840531563
2026-06-02,B,030210,다올투자증권,1M,0.8568982878241795,0.8,1.2413793103448276
2026-06-02,B,051910,LG화학,1M,0.38194641534565077,0.45,-0.8450704225352111
2026-06-02,B,016880,웅진,1Q,1.9347861321711721,0.3,1.71990171990172
2026-06-02,B,008770,호텔신라,1W,0.7803520852319507,0.7,5.566218809980806
2026-06-02,B,006260,LS,1W,3.083953351454225,1.0,2.3501762632197414
2026-06-02,B,33626L,두산퓨얼셀2우B,1M,0.18334586862300759,0.6,-1.9880715705765408
2026-06-02,A,003490,대한항공,1W,0.4235751672117359,0.95,-0.9881422924901186
2026-06-02,A,012510,더존비즈온,1W,0.8667351039703526,0.9,0.0
2026-06-02,B,007120,미래아이앤지,1M,1.2360488453301075,0.3,0.3802281368821292
2026-06-02,B,000070,삼양홀딩스,1M,0.9228517354505605,0.7,-0.7168458781362007
2026-06-02,B,248070,솔루엠,1W,0.7736484222886449,0.8,-4.64247598719317
2026-06-02,B,104700,한국철강,1Q,0.7274125190721611,0.7,0.7290400972053462
2026-06-02,A,003650,미창석유,1M,0.9786815789542916,1.0,2.7777777777777777
2026-06-02,B,005320,온타이드,1W,0.6073102108434274,0.8,4.0111940298507465
2026-06-02,A,004560,현대비앤지스틸,1M,0.358801804280099,0.3,-1.710620099786173
2026-06-02,B,007660,이수페타시스,1W,0.3261053188235608,0.65,-1.9075568598679384
2026-06-02,B,298040,효성중공업,1W,2.176320195986131,1.0,-1.580135440180587
2026-06-02,B,016360,삼성증권,1W,1.4175802799213137,1.0,5.306799336650083
2026-06-02,B,003240,태광산업,1M,1.8996422129360953,0.85,-1.935483870967742
2026-06-02,A,383220,F&F,1W,0.35052692154153103,0.5,0.8438818565400843
2026-06-02,B,000100,유한양행,1Q,2.003639876478952,1.0,-1.7177914110429449
2026-06-02,B,178920,PI첨단소재,1W,1.5687505970971796,0.9,0.6535947712418301
2026-06-02,B,194370,제이에스코퍼레이션,1M,1.2996877254827075,0.75,-2.0313942751615883
2026-06-02,A,092220,KEC,1M,0.8354901098681522,0.25,7.643979057591623
2026-06-02,B,460860,동국제강,1M,0.6788493869671647,0.25,-1.0869565217391304
2026-06-02,A,089860,롯데렌탈,1M,0.1563678715284908,0.8,-0.4854368932038834
2026-06-02,B,010060,OCI홀딩스,1W,3.35585726454417,1.0,-1.579778830963665
2026-06-02,B,005490,POSCO홀딩스,1W,1.1511247820319013,1.0,0.7518796992481203
2026-06-02,A,032640,LG유플러스,1M,1.4259007025436705,0.95,-2.9721362229102164
2026-06-02,A,036530,SNT홀딩스,1M,2.411734718294171,1.0,0.9081735620585268
2026-06-02,B,039490,키움증권,1M,4.101050213275887,0.95,2.197802197802198
2026-06-02,B,005880,대한해운,1M,0.18280496993329776,0.35,-0.48661800486618
2026-06-02,B,006125,SK디스커버리우,1M,0.5852284816561003,1.0,-0.131578947368421
2026-06-02,B,011760,현대코퍼레이션,1M,0.8944019590706377,0.75,-1.5841584158415842
2026-06-02,A,005010,휴스틸,1M,0.6139774923445452,0.45,1.3874066168623265
2026-06-02,B,373220,LG에너지솔루션,1W,0.4521840484424974,0.55,-4.632768361581921
2026-06-02,B,019180,티에이치엔,1M,3.0859780415262636,0.55,0.9370816599732262
2026-06-02,B,375500,DL이앤씨,1W,1.9152664455550725,1.0,1.7069701280227598
2026-06-02,B,138040,메리츠금융지주,1Q,5.871553706151632,1.0,0.3770028275212064
2026-06-02,A,452260,한화갤러리아,1W,1.8361622981753465,1.0,0.9057971014492754
2026-06-02,B,000760,이화산업,1M,0.41980248934983433,0.45,-1.4339622641509433
2026-06-02,B,000157,두산2우B,1W,0.6553163285900628,0.7,-2.4714828897338403
2026-06-04,A,008350,남선알미늄,1M,0.19717313526356628,0.2,-1.3848396501457727
2026-06-04,B,016590,신대양제지,1Q,1.9906964435959824,0.6,-0.1108647450110864
2026-06-04,A,001560,제일연마,1Q,0.8887982720378428,0.9,2.332979851537646
2026-06-04,B,443060,HD현대마린솔루션,1W,0.5524451368584168,0.45,0.9090909090909092
2026-06-04,B,002240,고려제강,1Q,0.7316233040530401,0.7,-2.22104706504495
2026-06-04,B,003555,LG우,1W,0.413126640609984,0.75,-3.421052631578948
2026-06-04,A,015860,일진홀딩스,1M,2.6529024080757617,0.7,-1.703800786369594
2026-06-04,A,003720,삼영,1W,1.825900232331193,0.95,-1.3793103448275863
2026-06-04,A,060980,HL홀딩스,1M,0.7715756653149993,0.9,-2.383654937570942
2026-06-04,B,010120,LS ELECTRIC,1W,3.375332183581451,1.0,-5.219206680584551
2026-06-04,B,456040,OCI,1W,2.079553736446705,1.0,-5.495420482930891
2026-06-04,A,031820,아이티센씨티에스,1M,0.5799087527667776,0.4,-1.1254019292604502
2026-06-04,B,064960,SNT모티브,1Q,0.24917045402654306,0.55,-0.3478260869565217
2026-06-04,A,33626L,두산퓨얼셀2우B,1M,0.17136255247741597,0.6,-4.259634888438134
2026-06-04,A,012510,더존비즈온,1W,0.8667351039703526,0.9,0.0
2026-06-04,A,000070,삼양홀딩스,1M,0.9183747607492042,0.7,-1.985559566787004
2026-06-04,B,002355,넥센타이어1우B,1M,0.8978353446547349,0.7,0.126742712294043
2026-06-04,B,073240,금호타이어,1Q,0.4416704333429076,0.65,-2.7196652719665275
2026-06-04,B,022100,포스코DX,1M,0.36624805148273565,0.35,-8.75
2026-06-04,B,007610,선도전기,1W,5.065903774365202,0.3,-9.242424242424242
2026-06-04,B,014790,HL D&I,1M,0.8405325222462239,0.85,-3.6630036630036633
2026-06-04,A,005500,삼진제약,1W,0.036369679938785475,0.2,4.585265327150953
2026-06-04,A,007660,이수페타시스,1W,0.3135630620047545,0.65,-9.573672400897532
2026-06-04,A,298040,효성중공업,1W,2.163779486263377,1.0,-3.096330275229358
2026-06-04,B,451800,한화리츠,1M,0.43525560899716453,0.4,1.1614401858304295
2026-06-04,B,094800,맵스리얼티,1M,1.1949801242957208,0.8,0.0
2026-06-04,B,002220,한일철강,1M,2.6339048285981126,0.65,2.7807486631016043
2026-06-04,A,000850,화천기공,1M,0.7008135218511635,0.7,-0.6060606060606061
2026-06-04,B,025000,KPX케미칼,1M,0.38137441893177004,0.7,-0.8064516129032258
2026-06-04,A,002420,세기상사,1W,0.15487473170012325,0.45,7.481751824817519
2026-06-04,B,020150,롯데에너지머티리얼즈,1W,2.071669399357022,1.0,-9.344262295081968
2026-06-04,A,460860,동국제강,1M,0.6718186381375766,0.25,-1.6983016983016983
2026-06-04,A,010060,OCI홀딩스,1W,3.3397335875299166,1.0,-4.173354735152488
2026-06-04,A,004100,태양금속,1Q,1.7802496925658036,0.8,-6.94980694980695
2026-06-04,B,128940,한미약품,1M,1.8460843723756037,0.6,0.508646998982706
2026-06-04,B,012610,경인양행,1M,1.1265660839673117,0.45,-3.4482758620689653
2026-06-04,A,005305,롯데칠성우,1M,0.4974173446005866,0.65,-0.1383125864453665
2026-06-04,A,373220,LG에너지솔루션,1M,0.47551526814194817,0.5,-1.895734597156398
2026-06-04,B,033780,KT&G,1W,0.6990169510877585,1.0,1.9908987485779293
2026-06-04,B,003670,포스코퓨처엠,1M,0.15338369045403455,0.45,-5.643340857787811
2026-06-04,A,000760,이화산업,1M,0.41105690744789863,0.45,1.0719754977029097
2026-06-04,B,001045,CJ우,1M,1.0823857447686647,1.0,-1.831501831501832
2026-06-04,B,005750,대림바스,1M,0.9831927864388572,0.9,-1.340782122905028
2026-06-04,B,029780,삼성카드,1Q,1.7236144975457268,0.55,-0.1085776330076004
2026-06-04,A,000157,두산2우B,1W,0.6390598462301365,0.7,-4.385964912280701
2026-06-05,A,008350,남선알미늄,1M,0.18890324160473293,0.2,-3.9911308203991127
2026-06-05,A,011500,한농화성,1Q,1.1609668125534165,0.75,-7.47091243110839
2026-06-05,B,001060,JW중외제약,1M,0.11698851743990245,0.4,-5.961538461538462
2026-06-05,B,035510,신세계 I&C,1M,1.728471471939212,0.95,-9.58904109589041
2026-06-05,B,077500,유니퀘스트,1W,0.5462920405590668,0.6,-8.940852819807429
2026-06-05,A,029460,케이씨,1M,1.780259554940553,0.7,-10.064935064935066
2026-06-05,B,180640,한진칼,1M,1.41913653254948,1.0,-8.956521739130435
2026-06-05,A,002450,삼익악기,1W,0.1288874477131242,0.6,-1.96078431372549
2026-06-05,A,009450,경동나비엔,1Q,0.6986877113020572,0.7,-4.579025110782865
2026-06-05,A,035000,HS애드,1Q,1.170050906315233,0.5,-3.1081081081081083
2026-06-05,B,298020,효성티앤씨,1M,1.0260800041258968,0.3,-7.929515418502203
2026-06-05,B,030610,교보증권,1M,2.899629429756647,1.0,-8.76424189307625
2026-06-05,B,010770,평화홀딩스,1W,0.4368034896484737,0.85,0.5980861244019139
2026-06-05,B,034020,두산에너빌리티,1M,5.695380154771886,0.95,-10.251046025104603
2026-06-05,A,003555,LG우,1M,0.6597603004430587,0.65,-4.35967302452316
2026-06-05,B,204320,HL만도,1M,1.35796715268995,0.6,-8.695652173913043
2026-06-05,B,457190,이수스페셜티케미컬,1M,3.3156772241596606,0.5,-9.12280701754386
2026-06-05,A,001750,한양증권,1M,2.1684397028980174,1.0,-6.026785714285714
2026-06-05,B,055490,테이팩스,1W,0.8819950905474702,0.75,-5.956112852664576
2026-06-05,B,058430,포스코스틸리온,1W,1.7575006984113153,1.0,-6.629834254143646
2026-06-05,B,082740,한화엔진,1M,4.684080542901748,1.0,-8.348134991119005
2026-06-05,B,018670,SK가스,1Q,2.925075369927053,1.0,-4.288939051918736
2026-06-05,B,227840,현대코퍼레이션홀딩스,1M,0.4884475281550461,0.75,-3.319502074688797
2026-06-05,B,000210,DL,1M,0.5864385302520989,0.4,-7.984031936127744
2026-06-05,B,000155,두산우,1W,0.9013814377024499,0.7,-11.147540983606556
2026-06-05,B,011210,현대위아,1M,1.9909221222897326,0.6,-9.875
2026-06-05,B,001440,대한전선,1W,2.7864002506528736,1.0,-6.758448060075094
2026-06-05,B,009290,광동제약,1M,0.8459956978036929,0.45,-3.349282296650718
2026-06-05,B,092200,디아이씨,1M,2.3565041021485165,0.5,0.4970178926441352
2026-06-05,B,009160,SIMPAC,1M,0.8085695285798145,0.75,-4.963041182682154
2026-06-05,A,012510,더존비즈온,1W,0.8667351039703526,0.9,0.0833333333333333
2026-06-05,B,007120,미래아이앤지,1M,1.197778043788576,0.3,-2.401921537229784
2026-06-05,B,001800,오리온홀딩스,1W,0.6865813335627263,1.0,-6.358381502890173
2026-06-05,B,025540,한국단자,1M,0.43305359200859145,0.55,-5.733333333333333
2026-06-05,A,014710,사조씨푸드,1M,0.25678608804241493,0.8,-4.324324324324325
2026-06-05,A,001290,상상인증권,1M,3.1905104587184776,0.7,-10.112359550561797
2026-06-05,B,071055,한국금융지주우,1W,0.810348872241284,0.95,-8.767772511848342
2026-06-05,A,104700,한국철강,1Q,0.7296771812176328,0.7,-2.663438256658596
2026-06-05,B,00806K,대덕1우,1W,1.1049315588256228,0.95,-5.124099279423539
2026-06-05,B,004560,현대비앤지스틸,1M,0.32210698241655394,0.3,-8.472012102874432
2026-06-05,A,005850,에스엘,1W,1.3880394319076463,1.0,-8.321377331420372
2026-06-05,B,126720,수산인더스트리,1M,0.6453148779987439,0.5,-4.872881355932203
2026-06-05,B,015360,INVENI,1M,1.6172900494072329,1.0,-3.645116918844567
2026-06-05,A,094800,맵스리얼티,1M,1.1949801242957208,0.8,-2.156862745098039
2026-06-05,B,010690,화신,1M,0.41182181638343485,0.3,22.756410256410252
2026-06-05,A,071050,한국금융지주,1W,1.1146528650504754,1.0,-12.373225152129818
2026-06-05,B,006110,삼아알미늄,1W,4.510355335421331,1.0,-12.378303198887345
2026-06-05,A,000850,화천기공,1M,0.6970359251445575,0.7,-5.487804878048781
2026-06-05,B,010140,삼성중공업,1M,3.1064583644140304,1.0,-5.9459459459459465
2026-06-05,B,194370,제이에스코퍼레이션,1M,1.2732350814478801,0.75,-5.5769230769230775
2026-06-05,B,33626K,두산퓨얼셀1우,1W,1.422700237735861,0.65,-8.705612829324169
2026-06-05,A,460860,동국제강,1M,0.6609528956794164,0.25,-8.231707317073171
2026-06-05,B,025820,이구산업,1Q,2.0067885521161375,1.0,-8.895705521472392
2026-06-05,B,078000,텔코웨어,1M,1.3965600739470552,0.75,-1.865136298421808
2026-06-05,B,001250,GS글로벌,1Q,0.4682619888111583,0.6,-4.414261460101868
2026-06-05,B,035420,NAVER,1M,0.8247079171215902,0.8,9.197651663405088
2026-06-05,B,453340,현대그린푸드,1W,0.43025351840923914,0.8,-1.3764213046080191
2026-06-05,B,139480,이마트,1M,1.37307272818358,0.85,-5.829596412556054
2026-06-05,B,078930,GS,1W,0.8582703999861017,1.0,-5.668016194331984
2026-06-05,B,006660,삼성공조,1Q,0.6568840192893339,0.6,-9.13937547600914
2026-06-05,B,013580,계룡건설,1M,1.7762429232764798,0.75,-6.25
2026-06-05,B,006125,SK디스커버리우,1M,0.5836006987690067,1.0,-4.221635883905013
2026-06-05,B,214320,이노션,1W,0.29100552746325925,0.8,-2.8528528528528527
2026-06-05,A,004150,한솔홀딩스,1W,0.7081632616987087,0.9,-5.60875512995896
2026-06-05,B,030200,KT,1M,1.0866366607734619,1.0,-0.1851851851851852
2026-06-05,B,000650,천일고속,1M,6.345342789242937,0.4,-1.9047619047619049
2026-06-05,A,029780,삼성카드,1Q,1.7227527788945964,0.55,-1.7391304347826086
2026-06-05,A,009415,태영건설우,1M,0.6820159996192071,0.45,-5.297157622739018
2026-06-05,A,000157,두산2우B,1M,4.946575911247143,1.0,-9.887869520897045
2026-06-05,B,004800,효성,1W,1.8184800798836898,0.9,-5.53072625698324
2026-06-08,B,001560,제일연마,1Q,0.8881260663980154,0.9,2.335456475583864
2026-06-08,B,069730,DSR제강,1W,0.8859951710613856,1.0,4.408817635270541
2026-06-08,B,443060,HD현대마린솔루션,1W,0.47752806261674124,0.5,1.2048192771084338
2026-06-08,B,007810,코리아써키트,1W,2.3279808087079923,1.0,13.920454545454543
2026-06-08,A,003555,LG우,1M,0.6297736687588135,0.65,-0.5698005698005698
2026-06-08,B,002025,코오롱우,1M,2.428434251574826,0.8,1.0917030567685588
2026-06-08,B,033920,무학,1Q,0.5153801273706246,0.25,3.6986301369863015
2026-06-08,B,012030,DB,1M,1.0648927492047775,0.55,7.77262180974478
2026-06-08,B,055550,신한지주,1W,0.6067707094674751,0.95,4.222451081359424
2026-06-08,B,272210,한화시스템,1M,6.389085264263105,1.0,0.1156069364161849
2026-06-08,B,417310,코람코더원리츠,1W,0.35114942192030885,1.0,3.2124352331606216
2026-06-08,B,005380,현대차,1W,1.8115171542210327,1.0,0.0
2026-06-08,B,060980,HL홀딩스,1M,0.718135741815051,0.9,1.728395061728395
2026-06-08,B,002780,진흥기업,1M,0.523122459438898,0.25,6.315789473684211
2026-06-08,A,005950,이수화학,1W,1.3775158698924503,0.7,5.7324840764331215
2026-06-08,B,37550K,DL이앤씨우,1M,1.4611416232713828,0.75,3.9170506912442393
2026-06-08,A,058430,포스코스틸리온,1M,1.215274363747238,0.4,0.9861932938856016
2026-06-08,B,013520,화승코퍼레이션,1M,1.2872520160813887,0.75,8.009153318077804
2026-06-08,B,001940,KISCO홀딩스,1Q,1.5011080895519986,0.9,1.6786570743405276
2026-06-08,B,007980,TP,1M,0.733518678032133,0.55,5.027256208358571
2026-06-08,B,009420,한올바이오파마,1M,1.4023123163638052,0.65,3.571428571428571
2026-06-08,B,009140,경인전자,1W,0.8696594894191484,0.9,3.45489443378119
2026-06-08,B,033530,SJG세종,1M,1.409947927147127,0.55,6.289308176100629
2026-06-08,B,100840,SNT에너지,1Q,10.599483191046138,1.0,4.723127035830619
2026-06-08,B,064960,SNT모티브,1Q,0.21009208658486322,0.55,4.267161410018553
2026-06-08,B,062040,산일전기,1W,1.859145608035914,0.9,5.386416861826698
2026-06-08,B,047050,포스코인터내셔널,1Q,3.194471601565099,1.0,2.737226277372263
2026-06-08,A,000155,두산우,1M,5.581463571477358,1.0,0.3690036900369003
2026-06-08,B,010780,아이에스동서,1M,0.5635969327247854,0.35,2.469135802469136
2026-06-08,B,008770,호텔신라,1M,0.2588344361508523,0.4,7.184466019417475
2026-06-08,A,003280,흥아해운,1M,0.3731318935671108,0.25,-0.6867406233491812
2026-06-08,B,003490,대한항공,1M,0.3455357463634618,0.65,4.411764705882353
2026-06-08,B,005385,현대차우,1M,1.5113096146115415,0.95,3.789473684210527
2026-06-08,B,004310,현대약품,1M,2.5530544194398277,0.5,5.263157894736842
2026-06-08,B,047040,대우건설,1W,4.2018873078387875,1.0,3.1862745098039214
2026-06-08,A,000430,대원강업,1W,0.3571727723167036,0.75,29.87012987012987
2026-06-08,B,037710,광주신세계,1M,0.6238648602871062,0.65,1.488095238095238
2026-06-08,B,004365,세방우,1M,0.5975626030015957,1.0,-0.4259850905218317
2026-06-08,B,003350,한국화장품제조,1Q,0.8656261753372666,0.45,7.891332470892626
2026-06-08,A,025540,한국단자,1M,0.3965424499513804,0.55,2.6874115983026874
2026-06-08,B,034590,인천도시가스,1M,0.10248472481895798,0.7,0.0
2026-06-08,B,002380,KCC,1M,2.1783362839542986,0.75,2.0491803278688523
2026-06-08,B,006405,삼성SDI우,1M,1.1858074566709997,0.45,5.263157894736842
2026-06-08,B,028050,삼성E&A,1W,1.9395525710879924,1.0,4.499437570303712
2026-06-08,B,010130,고려아연,1M,2.7237107335980584,1.0,5.483028720626632
2026-06-08,B,028670,팬오션,1M,1.0119785721030772,0.6,7.172131147540983
2026-06-08,B,002990,금호건설,1M,0.9747284746175385,0.55,1.5193370165745856
2026-06-08,B,005320,온타이드,1M,0.4445838876309592,0.4,3.9399624765478425
2026-06-08,A,005850,에스엘,1W,1.1833761530583542,1.0,2.0344287949921758
2026-06-08,B,016360,삼성증권,1W,1.1915430209487172,1.0,6.721162579473205
2026-06-08,B,000990,DB하이텍,1W,2.712991974730286,1.0,7.241813602015114
2026-06-08,B,009470,삼화전기,1Q,0.9356904238678072,0.65,7.979626485568761
2026-06-08,B,383220,F&F,1W,0.37051626407124133,0.55,5.6657223796034
2026-06-08,B,090460,비에이치,1W,2.0080073507868095,0.9,3.824091778202677
2026-06-08,B,278470,에이피알,1W,1.3212174799965049,1.0,10.655737704918032
2026-06-08,B,092220,KEC,1M,0.8022917696319962,0.25,-4.415011037527594
2026-06-08,A,001250,GS글로벌,1Q,0.4401457822633595,0.6,2.841918294849023
2026-06-08,B,005490,POSCO홀딩스,1M,0.4081300172450517,0.4,1.532033426183844
2026-06-08,B,241560,두산밥캣,1M,1.2692250149743278,0.85,3.764320785597381
2026-06-08,A,139480,이마트,1M,1.332884869823194,0.85,3.928571428571429
2026-06-08,B,034220,LG디스플레이,1W,0.6621653950957406,0.6,-0.3566333808844508
2026-06-08,B,093050,LF,1M,1.4637181756221642,0.95,4.842615012106537
2026-06-08,B,001720,신영증권,1M,3.034068413232013,1.0,2.696225284601558
2026-06-08,B,003550,LG,1W,1.262732106446194,0.95,-1.141352063213345
2026-06-08,A,109070,주성코퍼레이션,1W,2.00964507733124,0.7,6.493506493506493
2026-06-08,B,033240,자화전자,1M,3.0455361884626635,0.55,8.980213089802131
2026-06-08,B,005389,현대차3우B,1M,1.3602896418018426,0.95,3.0434782608695654
2026-06-08,B,336260,두산퓨얼셀,1W,3.699901801039862,1.0,0.1390820584144645
2026-06-08,B,373220,LG에너지솔루션,1M,0.42268227509051104,0.5,2.0592020592020592
2026-06-08,B,003480,한진중공업홀딩스,1M,1.069227235052409,1.0,4.477611940298507
2026-06-08,B,010955,S-Oil우,1M,0.722039967602652,0.45,1.9455252918287935
2026-06-08,B,120110,코오롱인더,1M,2.9944641282056286,0.6,5.601317957166392
2026-06-08,B,103590,일진전기,1M,5.463487500268359,1.0,6.46900269541779
2026-06-08,B,021820,세원정공,1M,1.745448269067274,0.9,6.0
2026-06-08,B,353200,대덕전자,1W,4.180557215778965,1.0,9.234073013600574
2026-06-08,A,155660,DSR,1M,0.0675363135671678,0.25,3.778337531486146
2026-06-08,A,000650,천일고속,1M,6.316366833101592,0.4,-3.155339805825242
2026-06-08,B,084670,동양고속,1M,6.567627314332611,0.4,-6.423173803526448
2026-06-08,B,130660,한전산업,1Q,2.368869188203738,0.9,4.51505016722408
2026-06-08,B,005387,현대차2우B,1M,1.4493587360789595,0.95,3.125
2026-06-09,A,010770,평화홀딩스,1W,0.43148671719678483,0.85,3.067484662576687
2026-06-09,B,001755,한양증권우,1M,1.570475141094822,0.75,0.2252252252252252
2026-06-09,A,005380,현대차,1W,1.8115171542210327,1.0,-5.790297339593114
2026-06-09,B,454910,두산로보틱스,1W,0.9176461368991525,0.8,-8.576329331046312
