symbol,tf,ma_len,window,last_date,close,ma,px_vs_ma_pct,ma_slope_last3_pct,verdict,a_pct,b_pct,vertex_pos,r2
MAGMAUSDT,1w,10,10,2026-06-15,0.39429,0.27636,42.67260095527572,18.231406019380092,vertex_out(-0.37),0.5582477027331899,3.711239263399999,-0.3693341827800048,0.9961050614203825
MANAUSDT,1w,10,10,2026-06-15,0.0689,0.0833,-17.28691476590636,-4.032258064516137,low_a(-0.109),-0.10867379552921268,0.3050480362402765,0.1559447983014842,0.9279082991948031
MANTAUSDT,1w,10,10,2026-06-15,0.0801,0.073863,8.444011209942737,5.144557217896351,vertex_out(0.08),0.20605111560046344,-0.30893592505110395,0.08329538472658943,0.9773897281591505
MANTRAUSDT,1d,20,15,2026-06-15,0.007939,0.007782699999999999,2.008300461279511,-1.469219813261602,low_a(0.043),0.042569862274566446,-1.8088846078029612,1.517576479119736,0.9994741742939448
MASKUSDT,1w,10,10,2026-06-15,0.3764,0.45246,-16.8103257746541,-2.60461511968314,low_a(-0.261),-0.26130431894338224,2.7166816068490265,0.5775899784065907,0.9709214950226076
MAVUSDT,1w,10,10,2026-06-15,0.01094,0.013640000000000003,-19.79472140762465,-4.018014214340992,low_a(-0.206),-0.2063414078272591,1.6304899749236916,0.43899466102548773,0.880913714619244
MCDUSDT,1w,10,10,2026-06-15,286.29,286.84900000000005,-0.19487604976835549,-1.4396695975453233,low_a(0.070),0.07024921512232246,-1.9020090093089945,1.5041757690792492,0.9921375107228141
MEGAUSDT,1w,10,10,2026-06-15,0.06019,0.09803100000000001,-38.601054768389595,-11.874325782092765,low_a(-0.531),-0.5312488809317252,1.2241342028183808,0.1280143039414184,0.9860901303088698
MELANIAUSDT,1w,10,10,2026-06-15,0.083,0.09487999999999999,-12.521079258010104,-4.710254092598188,low_a(-0.207),-0.20675279258970253,0.10207222438983023,0.02742733997321001,0.9831467012590486
MEMEUSDT,1w,10,10,2026-06-15,0.0006091,0.00057815,5.353282020236949,4.5309081704605125,pass,0.2800701307420517,-2.3155854953314376,0.4593265204278667,0.9082605748786428
MERLUSDT,1w,10,10,2026-06-15,0.02189,0.030092,-27.256413664761403,-1.237323180937988,vertex_out(0.98),0.22144983201480223,-3.922070141676897,0.9839374618904747,0.9783084440769475
