symbol,last_close,today_chg,today_amount,vol_ratio_1d,ch_score,ret_30d,ret_90d,from_high_1y,has_1h,ch_pct,거래대금,today_chg_str,vol_x
VETUSDT,0.006645,0.003473270915131277,355736.652825,0.34364252708866194,-70.0,-0.09714673913043481,-0.06276445698166433,-0.7443149024587326,True,-60.9,$356K,0.35%,0.3
VTHOUSDT,0.0005067,-0.004323049715071581,21653.8245,0.16502340592593318,-70.0,-0.13132178981656095,-0.12441679626749613,-0.7316207627118644,True,-60.9,$22K,-0.43%,0.2
ATAUSDT,0.00539,-0.12924071082390953,203413.25850999999,0.9205581822074458,-73.0,-0.49907063197026025,-0.596556886227545,-0.8911990310859911,True,-63.5,$203K,-12.92%,0.9
PROMUSDT,1.0967,-0.0076011220704008675,204546.28469,0.28139138776005623,-73.0,-0.4568372046951612,-0.08767989351967387,-0.902993259858121,True,-63.5,$205K,-0.76%,0.3
SXTUSDT,0.0117,0.013864818024263537,121030.33410000001,0.5118857767837083,-75.0,-0.3145869947275922,-0.4713059195661997,-0.8642691415313225,True,-65.2,$121K,1.39%,0.5
MAVUSDT,0.01359,0.0044345898004434225,33913.2073572,0.2663822016478702,-75.0,-0.14635678391959805,-0.025107604017216567,-0.8219339622641509,True,-65.2,$34K,0.44%,0.3
ARKUSDT,0.1592,0.0075949367088608,25459.7416,0.46553051639092535,-75.0,-0.07976878612716753,-0.08924485125858128,-0.6622109060046679,True,-65.2,$25K,0.76%,0.5
PIPPINUSDT,0.02212,-0.004500450045004434,298021.83096,0.1957699375460203,-75.0,-0.28805922111361437,-0.972744523029153,-0.972744523029153,True,-65.2,$298K,-0.45%,0.2
MOVEUSDT,0.01604,-0.0012453300124534161,145643.80951999998,0.22246037115066844,-75.0,-0.12731229597388471,-0.24588622472966626,-0.8803877703206562,True,-65.2,$146K,-0.12%,0.2
BCHUSDT,351.36,0.014318706697459715,6737570.438399999,0.651867068775705,-76.0,-0.2240282685512367,-0.2746191007060572,-0.4623412394797245,True,-66.1,$6.7M,1.43%,0.7
GPSUSDT,0.006808,0.010238907849829282,219797.702872,0.48950535142632257,-76.0,-0.18923425032749797,-0.30594352125598945,-0.5359236537150648,True,-66.1,$220K,1.02%,0.5
ONEUSDT,0.001938,0.01572327044025168,48507.53922,0.37644668510084595,-80.0,-0.14209827357237714,-0.14323607427055707,-0.8255625562556256,True,-69.6,$49K,1.57%,0.4
TOSHIUSDT,0.0001597,0.005034612964128327,65933.9017,0.3424089112686105,-80.0,-0.11816675869685256,-0.20070070070070067,-0.8478612937029627,True,-69.6,$66K,0.5%,0.3
THEUSDT,0.087,0.0011507479861909697,145318.884,0.37373766664715563,-80.0,-0.14370078740157488,-0.6353730092204527,-0.840979711204533,True,-69.6,$145K,0.12%,0.4
LQTYUSDT,0.2491,-0.00040128410914930246,66157.82134000001,0.5079008674664185,-80.0,-0.18434839554682392,-0.06634182908545727,-0.7331262052710521,True,-69.6,$66K,-0.04%,0.5
SANTOSUSDT,0.869,-0.009122006841505104,16894.229,0.19699826166083084,-85.0,-0.314127861089187,-0.443661971830986,-0.6455954323001631,True,-73.9,$17K,-0.91%,0.2
GUNUSDT,0.01156,0.01671064204045747,137101.26476000002,0.4210212079320043,-85.0,-0.24935064935064932,-0.5949544498948843,-0.6667627558374171,True,-73.9,$137K,1.67%,0.4
