,KOSPI,시총_조,GDP_조,시총GDP_%,거래대금_주간_조,거래대금_일평균_조,신용잔고_조,예탁금_조,외인비중_%
2023-10-20,2375.0,1892.28064803769,2236.0,84.62793595875179,43.352352860241,8.670470572048199,18.3312,47.8985,53.12
2023-10-27,2302.81,1834.54164078101,2236.0,82.04569055371243,40.160522695036,8.0321045390072,17.3487,48.446,53.06
2023-11-03,2368.34,1887.9678271196672,2236.0,84.43505488012822,37.647246721948,7.5294493443896,16.4901,44.682,53.13
2023-11-10,2409.66,1923.17729705882,2236.0,86.00971811533184,48.093432493286,9.618686498657201,16.9834,48.1744,53.21
2023-11-17,2469.85,1974.347791077874,2236.0,88.29820174766878,36.580429369444005,7.316085873888801,16.6996,46.9611,53.46
2023-11-24,2496.63,1995.161445843404,2236.0,89.22904498405205,35.170965682408,7.0341931364816,16.9566,47.4975,53.55
2023-12-01,2505.01,2004.297452965198,2236.0,89.6376320646332,47.388337685544,9.4776675371088,17.1395,48.6681,53.58
2023-12-08,2517.85,2014.785074596234,2236.0,90.10666702129848,40.802637469019004,8.160527493803801,17.2476,48.2012,53.63
2023-12-15,2563.56,2052.1341439052194,2236.0,91.77701895819406,49.340620665201996,9.8681241330404,17.332,48.313,53.82
2023-12-22,2599.51,2082.855844704432,2236.0,93.15097695458104,48.118318413349996,9.62366368267,17.4061,52.6122,53.92
2023-12-29,2655.28,2126.372515851046,2236.0,95.0971608162364,29.361459056036,9.787153018678667,17.3872,53.8156,54.0
2024-01-05,2578.08,2075.148802709824,2300.0,90.22386098738366,37.126515342721,9.28162883568025,17.683,52.0116,54.06
2024-01-12,2525.05,2047.2481142387328,2300.0,89.01078757559708,46.49483699065,9.29896739813,18.1263,50.8788,54.23
2024-01-19,2472.74,2005.8532671372313,2300.0,87.21101161466224,45.767528738102996,9.1535057476206,18.0847,49.5601,54.28
2024-01-26,2478.56,2009.9373431542688,2300.0,87.38858013714213,39.164674239115996,7.832934847823199,17.6713,49.0649,54.39
2024-02-02,2615.31,2126.219526202082,2300.0,92.44432722617746,54.524012913037,10.904802582607399,17.5703,50.824,54.55
2024-02-09,2620.32,2132.384707693318,2300.0,92.71237859536166,46.847867463378,11.7119668658445,17.7009,50.8402,54.53
2024-02-16,2648.76,2156.678843913596,2300.0,93.76864538754766,44.314922711448,11.078730677862,17.8253,53.9281,54.51
2024-02-23,2667.7,2172.012827862754,2300.0,94.43534034185886,49.531274281983,9.9062548563966,18.3031,53.4207,54.48
2024-03-01,2642.36,2154.501763495998,2300.0,93.67398971721731,46.826983482322,11.7067458705805,18.3944,54.3356,54.57
2024-03-08,2680.35,2183.434413990576,2300.0,94.93193104306853,57.771578465721,11.5543156931442,18.7204,52.506,54.51
2024-03-15,2666.84,2171.246910784166,2300.0,94.40203959931156,56.923032212054,11.3846064424108,19.034,53.3662,54.4
2024-03-22,2748.56,2240.0184706768914,2300.0,97.3921074207344,58.512250050849,11.7024500101698,19.3483,52.007,54.93
2024-03-29,2746.63,2240.53770793138,2300.0,97.41468295353826,57.745046658048,11.5490093316096,19.3367,56.5229,55.31
2024-04-05,2714.21,2215.451533029409,2300.0,96.32397969693082,59.712820388347,11.942564077669399,19.3421,54.443,55.7
2024-04-12,2681.82,2189.1917298468393,2300.0,95.18224912377562,45.291982149223,11.32299553730575,19.1842,54.9353,55.96
2024-04-19,2591.86,2113.960517731474,2300.0,91.91132685789016,57.159590738809,11.4319181477618,18.9358,55.4754,55.99
2024-04-26,2656.33,2164.477450575646,2300.0,94.10771524241939,50.333928962657,10.0667857925314,18.9493,56.5102,55.87
2024-05-03,2676.63,2180.854242187852,2300.0,94.81974966034139,38.748017154098,9.6870042885245,19.0869,55.945,55.88
2024-05-10,2727.63,2226.624818720776,2300.0,96.80977472699027,44.116977772252994,11.029244443063249,19.1555,55.65,56.02
2024-05-17,2724.62,2223.763413963692,2300.0,96.68536582450835,46.807285436391,11.70182135909775,19.2865,55.6564,55.9
2024-05-24,2687.6,2193.712334095006,2300.0,95.37879713456549,59.183832256364,11.8367664512728,19.4187,55.4409,55.79
2024-05-31,2636.52,2151.0174654121474,2300.0,93.52249849618033,67.997193646155,13.599438729231,19.7034,54.3964,55.31
2024-06-07,2722.67,2221.09105596177,2300.0,96.56917634616391,52.734842339059,13.18371058476475,19.6187,53.2664,55.37
2024-06-14,2758.42,2250.826809499794,2300.0,97.86203519564322,70.266687784288,14.053337556857599,19.9771,54.6883,55.6
2024-06-21,2784.26,2270.59331020915,2300.0,98.72144826996305,67.866642081325,13.573328416265,20.0493,55.2383,55.77
2024-06-28,2797.82,2283.888693661471,2300.0,99.29950842006396,55.466844522301,11.0933689044602,19.9972,56.5087,55.88
2024-07-05,2862.23,2338.31547042183,2300.0,101.66589001834043,58.04715705708,11.609431411416,19.759,53.8549,56.32
2024-07-12,2857.0,2329.431205423023,2300.0,101.27961762708797,61.757303649577,12.351460729915399,20.041,56.5465,56.49
2024-07-19,2795.46,2280.949590315269,2300.0,99.17172131805516,63.882938897516,12.776587779503199,19.9816,55.8603,56.46
2024-07-26,2731.9,2228.963595217386,2300.0,96.91146066162547,59.725836729705,11.945167345941,19.6774,55.4647,56.43
2024-08-02,2676.19,2189.76894828738,2300.0,95.20734557771219,57.368344615921,11.473668923184201,19.3161,53.8679,56.42
2024-08-09,2588.43,2118.139215572282,2300.0,92.09300937270791,68.584571339938,13.7169142679876,17.0869,53.878,56.07
2024-08-16,2697.23,2208.881287865466,2300.0,96.03831686371592,36.627175343993,9.15679383599825,17.4941,53.9375,56.26
2024-08-23,2701.69,2210.797298505351,2300.0,96.1216216741457,44.827374296070005,8.965474859214002,17.7023,52.5859,56.24
2024-08-30,2674.31,2187.461755865038,2300.0,95.1070328636973,49.511090325573,9.9022180651146,17.7397,52.1293,56.02
2024-09-06,2544.28,2079.144168315112,2300.0,90.39757253543965,47.89373183813,9.578746367626,17.5497,51.4526,55.67
2024-09-13,2575.41,2101.3466393219674,2300.0,91.36289736182466,45.203649019989,9.0407298039978,16.9219,51.4007,54.9
2024-09-20,2593.37,2116.582292566161,2300.0,92.02531706809395,27.147651925424,13.573825962712,16.9889,50.8296,54.55
2024-09-27,2649.78,2162.827763884496,2300.0,94.03598973410853,55.125740577586996,11.0251481155174,17.4126,52.019,53.94
2024-10-04,2569.71,2097.2991698524606,2300.0,91.18692042836786,30.431302039416003,10.143767346472002,17.5737,52.7043,53.68
2024-10-11,2596.91,2116.8994704571833,2300.0,92.03910741118189,42.963250804357,10.74081270108925,17.827,52.2127,53.26
2024-10-18,2593.82,2115.27971037221,2300.0,91.9686830596613,46.861366367044,9.3722732734088,18.0451,51.2525,53.02
2024-10-25,2583.27,2105.651493083676,2300.0,91.55006491668158,46.166244743235,9.233248948646999,17.8407,53.5942,52.64
2024-11-01,2542.36,2072.677282762738,2300.0,90.1164035983799,46.466215737413,9.2932431474826,17.8271,51.4318,52.53
2024-11-08,2561.15,2087.2290899334753,2300.0,90.74909086667284,48.303560834411,9.6607121668822,17.8561,49.9023,52.38
2024-11-15,2416.86,1973.51350955394,2300.0,85.8049351979974,60.729693446024,12.145938689204801,17.1382,50.6129,51.76
2024-11-22,2501.24,2048.900260074806,2300.0,89.08262000325242,43.900827625652,8.7801655251304,16.5725,49.919,51.56
2024-11-29,2455.91,2011.421418734674,2300.0,87.45310516237713,47.470433645192,9.4940867290384,16.4816,52.2969,51.35
2024-12-06,2428.16,1988.510021328156,2300.0,86.45695744905026,50.481433551563,10.0962867103126,16.1016,51.7408,51.13
2024-12-13,2494.46,2042.115883546408,2300.0,88.78764711071338,48.162799073931,9.6325598147862,15.1403,53.5728,50.98
2024-12-20,2404.15,1967.064816798788,2300.0,85.52455725212121,43.880920108626,8.7761840217252,15.7059,52.0159,50.64
2024-12-27,2404.77,1966.9567327014047,2300.0,85.51985794353934,26.866343907401,6.71658597685025,15.7147,54.4475,50.54
2025-01-03,2441.92,1998.1269247970768,2380.0,83.95491280659986,20.504170159761,6.834723386587,15.4662,54.5508,50.47
2025-01-10,2515.78,2058.638841592924,2380.0,86.49743031903043,49.154791227096,9.8309582454192,15.9871,52.2794,50.58
2025-01-17,2523.55,2062.320503702578,2380.0,86.65212200431,45.868642994269,9.1737285988538,16.3956,51.2701,50.33
2025-01-24,2536.8,2073.049460254918,2380.0,87.1029184981058,49.148712394491,9.8297424788982,16.572,54.1443,50.21
2025-01-31,2517.37,2057.132279189022,2380.0,86.43412937769,13.759431159982,13.759431159982,16.7258,55.5786,49.99
2025-02-07,2521.92,2066.6498156621315,2380.0,86.83402586815679,54.703683560781,10.9407367121562,16.6508,52.824,49.89
2025-02-14,2591.05,2123.295637182044,2380.0,89.2141024026069,66.296388091387,13.2592776182774,17.2193,54.5106,49.99
2025-02-21,2654.58,2176.175331210928,2380.0,91.43593828617344,64.419449282447,12.8838898564894,17.6877,54.9588,50.03
2025-02-28,2532.78,2074.3786823032046,2380.0,87.1587681640002,58.968626317364,11.7937252634728,18.1082,56.0529,50.03
2025-03-07,2563.48,2095.8921974846353,2380.0,88.062697373304,49.611856027605,12.40296400690125,18.0928,51.2892,50.29
2025-03-14,2566.36,2100.28774845567,2380.0,88.2473843888937,56.138374174692004,11.227674834938401,17.983,51.3566,50.19
2025-03-21,2643.13,2166.2400313374515,2380.0,91.01848871165762,62.048532916765,12.409706583353,18.164,53.6153,50.73
2025-03-28,2557.98,2097.055968124136,2380.0,88.11159529933346,37.711125011993,7.5422250023986,17.5724,56.9328,50.72
2025-04-04,2465.42,2019.8965866762312,2380.0,84.86960448219459,41.502232921079994,8.300446584216,16.9201,55.6077,50.51
2025-04-11,2432.72,1991.847800076662,2380.0,83.69108403683454,47.930829017535,9.586165803506999,16.3217,53.6184,50.15
2025-04-18,2483.42,2033.9574068825752,2380.0,85.46039524716703,32.180237159256,6.4360474318512,16.8915,53.8248,50.06
2025-04-25,2546.3,2085.721220951885,2380.0,87.63534541814641,35.219305586446,7.043861117289199,17.2644,55.3103,49.97
2025-05-02,2559.79,2095.822345518174,2380.0,88.05976241673001,33.781580959482994,8.445395239870749,17.4011,56.5309,49.68
2025-05-09,2577.27,2110.382907460644,2380.0,88.67155073364052,27.240433042550002,9.080144347516667,17.3953,54.2624,49.69
2025-05-16,2626.87,2154.435500387806,2380.0,90.52250001629436,41.445876847863,8.2891753695726,17.6465,56.2744,49.79
2025-05-23,2592.09,2124.299597613703,2380.0,89.25628561402114,39.480138586919,7.8960277173838,17.8606,56.75,49.66
2025-05-30,2697.67,2210.646190920267,2380.0,92.88429373614568,53.189608236409,10.6379216472818,18.139,57.2972,49.65
2025-06-06,2812.05,2302.942060259452,2380.0,96.76227143947277,33.462294270671,11.154098090223668,18.4184,58.3697,49.72
2025-06-13,2894.62,2369.323120142404,2380.0,99.55139160262202,75.602570863587,15.120514172717401,18.8349,63.8196,49.82
2025-06-20,3021.84,2471.81440659887,2380.0,103.8577481764231,78.746782667321,15.7493565334642,19.6691,64.2144,49.73
2025-06-27,3055.94,2500.663765269373,2380.0,105.06990610375517,87.65059555760399,17.530119111520797,20.5299,67.7127,49.74
2025-07-04,3054.28,2501.091815119605,2380.0,105.08789139158006,71.802865731619,14.360573146323798,20.661,65.384,49.79
2025-07-11,3175.77,2598.982928438423,2380.0,109.20096337976568,63.817744461866,12.7635488923732,21.1168,66.3692,49.78
2025-07-18,3188.07,2610.008447251791,2380.0,109.66422047276434,62.437770817773,12.4875541635546,21.5888,65.3644,50.19
2025-07-25,3196.05,2621.558325609622,2380.0,110.14950947939587,57.283728695253004,11.4567457390506,21.6725,65.1623,50.25
2025-08-01,3119.41,2563.576815036689,2380.0,107.71331155616339,71.347478262978,14.2694956525956,21.6114,71.2971,50.61
2025-08-08,3210.01,2640.295716796715,2380.0,110.93679482339141,54.405679393467,10.8811358786934,21.6137,67.473,50.61
2025-08-15,3225.66,2652.623803641114,2380.0,111.45478166559303,40.858623646361,10.21465591159025,22.0345,69.3973,50.57
2025-08-22,3168.73,2606.520880531289,2380.0,109.51768405593651,48.5704644586,9.71409289172,21.7762,66.6222,50.56
2025-08-29,3186.01,2619.011116578555,2380.0,110.04248388985528,48.743523647338,9.748704729467601,21.9874,66.2992,50.49
2025-09-05,3205.12,2636.841421046516,2380.0,110.79165634649229,44.41155648659,8.882311297318001,22.046,64.9796,50.35
2025-09-12,3395.54,2792.43247070227,2380.0,117.32909540765841,61.429290396605,12.285858079320999,22.2336,72.8873,50.72
2025-09-19,3445.24,2834.490035669669,2380.0,119.09621998612054,65.983679808617,13.1967359617234,22.8583,72.5519,51.11
2025-09-26,3386.05,2787.520691990662,2380.0,117.12271815086814,61.202561968427,12.2405123936854,23.3496,75.8974,51.37
2025-10-03,3549.21,2922.226398313787,2380.0,122.78262177789021,52.967062126392,13.241765531598,23.1618,73.1359,51.85
2025-10-10,3610.6,2974.646441764439,2380.0,124.9851446119512,19.600845152565,19.600845152565,23.0622,76.3225,51.96
2025-10-17,3748.89,3086.895728948205,2380.0,129.70150121631116,82.010697324196,16.402139464839202,23.6895,78.3145,52.15
2025-10-24,3941.59,3242.987677820676,2380.0,136.2599864630536,83.071732057215,16.614346411443,24.4404,79.4825,52.22
2025-10-31,4107.5,3383.447874399935,2380.0,142.16167539495524,109.024572176826,21.8049144353652,25.3064,85.4569,52.62
2025-11-07,3953.76,3252.007791121429,2380.0,136.6389828202281,112.978879573988,22.5957759147976,25.9846,85.7222,52.34
2025-11-14,4011.57,3298.648291977145,2380.0,138.59866773013215,87.960804197232,17.5921608394464,26.1453,82.7246,52.23
2025-11-21,3853.26,3168.593846191949,2380.0,133.1341952181491,72.327851034566,14.465570206913199,26.5248,78.8263,52.2
2025-11-28,3926.59,3235.761043400269,2380.0,135.95634636135586,75.401091496577,15.0802182993154,26.2235,77.912,52.17
2025-12-05,4100.05,3380.661222188895,2380.0,142.04458916760063,67.645503082397,13.5291006164794,26.8477,78.1371,52.28
2025-12-12,4167.16,3435.670897662502,2380.0,144.35592006985303,78.016558038323,15.6033116076646,27.095,83.9419,52.24
2025-12-19,4020.55,3318.795642740196,2380.0,139.44519507311747,74.480124488368,14.896024897673602,27.0341,81.0344,51.98
2025-12-26,4129.68,3409.552385683355,2380.0,143.25850360014095,54.863005143531,13.71575128588275,27.0103,85.4251,52.42
2026-01-02,4309.63,3558.736495078057,2470.0,144.07840061044766,45.270458553917,15.090152851305668,27.1839,89.5211,52.37
2026-01-09,4586.32,3790.229810382982,2470.0,153.45059961064703,128.39776098879298,25.679552197758596,28.1037,88.872,52.03
2026-01-16,4840.74,4004.879773934139,2470.0,162.1408815357951,123.306186461479,24.6612372922958,28.6904,91.2182,51.86
2026-01-23,4990.07,4125.55509668508,2470.0,167.0265221329992,145.39336606353,29.078673212706,28.765,93.8095,51.89
2026-01-30,5224.36,4318.647135951042,2470.0,174.8440136012568,153.559405353067,30.7118810706134,29.8946,106.0325,51.74
2026-02-06,5089.14,4203.47772112518,2470.0,170.18128425608018,154.838061384728,30.9676122769456,30.6707,109.0099,51.18
2026-02-13,5507.01,4553.532159039352,2470.0,184.35352870604663,138.499589833735,27.699917966747,31.0528,99.2736,51.42
2026-02-20,5808.53,4803.601345750885,2470.0,194.47778727736377,62.065640653629,31.0328203268145,31.2034,104.1291,51.09
2026-02-27,6244.13,5146.373107791624,2470.0,208.35518655026814,192.570777712093,38.5141555424186,32.1881,118.7488,50.3
2026-03-06,5584.87,4605.057307856441,2470.0,186.43956711969398,192.394760246352,48.098690061588,32.2894,129.9574,49.82
2026-03-13,5487.24,4530.33057059241,2470.0,183.41419314139313,135.914269678113,27.182853935622596,32.1986,119.696,49.58
2026-03-20,5781.2,4768.189155100582,2470.0,193.0440953482017,127.93636524493199,25.587273048986397,32.7852,120.6968,49.5
2026-03-27,5438.87,4482.729458029578,2470.0,181.4870225922906,126.09235429156999,25.218470858314,32.3405,112.8372,48.7
2026-04-03,5377.3,4427.756587456585,2470.0,179.26140030188606,135.092266503135,27.018453300626998,32.0148,109.0165,48.41
2026-04-10,5858.87,4825.746498368875,2470.0,195.3743521606832,139.006995588675,27.801399117735002,32.4809,115.3642,48.65
2026-04-17,6191.92,5076.379137907436,2470.0,205.52142258734563,131.867154927062,26.373430985412398,33.607,120.5855,49.2
2026-04-24,6475.63,5305.337787341562,2470.0,214.79100353609564,156.518690798576,31.3037381597152,35.0317,125.6869,49.14
2026-05-01,6598.87,5407.467825453161,2470.0,218.92582289284053,138.294888219498,34.5737220548745,35.2383,124.7591,49.24
2026-05-08,7498.0,6143.249543274176,2470.0,248.7145564078614,194.601527325667,48.65038183141675,35.434,135.2991,49.21
2026-05-15,7769.12,6363.813993788502,2470.0,257.6442912464981,150.598444379659,50.199481459886336,35.4644,134.0987,48.91
