Date,삼성주가,삼성시총_조,삼성TTM순이익_조,삼성PER,하이닉스주가,하이닉스시총_조,하이닉스TTM순이익_조,하이닉스PER
2024-02-05,74300,443.554843465,31.9521,13.881868279862669,132300,96.3147128895,-11.3213,-8.507389865960622
2024-02-06,74400,444.15182172,31.9521,13.900551817251447,138000,100.46432637,-11.3213,-8.873921402135796
2024-02-07,75000,447.73369125,31.9521,14.01265304158412,138000,100.46432637,-11.3213,-8.873921402135796
2024-02-08,74100,442.360886955,31.9521,13.84450120508511,142800,103.958737722,-11.3213,-9.182579537862258
2024-02-13,75200,448.92764776,31.9521,14.05002011636168,150000,109.20035475,-11.3213,-9.645566741451953
2024-02-14,74000,441.7639087,31.9521,13.825817667696333,148700,108.2539516755,-11.3213,-9.561971829692704
2024-02-15,73000,435.79412615,31.9521,13.638982293808544,148700,108.2539516755,-11.3213,-9.561971829692704
2024-02-16,72800,434.60016964,31.9521,13.601615219030986,146800,106.870747182,-11.3213,-9.439794650967645
2024-02-19,73800,440.56995219,31.9521,13.788450592918775,151300,110.1467578245,-11.3213,-9.729161653211204
2024-02-20,73300,437.585060915,31.9521,13.69503290597488,149600,108.909153804,-11.3213,-9.619845230141413
2024-02-21,73000,435.79412615,31.9521,13.638982293808544,149000,108.472352385,-11.3213,-9.581262963175606
2024-02-22,73100,436.391104405,31.9521,13.657665831197324,156500,113.9323701225,-11.3213,-10.063541300248204
2024-02-23,72900,435.197147895,31.9521,13.620298756419766,161400,117.499581711,-11.3213,-10.378629813802302
2024-02-26,72800,434.60016964,31.9521,13.601615219030986,161800,117.790782657,-11.3213,-10.40435132511284
2024-02-27,72900,435.197147895,31.9521,13.620298756419766,153800,111.966763737,-11.3213,-9.889921098902068
2024-02-28,73200,436.98808266,31.9521,13.6763493685861,158000,115.02437367,-11.3213,-10.159996967662725
2024-02-29,73400,438.18203917,31.9521,13.713716443363658,156200,113.713969413,-11.3213,-10.0442501667653
2024-03-04,74900,447.136712995,31.9521,13.993969504195341,166500,121.2123937725,-11.3213,-10.706579083011666
2024-03-05,73700,439.972973935,31.9521,13.769767055529996,165800,120.702792117,-11.3213,-10.661566438218225
2024-03-06,72900,435.197147895,31.9521,13.620298756419766,162900,118.5915852585,-11.3213,-10.475085481216821
2024-03-07,72200,431.01830011,31.9521,13.489513994698314,164900,120.0475899885,-11.3213,-10.603693037769514
2024-03-08,73300,437.585060915,31.9521,13.69503290597488,171900,125.1436065435,-11.3213,-11.053819485703938
2024-03-11,72400,432.21225662,31.9521,13.526881069475872,166600,121.285194009,-11.3213,-10.713009460839302
2024-03-12,73300,437.585060915,31.9521,13.69503290597488,165700,120.6299918805,-11.3213,-10.655136060390591
2024-03-13,74100,442.360886955,31.9521,13.84450120508511,163600,119.101186914,-11.3213,-10.520098126010263
2024-03-14,74300,443.554843465,31.9521,13.881868279862669,161900,117.8635828935,-11.3213,-10.410781702940474
2024-03-15,72300,431.615278365,14.4734,29.821277541213536,161200,117.353981238,-9.015,-13.01763519001664
2024-03-18,72800,434.60016964,14.4734,30.027510442605056,164300,119.6107885695,-9.015,-13.26797432828619
2024-03-19,72800,434.60016964,14.4734,30.027510442605056,160200,116.625978873,-9.015,-12.936880629284524
2024-03-20,76900,459.076278095,14.4734,31.718620234015507,156500,113.9323701225,-9.015,-12.638088754575707
2024-03-21,79300,473.403756215,14.4734,32.70853816069479,170000,123.76040205,-9.015,-13.728275324459233
2024-03-22,78900,471.015843195,14.4734,32.543551839581575,169800,123.614801577,-9.015,-13.71212441231281
2024-03-25,78200,466.83699541,14.4734,32.25482577763345,169400,123.323600631,-9.015,-13.679822588019967
2024-03-26,79900,476.985625745,14.4734,32.956017642364614,176600,128.565217659,-9.015,-14.261255425291182
2024-03-27,79800,476.38864749,14.4734,32.91477106208631,181200,131.914028538,-9.015,-14.6327264046589
2024-03-28,80800,482.35843004,14.4734,33.32723686486934,178200,129.730021443,-9.015,-14.390462722462562
2024-03-29,82400,491.91008212,14.4734,33.98718214932221,183000,133.224432795,-9.015,-14.778084613976706
2024-04-01,82000,489.5221691,14.4734,33.82219582820899,185500,135.0444387075,-9.015,-14.979971015806989
2024-04-02,85000,507.43151675,14.4734,35.0595932365581,186300,135.6268405995,-9.015,-15.04457466439268
2024-04-03,84100,502.058712455,14.4734,34.688374014053366,179200,130.458023808,-9.015,-14.471217283194676
2024-04-04,85300,509.222451515,14.4734,35.18333297739301,188000,136.86444462,-9.015,-15.18185741763727
2024-04-05,84500,504.446625475,14.4734,34.853360335166585,182800,133.078832322,-9.015,-14.761933701830284
2024-04-08,84500,504.446625475,14.4734,34.853360335166585,181200,131.914028538,-9.015,-14.6327264046589
2024-04-09,83600,499.07382118,14.4734,34.48214111266185,182900,133.1516325585,-9.015,-14.770009157903495
2024-04-11,84100,502.058712455,14.4734,34.688374014053366,188400,137.155645566,-9.015,-15.214159241930115
2024-04-12,83700,499.670799435,14.4734,34.523387692940155,187400,136.427643201,-9.015,-15.133404681198002
2024-04-15,82200,490.71612561,14.4734,33.9046889887656,188200,137.010045093,-9.015,-15.198008329783693
2024-04-16,80000,477.582604,14.4734,32.99726422264292,179100,130.3852235715,-9.015,-14.463141827121465
2024-04-17,78900,471.015843195,14.4734,32.543551839581575,178700,130.0940226255,-9.015,-14.430840002828619
2024-04-18,79600,475.19469098,14.4734,32.83227790152971,182300,132.7148311395,-9.015,-14.721556421464227
2024-04-19,77600,463.25512588,14.4734,32.00734629596363,173300,126.1628098545,-9.015,-13.994765374875207
2024-04-22,76100,454.300452055,14.4734,31.388647591789073,171600,124.925205834,-9.015,-13.857482621630615
2024-04-23,75500,450.718582525,14.4734,31.141168110119253,171000,124.488404415,-9.015,-13.809029885191347
2024-04-24,78600,469.22490843,14.4734,32.41981209874667,179800,130.894825227,-9.015,-14.519670019633944
2024-04-25,76300,455.494408565,14.4734,31.471140752345683,170600,124.197203469,-9.015,-13.776728060898503
2024-04-26,76700,457.882321585,14.4734,31.636127073458898,177800,129.438820497,-9.015,-14.358160898169716
2024-04-29,76700,457.882321585,14.4734,31.636127073458898,175900,128.0556160035,-9.015,-14.204727232778701
2024-04-30,77500,462.658147625,14.4734,31.966099715685328,174200,126.818011983,-9.015,-14.06744447953411
2024-05-02,78000,465.6430389,14.4734,32.17233261707685,173600,126.381210564,-9.015,-14.01899174309484
2024-05-03,77600,463.25512588,14.4734,32.00734629596363,173200,126.090009618,-9.015,-13.986689918801995
2024-05-07,81300,485.343321315,14.4734,33.533469766260865,179600,130.749224754,-9.015,-14.503519107487522
2024-05-08,81300,485.343321315,14.4734,33.533469766260865,178000,129.58442097,-9.015,-14.374311810316138
2024-05-09,79700,475.791669235,14.4734,32.873524481808005,175400,127.691614821,-9.015,-14.164349952412644
2024-05-10,79200,472.80677796,14.4734,32.66729158041649,179900,130.9676254635,-9.015,-14.527745475707155
2024-05-13,78400,468.03095192,14.4734,32.33731893819006,183800,133.806834687,-9.015,-14.842688262562394
2024-05-14,78300,467.433973665,14.4734,32.296072357911754,185300,134.8988382345,-9.015,-14.963820103660565
2024-05-16,78200,466.83699541,19.8268,23.545756017612526,193000,140.504456445,-4.2862,-32.780658029256685
2024-05-17,77400,462.06116937,19.8268,23.30487871819961,189900,138.2476491135,-4.2862,-32.25412932515981
2024-05-20,78900,471.015843195,19.8268,23.756523654598826,190100,138.3932495865,-4.2862,-32.288098918972516
2024-05-21,78400,468.03095192,19.8268,23.605975342465754,192000,139.77645408,-4.2862,-32.61081006019318
2024-05-22,77700,463.852104135,19.8268,23.395207705479454,197700,143.9260675605,-4.2862,-33.57894348385516
2024-05-23,78300,467.433973665,19.8268,23.57586568003914,200000,145.600473,-4.2862,-33.96959381270123
2024-05-24,75900,453.106495545,19.8268,22.85323378180039,198600,144.581269689,-4.2862,-33.731806656012324
2024-05-27,77200,460.86721286,19.8268,23.24465939334638,201500,146.6924765475,-4.2862,-34.224365766296486
2024-05-28,77600,463.25512588,19.8268,23.36509804305284,202500,147.4204789125,-4.2862,-34.39421373535999
2024-05-29,75200,448.92764776,19.8268,22.642466144814094,202500,147.4204789125,-4.2862,-34.39421373535999
2024-05-30,73500,438.779017425,19.8268,22.130601883561646,195700,142.4700628305,-4.2862,-33.239247545728155
2024-05-31,73500,438.779017425,19.8268,22.130601883561646,189200,137.738047458,-4.2862,-32.13523574681536
2024-06-03,75700,451.912539035,19.8268,22.793014456947166,194200,141.378059283,-4.2862,-32.98447559213289
2024-06-04,75300,449.524626015,19.8268,22.672575807240708,193300,140.7228571545,-4.2862,-32.831612419975734
2024-06-05,77400,462.06116937,19.8268,23.30487871819961,193700,141.0140581005,-4.2862,-32.89955160760114
2024-06-07,77300,461.464191115,19.8268,23.274769055772996,207500,151.0604907375,-4.2862,-35.243453580677524
2024-06-10,75700,451.912539035,19.8268,22.793014456947166,208000,151.42449192,-4.2862,-35.32837756520928
2024-06-11,75200,448.92764776,19.8268,22.642466144814094,212500,154.7005025625,-4.2862,-36.09269342599505
2024-06-12,76500,456.688365075,19.8268,23.033891756360077,215000,156.520508475,-4.2862,-36.51731334865382
2024-06-13,78600,469.22490843,19.8268,23.666194667318987,222000,161.61652503,-4.2862,-37.70624913209836
2024-06-14,79600,475.19469098,19.8268,23.96729129158513,221000,160.888522665,-4.2862,-37.53640116303486
2024-06-17,78100,466.240017155,19.8268,23.51564635518591,223000,162.344527395,-4.2862,-37.87609710116187
2024-06-18,79800,476.38864749,19.8268,24.027510616438356,234500,170.7165545925,-4.2862,-39.82934874539219
2024-06-19,81200,484.74634306,19.8268,24.44904589041096,233500,169.9885522275,-4.2862,-39.659500776328684
2024-06-20,81600,487.13425608,19.8268,24.56948454011742,237500,172.9005616875,-4.2862,-40.33889265258271
2024-06-21,80000,477.582604,19.8268,24.087729941291588,234000,170.35255341,-4.2862,-39.74442476086044
2024-06-24,80600,481.16447353,19.8268,24.268387915851275,223000,162.344527395,-4.2862,-37.87609710116187
2024-06-25,80800,482.35843004,19.8268,24.3286072407045,225000,163.800532125,-4.2862,-38.215793039288876
2024-06-26,81300,485.343321315,19.8268,24.479155552837575,237000,172.536560505,-4.2862,-40.25396866805096
2024-06-27,81600,487.13425608,19.8268,24.56948454011742,236500,172.1725593225,-4.2862,-40.1690446835192
2024-06-28,81500,486.537277825,19.8268,24.539374877690804,236500,172.1725593225,-4.2862,-40.1690446835192
2024-07-01,81800,488.32821259,19.8268,24.629703864970647,235500,171.4445569575,-4.2862,-39.99919671445569
2024-07-02,81800,488.32821259,19.8268,24.629703864970647,232000,168.89654868,-4.2862,-39.404728822733425
2024-07-03,81800,488.32821259,19.8268,24.629703864970647,236000,171.80855814,-4.2862,-40.08412069898745
2024-07-04,84600,505.04360373,19.8268,25.47277441291585,230000,167.44054395,-4.2862,-39.06503288460641
2024-07-05,87100,519.968060105,19.8268,26.225515973581214,236000,171.80855814,-4.2862,-40.08412069898745
2024-07-08,87400,521.75899487,19.8268,26.31584496086106,233500,169.9885522275,-4.2862,-39.659500776328684
2024-07-09,87800,524.14690789,19.8268,26.436283610567514,238500,173.6285640525,-4.2862,-40.50874062164621
2024-07-10,87800,524.14690789,19.8268,26.436283610567514,239000,173.992565235,-4.2862,-40.59366460617797
2024-07-11,87600,522.95295138,19.8268,26.376064285714286,241000,175.448569965,-4.2862,-40.933360544304975
2024-07-12,84400,503.84964722,19.8268,25.412555088062625,233000,169.624551045,-4.2862,-39.57457679179693
2024-07-15,86700,517.580147085,19.8268,26.10507732387476,230000,167.44054395,-4.2862,-39.06503288460641
2024-07-16,87700,523.549929635,19.8268,26.406173948140903,233000,169.624551045,-4.2862,-39.57457679179693
2024-07-17,86700,517.580147085,19.8268,26.10507732387476,220500,160.5245214825,-4.2862,-37.451477178503104
2024-07-18,86900,518.774103595,19.8268,26.16529664872799,212500,154.7005025625,-4.2862,-36.09269342599505
2024-07-19,84400,503.84964722,19.8268,25.412555088062625,209500,152.5164954675,-4.2862,-35.58314951880453
2024-07-22,83000,495.49195165,19.8268,24.99101981409002,205000,149.240484825,-4.2862,-34.81883365801876
2024-07-23,83900,500.864755945,19.8268,25.262006775929553,205000,149.240484825,-4.2862,-34.81883365801876
2024-07-24,82000,489.5221691,19.8268,24.689923189823876,208500,151.7884931025,-4.2862,-35.413301549741036
2024-07-25,80400,479.97051702,19.8268,24.208168590998046,190000,138.32044935,-4.2862,-32.271114122066166
2024-07-26,80900,482.955408295,19.8268,24.358716903131118,191800,139.630853607,-4.2862,-32.57684046638048
2024-07-29,81200,484.74634306,19.8268,24.44904589041096,195600,142.397262594,-4.2862,-33.222262748821805
2024-07-30,81000,483.55238655,19.8268,24.388826565557732,188900,137.5196467485,-4.2862,-32.08428135609631
2024-07-31,83900,500.864755945,19.8268,25.262006775929553,194600,141.669260229,-4.2862,-33.052414779758294
2024-08-01,83100,496.088929905,19.8268,25.021129476516634,193300,140.7228571545,-4.2862,-32.831612419975734
2024-08-02,79600,475.19469098,19.8268,23.96729129158513,173200,126.090009618,-4.2862,-29.417668241799262
2024-08-05,71400,426.24247407,19.8268,21.498298972602743,156100,113.6411691765,-4.2862,-26.513267970813306
2024-08-06,72500,432.809234875,19.8268,21.8295052592955,163700,119.1739871505,-4.2862,-27.804112535695953
2024-08-07,74700,445.942756485,19.8268,22.49191783268102,169300,123.2508003945,-4.2862,-28.75526116245159
2024-08-08,73400,438.18203917,19.8268,22.10049222113503,163400,118.955586441,-4.2862,-27.7531581449769
2024-08-09,74700,445.942756485,19.8268,22.49191783268102,171500,124.8524055975,-4.2862,-29.1289266943913
2024-08-12,75500,450.718582525,19.8268,22.732795132093933,177000,128.856418605,-4.2862,-30.063090524240582
2024-08-13,76100,454.300452055,19.8268,22.913453106653623,181900,132.4236301935,-4.2862,-30.895345572651767
2024-08-14,77200,460.86721286,19.8268,23.24465939334638,186700,135.9180415455,-4.2862,-31.710615824156594
2024-08-16,80200,478.77656051,28.1211,17.02552746905349,199700,145.3820722905,3.2141,45.23259148455244
2024-08-19,78300,467.433973665,28.1211,16.62217956143252,193900,141.1596585735,3.2141,43.918875757910456
2024-08-20,78900,471.015843195,28.1211,16.749552584891774,199700,145.3820722905,3.2141,45.23259148455244
2024-08-21,78300,467.433973665,28.1211,16.62217956143252,192600,140.213255499,3.2141,43.624422232973465
2024-08-22,78300,467.433973665,28.1211,16.62217956143252,191100,139.1212519515,3.2141,43.28466816573846
2024-08-23,77700,463.852104135,28.1211,16.494806537973265,185500,135.0444387075,3.2141,42.01625298139448
2024-08-26,76100,454.300452055,28.1211,16.155145142081924,179600,130.749224754,3.2141,40.679886983603495
2024-08-27,75800,452.50951729,28.1211,16.0914586303523,175000,127.400413875,3.2141,39.63797451074951
2024-08-28,76400,456.09138682,28.1211,16.218831653811552,179300,130.5308240445,3.2141,40.6119361701565
2024-08-29,74000,441.7639087,28.1211,15.70933955997454,169700,123.5420013405,3.2141,38.43751013985252
2024-08-30,74300,443.554843465,28.1211,15.773026071704166,173700,126.4540108005,3.2141,39.34352098581251
2024-09-02,74400,444.15182172,28.1211,15.794254908947375,174000,126.67241151,3.2141,39.41147179925951
2024-09-03,72500,432.809234875,28.1211,15.390907001326408,168300,122.5227980295,3.2141,38.120406343766525
2024-09-04,70000,417.8847785,28.1211,14.860186070246185,154800,112.694766102,3.2141,35.06261973865156
2024-09-05,69000,411.91499595,28.1211,14.647897697814097,159400,116.043576981,3.2141,36.10453221150555
2024-09-06,68900,411.318017695,28.1211,14.626668860570888,156400,113.859569886,3.2141,35.42502407703556
2024-09-09,67500,402.960322125,28.1211,14.329465139165965,157000,114.296371305,3.2141,35.560925703929556
2024-09-10,66200,395.19960481,28.1211,14.053490255004249,155500,113.2043677575,3.2141,35.221171636694564
2024-09-11,64900,387.438887495,28.1211,13.777515370842536,157200,114.441971778,3.2141,35.60622624622756
2024-09-12,66300,395.796583065,28.1211,14.07471909224746,168800,122.886799212,3.2141,38.233657699511525
2024-09-13,64400,384.45399622,28.1211,13.671371184626492,162800,118.518785022,3.2141,36.87464143057154
2024-09-19,63100,376.693278905,28.1211,13.395396300464776,152800,111.238761372,3.2141,34.60961431567157
2024-09-20,63000,376.09630065,28.1211,13.374167463221568,157100,114.3691715415,3.2141,35.58357597507856
2024-09-23,62600,373.70838763,28.1211,13.289252114248733,162000,117.93638313,3.2141,36.693439261379545
2024-09-24,63200,377.29025716,28.1211,13.416625137707985,163500,119.0283866775,3.2141,37.03319332861454
2024-09-25,62200,371.32047461,28.1211,13.204336765275897,165300,120.3387909345,3.2141,37.440898209296535
2024-09-26,64700,386.244930985,28.1211,13.735057696356117,180900,131.6956278285,3.2141,40.974340508540486
2024-09-27,64200,383.26003971,28.1211,13.628913510140073,183800,133.806834687,3.2141,41.63119837186148
2024-09-30,61500,367.141626825,28.1211,13.055734904573436,174600,127.109212929,3.2141,39.547373426153506
2024-10-02,61300,365.947670315,28.1211,13.013277230087017,169100,123.1051999215,3.2141,38.30160851295852
2024-10-04,60600,361.76882253,28.1211,12.864675369384557,174100,126.7452117465,3.2141,39.43412207040851
2024-10-07,61000,364.15673555,28.1211,12.94959071835739,184900,134.6076372885,3.2141,41.88035135450048
2024-10-08,60300,359.977887765,28.1211,12.800988857654929,178000,129.58442097,3.2141,40.3174826452195
2024-10-10,58900,351.620192195,28.1211,12.503785136250006,186700,135.9180415455,3.2141,42.288056235182474
2024-10-11,59300,354.008105215,28.1211,12.58870048522284,186000,135.40843989,3.2141,42.12950433713948
2024-10-14,60800,362.96277904,28.1211,12.907133043870973,187500,136.5004434375,3.2141,42.46925840437447
2024-10-15,61000,364.15673555,28.1211,12.94959071835739,192900,140.4316562085,3.2141,43.69237304642046
2024-10-16,59500,355.202061725,28.1211,12.631158159709258,188700,137.3740462755,3.2141,42.74106165816247
2024-10-17,59700,356.396018235,28.1211,12.673615834195676,196000,142.68846354,3.2141,44.394531452039445
2024-10-18,59200,353.41112696,28.1211,12.567471647979632,187300,136.3548429645,3.2141,42.42395786207647
2024-10-21,59000,352.21717045,28.1211,12.525013973493214,190900,138.9756514785,3.2141,43.239367623440465
2024-10-22,57700,344.456453135,28.1211,12.249039089331498,187800,136.718844147,3.2141,42.53720921782147
2024-10-23,59100,352.814148705,28.1211,12.546242810736421,196000,142.68846354,3.2141,44.394531452039445
2024-10-24,56600,337.88969233,28.1211,12.015521879656202,198200,144.290068743,3.2141,44.892837417317445
2024-10-25,55900,333.710844545,28.1211,11.86692001895374,201000,146.328475365,3.2141,45.527045009489434
2024-10-28,58100,346.844366155,28.1211,12.333954438304334,196000,142.68846354,3.2141,44.394531452039445
2024-10-29,59600,355.79903998,28.1211,12.652386996952465,190300,138.5388500595,3.2141,43.10346599654646
2024-10-30,59100,352.814148705,28.1211,12.546242810736421,195000,141.960461175,3.2141,44.16802874054945
2024-10-31,59200,353.41112696,28.1211,12.567471647979632,186300,135.6268405995,3.2141,42.19745515058648
2024-11-01,58300,348.038322665,28.1211,12.376412112790753,182200,132.642030903,3.2141,41.26879403347749
2024-11-04,58700,350.426235685,28.1211,12.461327461763588,194000,141.23245881,3.2141,43.94152602905945
2024-11-05,57600,343.85947488,28.1211,12.22781025208829,193200,140.650056918,3.2141,43.760323859867455
2024-11-06,57300,342.068540115,28.1211,12.164123740358665,195800,142.542863067,3.2141,44.34923090974145
2024-11-07,57500,343.262496625,28.1211,12.20658141484508,197400,143.707666851,3.2141,44.71163524812545
2024-11-08,57000,340.27760535,28.1211,12.100437228629037,200500,145.9644741825,3.2141,45.413793653744435
2024-11-11,55000,328.33804025,28.1211,11.675860483764861,192600,140.213255499,3.2141,43.624422232973465
2024-11-12,53000,316.39847515,28.1211,11.251283738900685,185800,135.262839417,3.2141,42.08420379484148
2024-11-13,50600,302.07099703,28.1211,10.741791645063671,182900,133.1516325585,3.2141,41.42734593152049
2024-11-14,49900,297.892149245,28.1211,10.59318978436121,173000,125.944409145,3.2141,39.18496908776951
2024-11-15,53500,319.383366425,32.7207,9.76089650970181,178200,129.730021443,10.8164,11.993826175344847
2024-11-18,56700,338.486670585,32.7207,10.34472583364659,171700,124.9980060705,10.8164,11.556340933258754
2024-11-19,56300,336.098757565,32.7207,10.271747168153494,170600,124.197203469,10.8164,11.482304969213416
2024-11-20,55300,330.128975015,32.7207,10.089300504420748,170600,124.197203469,10.8164,11.482304969213416
2024-11-21,56400,336.69573582,32.7207,10.289991834526766,168800,122.886799212,10.8164,11.3611552098665
2024-11-22,56000,334.3078228,32.7207,10.21701316903367,176700,128.6380178955,10.8164,11.892868042555751
2024-11-25,57900,345.650409645,32.7207,10.563661830125884,177000,128.856418605,10.8164,11.913059669113567
2024-11-26,58300,348.038322665,32.7207,10.636640495618982,177100,128.9292188415,10.8164,11.919790211299507
2024-11-27,56300,336.098757565,32.7207,10.271747168153494,168300,122.5227980295,10.8164,11.3275024989368
2024-11-28,55500,331.322931525,32.7207,10.125789837167298,161100,117.2811810015,10.8164,10.84290346154913
2024-11-29,54200,323.56221421,32.7207,9.88860917431473,159900,116.4075781635,10.8164,10.762136955317851
2024-12-02,53600,319.98034468,32.7207,9.779141176075083,158800,115.606775562,10.8164,10.688100991272512
2024-12-03,53600,319.98034468,32.7207,9.779141176075083,164900,120.0475899885,10.8164,11.098664064614844
2024-12-04,53100,316.995453405,32.7207,9.68791784420871,168000,122.30439732,10.8164,11.30731087237898
2024-12-05,53700,320.577322935,32.7207,9.797385842448358,173000,125.944409145,10.8164,11.643837981675974
2024-12-06,54100,322.965235955,32.7207,9.870364507941456,167100,121.6491951915,10.8164,11.24673599270552
2024-12-09,53400,318.78638817,32.7207,9.742651843328535,168900,122.9595994485,10.8164,11.36788575205244
2024-12-10,54000,322.3682577,32.7207,9.852119841568182,170400,124.051602996,10.8164,11.468843884841537
2024-12-11,54000,322.3682577,32.7207,9.852119841568182,171800,125.070806307,10.8164,11.563071475444696
2024-12-12,55900,333.710844545,32.7207,10.198768502660394,176100,128.2012164765,10.8164,11.85248478944011
2024-12-13,56100,334.904801055,32.7207,10.235257835406944,175500,127.7644150575,10.8164,11.812101536324471
2024-12-16,55600,331.91990978,32.7207,10.144034503540572,179300,130.5308240445,10.8164,12.067862139390186
2024-12-17,54200,323.56221421,32.7207,9.88860917431473,184000,133.95243516,10.8164,12.384197622129358
2024-12-18,54900,327.741061995,32.7207,10.01632183892765,183500,133.5884339775,10.8164,12.350544911199659
2024-12-19,53100,316.995453405,32.7207,9.68791784420871,175000,127.400413875,10.8164,11.77844882539477
2024-12-20,53000,316.39847515,32.7207,9.669673177835438,168500,122.6683985025,10.8164,11.34096358330868
2024-12-23,53500,319.383366425,32.7207,9.76089650970181,169600,123.469201104,10.8164,11.414999547354018
2024-12-24,54400,324.75617072,32.7207,9.925098507061278,168500,122.6683985025,10.8164,11.34096358330868
2024-12-26,53600,319.98034468,32.7207,9.779141176075083,170100,123.8332022865,10.8164,11.448652258283717
2024-12-27,53700,320.577322935,32.7207,9.797385842448358,174500,127.0364126925,10.8164,11.744796114465071
2024-12-30,53200,317.59243166,32.7207,9.706162510581986,173900,126.5996112735,10.8164,11.704412861349432
2025-01-02,53400,318.78638817,32.7207,9.742651843328535,171200,124.634004888,10.8164,11.522688222329057
2025-01-03,54400,324.75617072,32.7207,9.925098507061278,181900,132.4236301935,10.8164,12.242856236224622
2025-01-06,55900,333.710844545,32.7207,10.198768502660394,199800,145.454872527,10.8164,13.447623287507858
2025-01-07,55400,330.72595327,32.7207,10.107545170794022,195000,141.960461175,10.8164,13.124557262582746
2025-01-08,57300,342.068540115,32.7207,10.454193831886238,194700,141.7420604655,10.8164,13.104365636024927
2025-01-09,56100,334.904801055,32.7207,10.235257835406944,205000,149.240484825,10.8164,13.797611481176732
2025-01-10,55300,330.128975015,32.7207,10.089300504420748,203500,148.1484812775,10.8164,13.696653348387633
2025-01-13,54100,322.965235955,32.7207,9.870364507941456,194300,141.4508595195,10.8164,13.077443467281165
2025-01-14,53900,321.771279445,32.7207,9.833875175194907,195000,141.960461175,10.8164,13.124557262582746
2025-01-15,53700,320.577322935,32.7207,9.797385842448358,198200,144.290068743,10.8164,13.339934612532822
2025-01-16,54300,324.159192465,32.7207,9.906853840688004,210000,152.88049665,10.8164,14.134138590473725
2025-01-17,53700,320.577322935,32.7207,9.797385842448358,214500,156.1565072925,10.8164,14.43701298884102
2025-01-20,53400,318.78638817,32.7207,9.742651843328535,212000,154.33650138,10.8164,14.268749434192522
2025-01-21,53500,319.383366425,32.7207,9.76089650970181,218000,158.70451557,10.8164,14.672581965348916
2025-01-22,54300,324.159192465,32.7207,9.906853840688004,225500,164.1645333075,10.8164,15.177372629294405
2025-01-23,53700,320.577322935,32.7207,9.797385842448358,219500,159.7965191175,10.8164,14.773540098138012
2025-01-24,53700,320.577322935,32.7207,9.797385842448358,221000,160.888522665,10.8164,14.874498230927111
2025-01-31,52400,312.81660562,32.7207,9.56020517959579,199200,145.018071108,10.8164,13.407240034392219
2025-02-03,51000,304.45891005,32.7207,9.304779850369949,190900,138.9756514785,10.8164,12.84860503295921
2025-02-04,52700,314.607540385,32.7207,9.614939178715614,191100,139.1212519515,10.8164,12.86206611733109
2025-02-05,52900,315.801496895,32.7207,9.651428511462163,198800,144.726870162,10.8164,13.380317865648461
2025-02-06,54000,322.3682577,32.7207,9.852119841568182,203500,148.1484812775,10.8164,13.696653348387633
2025-02-07,53700,320.577322935,32.7207,9.797385842448358,203000,147.784480095,10.8164,13.663000637457934
2025-02-10,55600,331.91990978,32.7207,10.144034503540572,198100,144.2172685065,10.8164,13.33320407034688
2025-02-11,55700,332.516888035,32.7207,10.162279169913846,199700,145.3820722905,10.8164,13.440892745321918
2025-02-12,55800,333.11386629,32.7207,10.18052383628712,198900,144.7996703985,10.8164,13.387048407834401
2025-02-13,55800,333.11386629,32.7207,10.18052383628712,208500,151.7884931025,10.8164,14.033180457684628
2025-02-14,56000,334.3078228,32.7207,10.21701316903367,210000,152.88049665,10.8164,14.134138590473725
2025-02-17,56000,334.3078228,32.7207,10.21701316903367,212000,154.33650138,10.8164,14.268749434192522
2025-02-18,56900,339.680627095,32.7207,10.381215166393138,210000,152.88049665,10.8164,14.134138590473725
2025-02-19,58700,350.426235685,32.7207,10.709619161112078,218500,159.0685167525,10.8164,14.706234676278614
2025-02-20,58400,348.63530092,32.7207,10.654885161992256,212000,154.33650138,10.8164,14.268749434192522
2025-02-21,58200,347.44134441,32.7207,10.618395829245706,209500,152.5164954675,10.8164,14.100485879544026
2025-02-24,57300,342.068540115,32.7207,10.454193831886238,205000,149.240484825,10.8164,13.797611481176732
2025-02-25,57200,341.47156186,32.7207,10.435949165512962,200500,145.9644741825,10.8164,13.494737082809438
2025-02-26,56600,337.88969233,32.7207,10.326481167273316,203000,147.784480095,10.8164,13.663000637457934
2025-02-27,56300,336.098757565,32.7207,10.271747168153494,199200,145.018071108,10.8164,13.407240034392219
2025-02-28,54500,325.353148975,32.7207,9.943343173434554,190200,138.466049823,10.8164,12.80149123765763
2025-03-04,54500,325.353148975,32.7207,9.943343173434554,186100,135.4812401265,10.8164,12.525539008034098
2025-03-05,54000,322.3682577,32.7207,9.852119841568182,193100,140.5772566815,10.8164,12.996676961049886
2025-03-06,54300,324.159192465,32.7207,9.906853840688004,192400,140.067655026,10.8164,12.949563165748309
2025-03-07,53700,320.577322935,32.7207,9.797385842448358,192400,140.067655026,10.8164,12.949563165748309
2025-03-10,53700,320.577322935,32.7207,9.797385842448358,187900,136.7916443835,10.8164,12.646688767381015
2025-03-11,53600,319.98034468,32.7207,9.779141176075083,187800,136.718844147,10.8164,12.639958225195075
2025-03-12,54900,327.741061995,32.7207,10.01632183892765,198900,144.7996703985,10.8164,13.387048407834401
2025-03-13,54700,326.547105485,32.7207,9.9798325061811,199700,145.3820722905,10.8164,13.440892745321918
